wavelength,mean_albedo
380.0,0.0032211081554381665
381.0,0.004069377243578267
382.0,0.0036711909301389667
383.0,0.008687089028167333
384.0,0.0184966425836767
385.0,0.02475640458222637
386.0,0.0099604309795595
387.0,0.02017256367224905
388.0,0.06145669515074694
389.0,0.08277573878346782
390.0,0.07130103936070514
391.0,0.04503253812939718
392.0,0.04749550335302607
393.0,0.18487745739504935
394.0,0.2219866175914418
395.0,0.21430731814688983
396.0,0.17882944972818393
397.0,0.16124415357516703
398.0,0.1707551444388602
399.0,0.17762431350518568
400.0,0.13154804632424438
401.0,0.04989537153702573
402.0,0.0028447441902647
403.0,0.002773631087518867
404.0,0.008194997670906116
405.0,0.028291169436803303
406.0,0.0539601077623667
407.0,0.053148824288450476
408.0,0.051861487390752414
409.0,0.061054076712591
410.0,0.09517440697905183
411.0,0.09812702380722033
412.0,0.11618113192488462
413.0,0.10878432967761216
414.0,0.0809175364001773
415.0,0.0669697009132289
416.0,0.07600466878245705
417.0,0.06996700408734553
418.0,0.06522487995310078
419.0,0.06140514245295741
420.0,0.050776809784822
421.0,0.051170965849227146
422.0,0.04605007275475912
423.0,0.04515096885944687
424.0,0.04502512677544723
425.0,0.030427893405715084
426.0,0.030722729620152666
427.0,0.020157787003158085
428.0,0.025988510569454986
429.0,0.03634472693381018
430.0,0.037602612782577614
431.0,0.0375678169117574
432.0,0.03825177698565433
433.0,0.04142351674762947
434.0,0.03995422040065945
435.0,0.04072407777588729
436.0,0.03837765414594211
437.0,0.03530936817626642
438.0,0.03563061930136685
439.0,0.02422191616901445
440.0,0.022376176384804852
441.0,0.019014722429284585
442.0,0.01756113170246613
443.0,0.018435958249943183
444.0,0.0191021267253695
445.0,0.018895014384374003
446.0,0.020560332336096315
447.0,0.026687251636714784
448.0,0.02678051128884089
449.0,0.02878074016577827
450.0,0.030364007738095666
451.0,0.032964075665994276
452.0,0.036120468813396804
453.0,0.03806907152543922
454.0,0.03759234937158162
455.0,0.0392873481258324
456.0,0.04132116028225563
457.0,0.04171916612430173
458.0,0.041730970085461505
459.0,0.04103427570705807
460.0,0.0418459624385109
461.0,0.04545553404866945
462.0,0.046558042405563965
463.0,0.044728594354601504
464.0,0.04482721368868825
465.0,0.0463495021968225
466.0,0.04929443437366593
467.0,0.04698895764562
468.0,0.044991045751182936
469.0,0.04146483097259224
470.0,0.04269915168387572
471.0,0.04564536817376611
472.0,0.04577412589700427
473.0,0.04585119539372246
474.0,0.04428298183591765
475.0,0.04371509223522205
476.0,0.045411758914808364
477.0,0.048110618506499496
478.0,0.0488374569948349
479.0,0.04692978647669754
480.0,0.04797550571112997
481.0,0.0476331706185858
482.0,0.0483192463758256
483.0,0.05045175845905773
484.0,0.04935662073305772
485.0,0.04898494407331544
486.0,0.04999030047680339
487.0,0.050944738073059465
488.0,0.05055752574514654
489.0,0.04980443405207016
490.0,0.048334428261859665
491.0,0.047154969192982156
