wavelength,mean_albedo
380.0,0.0015379981373116667
381.0,0.002320388437476333
382.0,0.0025749631129606
383.0,0.0030421938901897664
384.0,0.003735527505631583
385.0,0.005027843241215
386.0,0.003966015755804116
387.0,0.0045191254810482495
388.0,0.0063549025178540825
389.0,0.02784262984557262
390.0,0.03809020477660412
391.0,0.04359750070236743
392.0,0.07448747922379127
393.0,0.17731627677842024
394.0,0.21676535681285178
395.0,0.23237005691487747
396.0,0.2124053047779186
397.0,0.18716228557241202
398.0,0.1463239445581992
399.0,0.13030050295895093
400.0,0.07374485225818096
401.0,0.013830617575680701
402.0,0.0020196404594756
403.0,0.0019493101814852
404.0,0.005183709919999283
405.0,0.010595155787400867
406.0,0.0433998924058299
407.0,0.04036202920270443
408.0,0.02937508657831835
409.0,0.02415419612157337
410.0,0.0815896997471424
411.0,0.09458628114835503
412.0,0.09654958836831805
413.0,0.07674988589364336
414.0,0.06046381198119638
415.0,0.07833172033884946
416.0,0.09418757551492045
417.0,0.09348242193418183
418.0,0.08717072650089092
419.0,0.08975563810585598
420.0,0.07345258465047051
421.0,0.07070761518769421
422.0,0.06224448686266704
423.0,0.05980092875142635
424.0,0.061739054950366724
425.0,0.046819699024434676
426.0,0.037436780664203285
427.0,0.01943020572546302
428.0,0.020479859208154382
429.0,0.027076753509925635
430.0,0.02354326599299145
431.0,0.021005469982561465
432.0,0.01765779461907965
433.0,0.023486646079310752
434.0,0.02182934695608013
435.0,0.02340205632488042
436.0,0.02405832035590308
437.0,0.0223586569212758
438.0,0.02258384355248932
439.0,0.01166760856029335
440.0,0.010060303734572083
441.0,0.009098933339671033
442.0,0.012156434790539433
443.0,0.013469741890265485
444.0,0.012301507041827331
445.0,0.009622447797567733
446.0,0.0086586833143407
447.0,0.011866311363945318
448.0,0.009892815210970301
449.0,0.010173943313030183
450.0,0.0085969069280119
451.0,0.011103923288006834
452.0,0.013595453110375716
453.0,0.015770521701545748
454.0,0.016913129083869115
455.0,0.01925265583570795
456.0,0.020279592555393217
457.0,0.020072442747556984
458.0,0.021408761988283505
459.0,0.02178290270794622
460.0,0.02199021067466808
461.0,0.02324256834965877
462.0,0.023815086062455
463.0,0.023640435520502448
464.0,0.025408701116454085
465.0,0.027974929774921747
466.0,0.03129500274470705
467.0,0.028687040508122385
468.0,0.026933288627653113
469.0,0.02554648788251156
470.0,0.025753474400986503
471.0,0.025172234678620915
472.0,0.02431737405897674
473.0,0.02232833967138888
474.0,0.0194864690704063
475.0,0.0187806053765424
476.0,0.020265196990192854
477.0,0.02188318939520915
478.0,0.022837333481910447
479.0,0.0211178460511606
480.0,0.019904738966058332
481.0,0.01926639313582278
482.0,0.020276161066823267
483.0,0.022119621969497048
484.0,0.0226206761164184
485.0,0.0211934668222041
486.0,0.021123506442600335
487.0,0.022832565862654964
488.0,0.022768943672752017
489.0,0.02121745952450375
490.0,0.018716740093591835
491.0,0.01712405392448162
492.0,0.017539442728186267
493.0,0.016933036244866632
494.0,0.014660138288433266
495.0,0.014224913469585031
496.0,0.017600627157950754
497.0,0.019924714626512765
498.0,0.021850828402738384
499.0,0.023122526526367513
500.0,0.023045031369054836
501.0,0.024271076535086002
502.0,0.024608032210081187
503.0,0.023749865981829415
504.0,0.02232394444644575
505.0,0.023181353735261732
506.0,0.022908001118259483
507.0,0.02017440646955172
508.0,0.020258757573508784
509.0,0.021480912938491817
510.0,0.02260865179537405
511.0,0.024074400425446004
512.0,0.0221379342471429
513.0,0.020113419349445733
514.0,0.019916477500693603
515.0,0.02124826813159678
516.0,0.0219392646502231
517.0,0.01915425368684717
518.0,0.01796497398499562
519.0,0.017306789307676117
520.0,0.018039002222842167
521.0,0.018678641363827898
522.0,0.01885673555303615
523.0,0.019157565858635983
524.0,0.020165234913531036
525.0,0.0201337474773588
526.0,0.02243636269328185
527.0,0.023605134579824053
528.0,0.0226741810117073
529.0,0.023699960256221602
530.0,0.022830913445751364
531.0,0.0217210107948385
532.0,0.0224782358840814
533.0,0.020554787868963798
534.0,0.02035424821564843
535.0,0.020547430111488966
536.0,0.020738254849213916
537.0,0.02069781903847997
538.0,0.0211076089995826
539.0,0.021321779544310998
540.0,0.022683912463949085
541.0,0.024557068153809796
