wavelength,mean_albedo
380.0,0.0032814067784411333
381.0,0.05505516325527835
382.0,0.026564401768278734
383.0,0.020554568821584684
384.0,0.022598102316058997
385.0,0.03505908874013888
386.0,0.030577313848456248
387.0,0.04511297892779798
388.0,0.10437549132920627
389.0,0.11331199182342828
390.0,0.10806988502379672
391.0,0.15308180498316373
392.0,0.20774707491295838
393.0,0.24639077642180784
394.0,0.2702987803848313
395.0,0.2698981477866306
396.0,0.25708338983801804
397.0,0.24505209254324603
398.0,0.2428922988162853
399.0,0.2397115942350414
400.0,0.21442201414293016
401.0,0.1869024282926793
402.0,0.006043085495546351
403.0,0.0043221168877377834
404.0,0.06306392325974484
405.0,0.14308972230910041
406.0,0.16697815957253484
407.0,0.159249252006029
408.0,0.17245892447002642
409.0,0.18350307114169154
410.0,0.1893704335639085
411.0,0.16712597947116592
412.0,0.16316742566273298
413.0,0.1572553913769089
414.0,0.14846482945601977
415.0,0.12779946183599905
416.0,0.12143457346350266
417.0,0.10299586697862256
418.0,0.1030414585601549
419.0,0.11643091501125334
420.0,0.11322380112990756
421.0,0.1001447409693129
422.0,0.09349976324468572
423.0,0.08837381057980721
424.0,0.08085765980356152
425.0,0.07485975832064312
426.0,0.06907879500898904
427.0,0.050711921442036324
428.0,0.048535411713406695
429.0,0.05456780687507536
430.0,0.05594704554878662
431.0,0.054467505409976476
432.0,0.053633786609061075
433.0,0.05268478401032153
434.0,0.04913163441566793
435.0,0.054002633789755144
436.0,0.05303914205366428
437.0,0.05230877351874053
438.0,0.052558797631264816
439.0,0.042912377526827715
440.0,0.03961164267585952
441.0,0.03897581366841928
442.0,0.03614604554211073
443.0,0.036132041743326314
444.0,0.03815539946836543
445.0,0.036474853747092834
446.0,0.038121275826833535
447.0,0.043559448259330634
448.0,0.04327735551612652
449.0,0.04427630500631515
450.0,0.04438175289091903
451.0,0.04681619957731257
452.0,0.047817406305242095
453.0,0.04834255959971189
454.0,0.04666067244751085
455.0,0.04808192291525332
456.0,0.04896968410049423
457.0,0.049316506483422284
458.0,0.04946110345736312
459.0,0.049333209014004537
460.0,0.049358320909856306
461.0,0.05056904010815283
462.0,0.05019583838308687
463.0,0.04852135598539353
464.0,0.0480049255565553
465.0,0.047964362810596926
466.0,0.05068033845097111
467.0,0.048040174952799435
468.0,0.04576324860768835
469.0,0.043700050903318965
470.0,0.044994057393355415
471.0,0.04645920800949999
472.0,0.046602042262133964
473.0,0.04672916182431062
474.0,0.04400321371678389
475.0,0.04246718448189437
476.0,0.043518450277226645
477.0,0.04322083045741806
478.0,0.042297252693766635
479.0,0.03981778847240735
480.0,0.03855038300880888
481.0,0.03607391188809877
482.0,0.03717053742562605
483.0,0.03737001162552317
484.0,0.03768501252754757
485.0,0.03783966529162138
486.0,0.0380904682848569
487.0,0.038571969950588834
488.0,0.037564888945847884
489.0,0.03597193289592533
490.0,0.034037136586245735
491.0,0.03181942312937213
492.0,0.0313410367471204
493.0,0.029922534102028015
494.0,0.026723905348942836
495.0,0.024547413544124288
496.0,0.02668737854874025
497.0,0.027910141496237485
498.0,0.027779267971011715
499.0,0.02790962283593551
500.0,0.0274010055580374
501.0,0.02752865990942825
502.0,0.027150595988851018
503.0,0.025800616956225365
504.0,0.023680904011709514
505.0,0.0246521656635723
506.0,0.024428075015547668
507.0,0.020904008545256734
508.0,0.01979915006443692
509.0,0.020120136196154034
510.0,0.0209370470928792
511.0,0.0221056225079555
512.0,0.02076689451753017
513.0,0.018332640368039433
514.0,0.018009197533428768
515.0,0.01893946566652105
516.0,0.020011597873053368
517.0,0.01686097786137272
518.0,0.01504746547926065
519.0,0.013603278427995752
520.0,0.013929732598868575
521.0,0.014825607578174534
522.0,0.015151268097610299
523.0,0.016339962614994652
524.0,0.016840896722894735
525.0,0.016217227881631918
526.0,0.017350553784941918
527.0,0.017755599546454483
528.0,0.016590675448074448
529.0,0.017639789711336885
530.0,0.016909971590885035
531.0,0.015438412995105318
532.0,0.016019186173700465
533.0,0.015033361538171917
534.0,0.014299315333936517
535.0,0.014330192303417782
536.0,0.014044267458067186
537.0,0.014083278912084066
538.0,0.013896896243397934
539.0,0.013586772166594685
540.0,0.0143693071649331
541.0,0.015863702023948233
542.0,0.01615160896186718
543.0,0.017165857044803952
544.0,0.01687924033323492
545.0,0.017085412762595165
546.0,0.017844938105947516
547.0,0.018421990187683996
548.0,0.017991361177747415
549.0,0.0170546034273041
550.0,0.0162300127162608
551.0,0.015488001784193033
552.0,0.01486917028010975
553.0,0.014318263552481532
554.0,0.013424918876671015
555.0,0.011392911496167765
556.0,0.01060635526859855
557.0,0.010392212307671433
558.0,0.010116714003454716
559.0,0.009797098295897784
560.0,0.009817848831737601
561.0,0.0098435296147655
562.0,0.01030661753595955
563.0,0.0103859560011112
564.0,0.009670890880845702
565.0,0.009604353836058883
566.0,0.010379117040119134
567.0,0.010888930272825949
568.0,0.010649533768666999
569.0,0.009996323460525834
570.0,0.01049517636876985
571.0,0.011877261318282867
572.0,0.012480186099035931
573.0,0.011741409509933083
574.0,0.010152721888500917
575.0,0.009842424343345934
576.0,0.009379595685488882
577.0,0.010475466356603883
578.0,0.010247557117668466
579.0,0.010022637253416816
580.0,0.009408381944466682
581.0,0.009475812838848284
582.0,0.009453383546702733
583.0,0.010567056030916384
584.0,0.01036333076583805
585.0,0.01051521453272305
586.0,0.010404233232174933
587.0,0.010574917744093434
588.0,0.010277520726518049
589.0,0.010492787100075217
590.0,0.009912445001250233
591.0,0.0101842609628209
592.0,0.0105287778771174
593.0,0.010337005907314034
594.0,0.010504227904806448
595.0,0.011157371705194735
596.0,0.012449594587218983
597.0,0.012371331722672052
598.0,0.012925466243732716
599.0,0.012279212711111001
600.0,0.012809563036374151
601.0,0.013146261437683502
602.0,0.013460565849816383
603.0,0.013366476587746484
604.0,0.013732489950144049
605.0,0.014297721665746018
606.0,0.01425896014081767
607.0,0.013637496732701116
608.0,0.014017199081876435
609.0,0.013945971773912935
610.0,0.013007591702538616
611.0,0.011869518307579785
612.0,0.01123384131647045
613.0,0.010813630736186802
614.0,0.0108819622667972
615.0,0.010573281046206
616.0,0.010402840965661667
617.0,0.01084576304155765
618.0,0.0106451683237385
619.0,0.010648718931321433
620.0,0.010113439651901217
621.0,0.009389028722369666
622.0,0.009406120120011583
623.0,0.009595736681838433
624.0,0.00948447171304345
625.0,0.010530636201159784
626.0,0.0109503592733431
627.0,0.011396673051049333
628.0,0.011892156740100615
629.0,0.012583513258380185
630.0,0.012514451954924717
631.0,0.011759418794374234
632.0,0.010589282512372669
633.0,0.01064396729188185
634.0,0.01135907739697715
635.0,0.012369887908534717
636.0,0.011882076569498898
637.0,0.011554789773107881
638.0,0.012161176640784616
639.0,0.013510307039327318
640.0,0.01478822872384975
641.0,0.015343766654285782
642.0,0.014172744001061032
643.0,0.013288210810777685
644.0,0.0149461728675431
645.0,0.015834957466694503
646.0,0.01615707155296438
647.0,0.015250753573094335
648.0,0.01490897406553275
649.0,0.017263500599417385
650.0,0.018198716879863183
651.0,0.017358100506891634
652.0,0.01732403836144835
653.0,0.01861300802856672
654.0,0.019082230065205583
655.0,0.0179977093906064
656.0,0.018256285214704102
657.0,0.020823905706223198
658.0,0.021722696884069848
659.0,0.020653722484292234
660.0,0.017769284100511235
661.0,0.01563267298785347
662.0,0.015187996504464799
663.0,0.012496187356422835
664.0,0.007404515232699301
665.0,0.007096460713782733
666.0,0.007682672662160766
667.0,0.006973054463113717
668.0,0.0073179309037432845
669.0,0.010718787923643433
670.0,0.010601852765171881
671.0,0.010558197698375765
672.0,0.011657679565284918
673.0,0.013206015077477049
674.0,0.014384843302054253
675.0,0.015551427760772882
676.0,0.017535845364354333
677.0,0.0182229463010346
678.0,0.019538286102128783
679.0,0.020055835793011238
680.0,0.020535250767101283
681.0,0.023791358019376787
682.0,0.027198868706227897
683.0,0.023801518777059282
684.0,0.028960021184972984
685.0,0.031104703302274647
686.0,0.03367828740105575
687.0,0.032563278882415204
688.0,0.03269133597291398
689.0,0.037041066742357624
690.0,0.03811982253757282
691.0,0.033858422974525564
692.0,0.037110080531044295
693.0,0.03492137295329508
694.0,0.0370261257427933
695.0,0.03337909152443207
696.0,0.030772523971364634
697.0,0.03912351342602235
698.0,0.04303485798077545
699.0,0.04333845478550897
700.0,0.043728916631032504
701.0,0.04834974850125837
702.0,0.05682672343158183
703.0,0.057283668895062034
704.0,0.054458305064858374
705.0,0.055715117122934345
706.0,0.054723020153577766
707.0,0.0541167874551366
708.0,0.045746949102063304
709.0,0.038115160108690135
710.0,0.029586826817925103
711.0,0.0239039954272805
712.0,0.02117410063761185
713.0,0.017369714431114364
714.0,0.026024304957009928
715.0,0.02258779771442328
716.0,0.017800631823948452
717.0,0.02369227188295577
718.0,0.02148918278508113
719.0,0.011652959745116633
720.0,0.0023117996024188334
721.0,0.0022542070565186
722.0,0.0023348787880463832
723.0,0.0084074134289464
724.0,0.0028377783684695335
725.0,0.02591141715179827
726.0,0.0174515241622773
727.0,0.009558698728322185
728.0,0.021157352980327167
729.0,0.028741430407182255
730.0,0.015328206547664383
731.0,0.010990540889505317
732.0,0.0029820338373259
733.0,0.003149952349569383
734.0,0.027008259575845864
735.0,0.05133539180243619
736.0,0.06553409629365914
737.0,0.04878041364565507
738.0,0.06034909862835836
739.0,0.06057636795527932
740.0,0.07919947272029802
741.0,0.047609081829478365
742.0,0.05517709438101395
743.0,0.003994399815239916
744.0,0.024989353315263068
745.0,0.04952977697905598
746.0,0.10944952856533384
747.0,0.13453500974965973
748.0,0.1529621409363254
749.0,0.13561409841669644
750.0,0.1612352499384119
751.0,0.15113763399071725
752.0,0.1392955605577411
753.0,0.11382587632101948
754.0,0.10276357921441835
755.0,0.10900225939376688
756.0,0.09971584896374343
757.0,0.04754210756512265
758.0,0.06875002492246586
759.0,0.026701550437377968
760.0,0.02001837913623537
761.0,0.07929714900798675
762.0,0.16903328837821974
763.0,0.12551090017332703
764.0,0.102407268393985
765.0,0.036980026122592234
766.0,0.04516750191754635
767.0,0.0044078434929651
768.0,0.004580919113181717
769.0,0.004452416530178883
770.0,0.004668321911178217
771.0,0.00464811466129065
772.0,0.0044990867987506
773.0,0.00429892850509225
774.0,0.0042539908076586
775.0,0.004307305381538733
776.0,0.004458122916499883
777.0,0.004295038142046617
778.0,0.00440091584548065
779.0,0.004477235180726683
780.0,0.004441394447963667
,0.0270969584864419
