wavelength,mean_albedo
380.0,0.00034663645298074996
381.0,0.022236784489284667
382.0,0.032106795587110805
383.0,0.02879426605465395
384.0,0.02895666722726535
385.0,0.037684093298028715
386.0,0.025878317657823183
387.0,0.03575240038156822
388.0,0.046192857544237444
389.0,0.03739387963962563
390.0,0.026876920761468415
391.0,0.019705107487757067
392.0,0.018527653964328067
393.0,0.1255471061678608
394.0,0.20283736540616526
395.0,0.2192197109989696
396.0,0.20798036581002177
397.0,0.19959069920032435
398.0,0.20159314595931885
399.0,0.19771001000827704
400.0,0.12988091876662008
401.0,0.05225096747399436
402.0,0.0041717037623121
403.0,0.00337303568092465
404.0,0.006914595224316251
405.0,0.015210373498310953
406.0,0.04531410774868059
407.0,0.05213255991519724
408.0,0.06073116025063748
409.0,0.0613821750834449
410.0,0.10944364907380216
411.0,0.11825936969198486
412.0,0.11858199914795055
413.0,0.12042250911295949
414.0,0.08596294487054838
415.0,0.07459714646097233
416.0,0.08365498288912647
417.0,0.0818325229346958
418.0,0.08804150959564673
419.0,0.08417165363244684
420.0,0.07677758564266257
421.0,0.07021349292985157
422.0,0.06679757627863844
423.0,0.06406022283561993
424.0,0.059469125669710236
425.0,0.045011601538456174
426.0,0.0325250360000639
427.0,0.011336183097225833
428.0,0.00810435802118295
429.0,0.008853129176256283
430.0,0.007880417819906367
431.0,0.008112964842244117
432.0,0.008672993666774799
433.0,0.012142634432012434
434.0,0.0094720004095497
435.0,0.013411217214724635
436.0,0.0123867721523212
437.0,0.015230249694138782
438.0,0.01483088012084205
439.0,0.006702627926007951
440.0,0.005455487622258383
441.0,0.004715705904437067
442.0,0.00472034011610085
443.0,0.00477027984550375
444.0,0.00469991426848665
445.0,0.00461128288500665
446.0,0.004755889649103283
447.0,0.005337504610605284
448.0,0.0058098515514002835
449.0,0.007590900003382517
450.0,0.0103350511125992
451.0,0.012554944791287567
452.0,0.014894417991303567
453.0,0.01660510736444885
454.0,0.016776495242933568
455.0,0.018872868367152153
456.0,0.0213278452513524
457.0,0.02260626959076473
458.0,0.024744579690265483
459.0,0.02633708316130932
460.0,0.027013407123442315
461.0,0.030322503420386396
462.0,0.03128914169382049
463.0,0.030171520994620584
464.0,0.030114506635074062
465.0,0.031476061800494275
466.0,0.03349971939001042
467.0,0.031059291319227883
468.0,0.03000335425722557
