wavelength,mean_albedo
380.0,0.018357023538974487
381.0,0.034302639718909504
382.0,0.03420298326241452
383.0,0.03620328987194305
384.0,0.037244589416458085
385.0,0.08001659562134143
386.0,0.04691315743661262
387.0,0.08298745543165194
388.0,0.14340106269049407
389.0,0.16787139534665066
390.0,0.18121815153942758
391.0,0.21144606460249574
392.0,0.21238876405253626
393.0,0.24715116536495
394.0,0.270282451422912
395.0,0.2728130931695784
396.0,0.2615179773119629
397.0,0.25205782200553567
398.0,0.2552334975213484
399.0,0.2489442738079709
400.0,0.2154830755766967
401.0,0.17587550467678115
402.0,0.01622901518756395
403.0,0.015486431125367316
404.0,0.1077704896756344
405.0,0.14705007167455295
406.0,0.14786188112291793
407.0,0.14296417827873428
408.0,0.1422242249064016
409.0,0.1648820927381968
410.0,0.18036413611004506
411.0,0.16689762276802292
412.0,0.165065238246889
413.0,0.15176299875774768
414.0,0.13687307728416281
415.0,0.12766070677279331
416.0,0.1365681859233218
417.0,0.12296169637296134
418.0,0.10990669367612972
419.0,0.11587805989073892
420.0,0.10988557742464862
421.0,0.10842794617744278
422.0,0.10871191048838046
423.0,0.11024913083981104
424.0,0.10463387850644856
425.0,0.10146683213115194
426.0,0.09870506148836522
427.0,0.08765622293022807
428.0,0.08270450715265597
429.0,0.08311752432247786
430.0,0.07322476674257573
431.0,0.06907831010178897
432.0,0.06836693741638564
433.0,0.07159843888311895
434.0,0.0675551634202401
435.0,0.06879807079528413
436.0,0.06592119028722007
437.0,0.064600450866634
438.0,0.06450075472627174
439.0,0.057425935110979154
440.0,0.05374431954112743
441.0,0.05044849225623626
442.0,0.051431007120822554
443.0,0.052910742361963824
444.0,0.05536655067886304
445.0,0.05378310409523345
446.0,0.054966529924577734
447.0,0.05724552347171128
448.0,0.055672339295225366
449.0,0.054947249975673886
450.0,0.05626940795505617
451.0,0.058743483232710274
452.0,0.060279880761310654
453.0,0.06040859843581281
454.0,0.05943254545326557
455.0,0.060161188632896496
456.0,0.06150926913927728
457.0,0.06221610740206452
458.0,0.062270095331706084
459.0,0.06196858100758205
460.0,0.06274404529711333
461.0,0.06601042865152809
462.0,0.06718752792839944
463.0,0.06711882353039848
464.0,0.06658151836737539
465.0,0.06802375895423403
466.0,0.07171572222947958
467.0,0.07057513207204101
468.0,0.06839505811567029
469.0,0.06604799054107972
470.0,0.06711719094995182
471.0,0.06918206026123931
472.0,0.06996322588632503
473.0,0.06865134782060929
474.0,0.06662956201756486
475.0,0.06493634041967965
476.0,0.06628252529701394
477.0,0.06746583669773482
478.0,0.06799433629945832
479.0,0.06619447281559925
480.0,0.06568124527805032
481.0,0.06474393914394268
482.0,0.06523905025664252
483.0,0.0653984910436848
484.0,0.0643235133375328
485.0,0.06356424976014477
486.0,0.06279489775327468
487.0,0.0643175814160737
488.0,0.06426692176391231
489.0,0.06307234384238676
490.0,0.06278682763399464
491.0,0.06263998788576725
492.0,0.06362307653540096
493.0,0.06400048294582387
494.0,0.062470516909774176
495.0,0.06119851292573511
496.0,0.06366871727594575
497.0,0.06573888924474153
498.0,0.06605071181417492
499.0,0.06712199103857373
500.0,0.06624863434512189
501.0,0.0662418562977335
502.0,0.06758589996115413
503.0,0.0667864915961498
504.0,0.0661213829420831
505.0,0.06700767896947478
506.0,0.06768633591893679
507.0,0.06566132100430923
508.0,0.06581664974772918
509.0,0.06699460675247257
510.0,0.06712486132480708
511.0,0.06851637252075989
512.0,0.06681446002551458
513.0,0.06523288723650257
514.0,0.06462835270612505
515.0,0.06520253649380998
516.0,0.06643969548027656
517.0,0.06455128292825472
518.0,0.06354063903349776
519.0,0.06147996632676737
520.0,0.06222048916036615
521.0,0.06294410525661724
522.0,0.06342519351374122
523.0,0.0643610047256744
524.0,0.06492245605956133
525.0,0.0652535281392258
526.0,0.06688316302046994
527.0,0.06799308885286996
528.0,0.06755068735858448
529.0,0.06851344180864709
530.0,0.06820582297949655
531.0,0.06739397318446913
532.0,0.06799500164946963
533.0,0.06680826272639011
534.0,0.06638581598769148
535.0,0.06585654320085317
536.0,0.06611471992331225
537.0,0.0669335881206412
538.0,0.06809955259040755
539.0,0.06864397117744066
540.0,0.06943341597152398
541.0,0.07102505920317695
542.0,0.07260058804414837
543.0,0.0746365466496132
544.0,0.07435761817359703
545.0,0.07401229436409175
546.0,0.07413971152925104
547.0,0.07381605133551289
548.0,0.07291925906669751
549.0,0.07151135370585779
550.0,0.06939669995828597
551.0,0.06761152213391726
