wavelength,mean_albedo
380.0,0.1668610288716245
381.0,0.16690915243003404
382.0,0.1671924489982868
383.0,0.16720204646032802
384.0,0.13200537840882184
385.0,0.1265618686249168
386.0,0.16791304055485481
387.0,0.17050853317236467
388.0,0.16586982820833082
389.0,0.16561535918403233
390.0,0.17327730598665123
391.0,0.17388287779130254
392.0,0.17335978926060905
393.0,0.20008624795635802
394.0,0.23748815475315144
395.0,0.24368023205970332
396.0,0.22858008834016952
397.0,0.21536229043749908
398.0,0.2168400236575755
399.0,0.20848138816648895
400.0,0.18695099051508923
401.0,0.171637804230552
402.0,0.16739739264369213
403.0,0.1674194600963834
404.0,0.16760555073578595
405.0,0.169456393166308
406.0,0.1719364888565722
407.0,0.17194664840592044
408.0,0.1695865819049701
409.0,0.16952576273517328
410.0,0.1756706727547536
411.0,0.17621646772447572
412.0,0.1773468328920438
413.0,0.17447742768572375
414.0,0.17113270422707663
415.0,0.16614560072867954
416.0,0.15208444894620837
417.0,0.1373400453034967
418.0,0.12524946495266243
419.0,0.1296095121301242
420.0,0.11942540027525522
421.0,0.11017697246130269
422.0,0.10752965411436931
423.0,0.10719868171931678
424.0,0.11148865692759417
425.0,0.09070966488194447
426.0,0.07846647035838775
427.0,0.06127707105831995
428.0,0.058072024820691036
429.0,0.052732009430046876
430.0,0.045104026134247945
431.0,0.0377841880075772
432.0,0.03253899281700322
433.0,0.041129480035797146
434.0,0.03867555385251383
435.0,0.03581307066525658
436.0,0.037791456778132795
437.0,0.03733188457940463
438.0,0.03422372826883085
439.0,0.020907835680704284
440.0,0.018970777709217148
441.0,0.016443658650740798
442.0,0.013658072482647268
443.0,0.012348749304109235
444.0,0.009466673722389499
445.0,0.008646764097326017
446.0,0.008138924140932582
447.0,0.011679957965599534
448.0,0.009214640946634383
449.0,0.007645116014736517
450.0,0.007672874684935749
451.0,0.008380553903971731
452.0,0.009314996175423184
453.0,0.009944802300927634
454.0,0.010169477311220034
455.0,0.010673743078262481
456.0,0.011372889517190168
457.0,0.012201118583464335
458.0,0.013282662694025567
459.0,0.014233486219294385
460.0,0.013735602338292066
461.0,0.015889967244008634
462.0,0.0158893604895715
463.0,0.015331430204554916
464.0,0.014323780442587619
465.0,0.013691735300520584
466.0,0.016302748539709932
467.0,0.014079371103891599
468.0,0.01352116971399995
469.0,0.012175969572131531
470.0,0.013440693410259651
471.0,0.01447999325518845
472.0,0.015904134993667433
473.0,0.0157495077036625
474.0,0.013656958293571985
475.0,0.011481188785172432
476.0,0.012501230936840383
477.0,0.013684503153711565
478.0,0.014024915482419534
479.0,0.011700660392857748
480.0,0.011865868925027367
481.0,0.011745433472172417
482.0,0.012823342018459832
483.0,0.015739667694371216
484.0,0.0171996404674198
485.0,0.017433667291395453
486.0,0.018369391371274163
487.0,0.019347493845297565
488.0,0.018704663302659484
489.0,0.017054896085542816
490.0,0.016250997426324836
491.0,0.014974209873303732
492.0,0.013509000766885616
