380.135,206.5
380.389,0.0
380.644,0.0
380.898,305.29
381.152,0.0
381.407,0.0
381.661,87.83
381.915,353.81
382.169,136.35
382.423,65.62
382.677,0.0
382.932,328.68
383.186,0.0
383.44,0.0
383.694,0.0
383.948,0.0
384.202,105.95
384.456,10.67
384.71,0.0
384.964,0.0
385.218,178.44
385.472,175.52
385.726,42.82
385.98,180.2
386.234,0.0
386.488,0.0
386.742,92.51
386.996,313.48
387.249,76.14
387.503,525.09
387.757,0.0
388.011,0.0
388.265,223.45
388.518,0.0
388.772,91.92
389.026,0.0
389.28,0.0
389.533,0.0
389.787,260.87
390.041,0.0
390.295,0.0
390.548,5.99
390.802,0.0
391.055,145.71
391.309,146.29
391.563,0.0
391.816,191.89
392.07,257.36
392.323,212.93
392.577,180.2
392.83,171.43
393.084,0.0
393.337,0.0
393.591,447.93
393.844,0.0
394.098,0.0
394.351,0.0
394.604,467.81
394.858,208.84
395.111,0.0
395.364,93.68
395.618,0.15
395.871,0.0
396.124,314.65
396.378,246.25
396.631,194.23
396.884,529.77
397.137,592.91
397.391,176.1
397.644,138.11
397.897,606.35
398.15,394.15
398.403,333.94
398.657,142.78
398.91,169.09
399.163,0.0
399.416,136.94
399.669,0.0
399.922,0.0
400.175,9.5
400.428,68.54
400.681,0.0
400.934,0.0
401.187,187.79
401.44,0.0
401.693,0.0
401.946,110.63
402.199,342.71
402.452,267.88
402.704,0.0
402.957,102.45
403.21,56.27
403.463,0.0
403.716,0.0
403.969,0.0
404.221,41.65
404.474,264.96
404.727,173.18
404.98,318.16
405.232,121.74
405.485,0.0
405.738,17.68
405.99,0.0
406.243,99.52
406.496,0.0
406.748,0.0
407.001,68.54
407.253,0.0
407.506,45.74
407.759,285.42
408.011,0.0
408.264,432.73
408.516,318.74
408.769,381.29
409.021,207.09
409.274,226.96
409.526,284.83
409.778,77.31
410.031,384.8
410.283,420.46
410.536,0.0
410.788,0.0
411.04,222.28
411.293,0.0
411.545,0.0
411.797,0.0
412.049,186.04
412.302,302.96
412.554,0.0
412.806,518.08
413.058,163.83
413.311,365.51
413.563,0.0
413.815,117.06
414.067,210.01
414.319,492.36
414.571,0.0
414.823,11.25
415.075,226.38
415.328,143.95
415.58,159.15
415.832,0.0
416.084,388.89
416.336,346.8
416.588,0.0
416.84,0.0
417.091,328.09
417.343,112.38
417.595,175.52
417.847,0.0
418.099,297.7
418.351,170.84
418.603,0.0
418.855,0.0
419.106,117.06
419.358,504.05
419.61,0.0
419.862,302.96
420.114,10.67
420.365,403.5
420.617,137.52
420.869,543.8
421.12,0.0
421.372,461.38
421.624,385.38
421.875,436.82
422.127,496.45
422.379,438.58
422.63,368.43
422.882,277.82
423.133,263.79
423.385,227.55
423.636,269.64
423.888,237.48
424.139,442.09
424.391,255.61
424.642,0.0
424.894,173.18
425.145,505.22
425.396,118.23
425.648,336.86
425.899,0.0
426.151,370.18
426.402,278.4
426.653,0.0
426.905,225.79
427.156,577.12
427.407,304.13
427.658,625.64
427.91,657.79
428.161,247.42
428.412,53.93
428.663,454.36
428.914,7.75
429.166,63.28
429.417,665.98
429.668,159.74
429.919,667.73
430.17,400.0
430.421,590.57
430.672,267.3
430.923,0.0
431.174,415.19
431.425,364.92
431.676,144.54
431.927,501.71
432.178,662.47
432.429,261.45
432.68,741.97
432.931,904.48
433.182,542.63
433.433,259.7
433.683,0.0
433.934,411.69
434.185,582.38
434.436,884.02
434.687,578.88
434.937,637.33
435.188,622.13
435.439,912.08
435.69,374.86
435.94,888.12
436.191,597.0
436.442,681.76
436.692,1059.4
436.943,1203.79
437.194,828.49
437.444,887.53
437.695,967.62
437.945,582.38
438.196,690.53
438.447,1024.32
438.697,812.12
438.948,618.04
439.198,680.59
439.449,986.91
439.699,841.93
439.949,1231.85
440.2,806.86
440.45,949.5
440.701,1016.14
440.951,783.48
441.201,1319.53
441.452,1348.76
441.702,1282.12
441.952,950.08
442.203,1262.24
442.453,1199.69
442.703,1236.52
442.953,819.72
443.204,907.41
443.454,1396.7
443.704,1630.53
443.954,1130.13
444.204,1671.45
444.455,1576.16
444.705,1721.14
444.955,1788.36
445.205,1507.77
445.455,1833.96
445.705,1792.45
445.955,1626.44
446.205,1455.15
446.455,1923.4
446.705,1900.6
446.955,1971.92
447.205,1566.22
447.455,1889.49
447.705,1784.27
447.955,1891.25
448.205,2260.11
448.454,2281.74
448.704,1925.74
448.954,2044.99
449.204,1843.31
449.454,2333.19
449.704,2059.02
449.953,2127.42
450.203,2307.47
450.453,2303.37
450.703,2051.42
450.952,2256.02
451.202,2571.69
451.452,1938.01
451.701,1993.55
451.951,2814.29
452.201,2315.65
452.45,2616.71
452.7,2316.82
452.949,2391.64
453.199,2459.46
453.448,2012.25
453.698,2257.78
453.947,2453.61
454.197,2046.74
454.446,2543.05
454.696,2076.56
454.945,2183.54
455.195,2211.01
455.444,2423.8
455.693,2797.92
455.943,2311.56
456.192,2221.53
456.442,2147.88
456.691,2254.85
456.94,1778.42
457.189,2444.26
457.439,2040.9
457.688,1888.32
457.937,1773.75
458.186,1754.46
458.436,2308.05
458.685,1819.93
458.934,1767.32
459.183,1818.76
459.432,2191.13
459.681,1796.55
459.93,1883.65
460.179,2130.92
460.429,1824.02
460.678,1633.45
460.927,1689.57
461.176,1956.72
461.425,1864.94
461.674,1744.52
461.923,1490.81
462.172,2008.16
462.42,1604.22
462.669,1202.62
462.918,1514.2
463.167,2143.2
463.416,2109.88
463.665,1427.68
463.914,1583.18
464.162,1217.82
464.411,2059.02
464.66,1892.42
464.909,1721.72
465.158,1397.28
465.406,1811.75
465.655,1459.83
465.904,1257.57
466.152,1474.45
466.401,1712.37
466.65,1406.05
466.898,1385.59
