Wavelength,Coef
380.0,-219.91800000000003
381.0,-78.60999999999999
382.0,3.7200000000000046
383.0,47.95400000000001
384.0,4.540000000000004
385.0,93.83
386.0,141.754
387.0,173.704
388.0,-29.046000000000003
389.0,-51.984
390.0,189.676
391.0,158.546
392.0,73.76
393.0,-12.252
394.0,-40.106
395.0,93.695
396.0,70.074
397.0,42.222
398.0,120.45600000000002
399.0,18.055999999999997
400.0,4.538000000000011
401.0,79.494
402.0,101.614
403.0,-124.48200000000001
404.0,134.99666666666667
405.0,157.73
406.0,93.83200000000001
407.0,78.678
408.0,83.59399999999998
409.0,198.28000000000003
410.0,130.21833333333333
411.0,214.66199999999998
412.0,235.55
413.0,349.008
414.0,136.022
415.0,471.8883333333334
416.0,253.16199999999998
417.0,117.18000000000002
418.0,397.75
419.0,405.12
420.0,368.12166666666667
421.0,539.06
422.0,596.8120000000001
423.0,506.29200000000003
424.0,874.3133333333332
425.0,695.932
426.0,881.4799999999999
427.0,981.4219999999999
428.0,1274.0083333333332
429.0,1359.884
430.0,1556.08
431.0,1746.952
432.0,1939.2566666666664
433.0,2152.8599999999997
434.0,2526.4100000000003
435.0,2729.568
436.0,3194.318333333333
437.0,3602.8199999999997
438.0,4009.138
439.0,4400.573333333334
440.0,4786.956
441.0,5506.611999999999
442.0,5809.302000000001
443.0,6860.866666666666
444.0,7320.702
445.0,7983.836
446.0,8573.993333333334
447.0,9499.334
448.0,9706.996
449.0,9956.438
450.0,10348.9
451.0,10619.570000000002
452.0,10288.212000000001
453.0,10377.91
454.0,9997.33
455.0,9324.844
456.0,9085.642
457.0,8681.171666666667
458.0,8109.170000000001
459.0,7689.338000000001
460.0,7617.658
461.0,7344.528333333335
462.0,7264.995999999999
463.0,6900.4580000000005
464.0,6788.234000000001
465.0,6710.683333333333
466.0,6567.872
467.0,6628.082
468.0,6164.422
469.0,6245.110000000001
470.0,5943.65
471.0,6033.76
472.0,5763.836
473.0,5909.244000000001
474.0,5734.821666666667
475.0,5538.5599999999995
476.0,5745.816
477.0,5777.763999999999
478.0,5769.162
479.0,5962.491666666666
480.0,6218.896000000001
481.0,6084.139999999999
482.0,6614.564
483.0,6798.0639999999985
484.0,6683.378
485.0,7053.035
486.0,7359.204000000001
487.0,7566.052000000001
488.0,7824.911999999999
489.0,8434.797999999999
490.0,8719.466
491.0,9025.024
492.0,9399.8
493.0,10010.916000000001
494.0,10341.866000000002
495.0,10882.393333333332
496.0,11327.348
497.0,11875.794000000002
498.0,12405.398000000001
499.0,12889.948
500.0,13196.324000000002
501.0,14155.594000000001
502.0,14457.464000000002
503.0,14877.708000000002
504.0,15546.985999999999
505.0,16090.924000000003
506.0,16489.458
507.0,16908.476000000002
508.0,17312.334
509.0,18120.462
510.0,18639.828
511.0,19238.652000000002
512.0,19727.399999999998
513.0,20195.464
514.0,20578.844
515.0,21031.036
516.0,21680.244
517.0,22123.420000000002
518.0,22624.764000000003
519.0,22979.882
520.0,23576.252
521.0,23918.57
522.0,24394.618
523.0,24877.94
524.0,25179.807999999997
525.0,25566.466
526.0,26003.9125
527.0,26446.271999999997
528.0,26807.536
529.0,27099.165999999997
530.0,27589.552499999998
531.0,27851.590000000004
532.0,28366.858
533.0,28535.609999999997
534.0,28955.5475
535.0,29302.782
536.0,29612.432
537.0,30080.905
538.0,30447.595999999998
539.0,30941.976000000002
540.0,30952.315
541.0,31711.602000000003
542.0,31924.180000000004
543.0,32407.912500000002
544.0,32692.988
545.0,33099.100000000006
546.0,33844.765999999996
547.0,34169.6725
548.0,34490.286
549.0,35041.189999999995
550.0,35778.86749999999
551.0,36048.38
552.0,36495.145000000004
553.0,37053.522
554.0,37432.6025
555.0,37968.146
556.0,38549.770000000004
557.0,38853.38
558.0,39354.619999999995
559.0,39777.015
560.0,40469.126000000004
561.0,40729.832500000004
562.0,41382.928
563.0,41817.815
564.0,42266.322499999995
565.0,42592.46
566.0,43269.825000000004
567.0,43620.024999999994
568.0,44207.075999999994
569.0,44746.9225
570.0,44780.2
571.0,45431.764
572.0,45667.485
573.0,46330.512500000004
574.0,46435.985
575.0,46833.39400000001
