Date Saved,04/11/2024 17:20:20
Title,semspe 2700K _025_02ﾟ_2745K

Measuring Mode,Ambient
Viewing Angle [ﾟ],2
Tcp [K],2745
⊿uv,0.0005
Illuminance [lx],8530

Peak Wavelength [nm],608
Tristimulus Value X,9477.4466
Tristimulus Value Y,8529.0432
Tristimulus Value Z,2729.8748
CIE1931 x,0.4570
CIE1931 y,0.4113
CIE1931 z,0.1316
CIE1976 u',0.2604
CIE1976 v',0.5272
Dominant Wavelength [nm],584
Purity [%],60.65
CRI Ra,84.1
CRI R1,83.4
CRI R2,94.0
CRI R3,94.3
CRI R4,81.2
CRI R5,83.6
CRI R6,93.9
CRI R7,82.1
CRI R8,60.3
CRI R9,15.1
CRI R10,86.1
CRI R11,80.7
CRI R12,78.7
CRI R13,86.2
CRI R14,97.7
CRI R15,75.7

Spectral Data 380[nm],0.000003166936
Spectral Data 385[nm],0.000129502820
Spectral Data 390[nm],0.000356136559
Spectral Data 395[nm],0.000404486404
Spectral Data 400[nm],0.000301214721
Spectral Data 405[nm],0.000342595333
Spectral Data 410[nm],0.000831467274
Spectral Data 415[nm],0.001773529802
Spectral Data 420[nm],0.003236899385
Spectral Data 425[nm],0.005569801200
Spectral Data 430[nm],0.009154742584
Spectral Data 435[nm],0.014813713729
Spectral Data 440[nm],0.023301832378
Spectral Data 445[nm],0.034194972366
Spectral Data 450[nm],0.045621596277
Spectral Data 455[nm],0.054978501052
Spectral Data 460[nm],0.059943269938
Spectral Data 465[nm],0.059251852334
Spectral Data 470[nm],0.054345443845
Spectral Data 475[nm],0.048416830599
Spectral Data 480[nm],0.043921306729
Spectral Data 485[nm],0.041885249317
Spectral Data 490[nm],0.042666051537
Spectral Data 495[nm],0.045857232064
Spectral Data 500[nm],0.050616826862
Spectral Data 505[nm],0.056335967034
Spectral Data 510[nm],0.062423761934
Spectral Data 515[nm],0.068353824317
Spectral Data 520[nm],0.073866285384
Spectral Data 525[nm],0.078831031919
Spectral Data 530[nm],0.083281368017
Spectral Data 535[nm],0.087512582541
Spectral Data 540[nm],0.091758057475
Spectral Data 545[nm],0.096098840237
Spectral Data 550[nm],0.100859276950
Spectral Data 555[nm],0.106586664915
Spectral Data 560[nm],0.113354772329
Spectral Data 565[nm],0.121411710978
Spectral Data 570[nm],0.130844801664
Spectral Data 575[nm],0.141008421779
Spectral Data 580[nm],0.151424825191
Spectral Data 585[nm],0.161623612046
Spectral Data 590[nm],0.170356795192
Spectral Data 595[nm],0.176667839289
Spectral Data 600[nm],0.181510731578
Spectral Data 605[nm],0.184503436089
Spectral Data 610[nm],0.184511244297
Spectral Data 615[nm],0.181359022856
Spectral Data 620[nm],0.176627740264
Spectral Data 625[nm],0.170106276870
Spectral Data 630[nm],0.161038786173
Spectral Data 635[nm],0.151417642832
Spectral Data 640[nm],0.141431018710
Spectral Data 645[nm],0.130525499582
Spectral Data 650[nm],0.119984783232
Spectral Data 655[nm],0.109032317996
Spectral Data 660[nm],0.098204389215
Spectral Data 665[nm],0.087616048753
Spectral Data 670[nm],0.077619127929
Spectral Data 675[nm],0.068214192986
Spectral Data 680[nm],0.059702206403
Spectral Data 685[nm],0.052271317691
Spectral Data 690[nm],0.045635957271
Spectral Data 695[nm],0.039660468698
Spectral Data 700[nm],0.034508366138
Spectral Data 705[nm],0.030075361952
Spectral Data 710[nm],0.026078272611
Spectral Data 715[nm],0.022617507726
Spectral Data 720[nm],0.019506085664
Spectral Data 725[nm],0.016897713766
Spectral Data 730[nm],0.014814118855
Spectral Data 735[nm],0.013201572932
Spectral Data 740[nm],0.012001820840
Spectral Data 745[nm],0.010911792517
Spectral Data 750[nm],0.009988173842
Spectral Data 755[nm],0.009149175137
Spectral Data 760[nm],0.008401361294
Spectral Data 765[nm],0.007765064947
Spectral Data 770[nm],0.007230911870
Spectral Data 775[nm],0.006706648041
