Data from mesure_FLMT021711__14__36.txt Node

Date: Mon Nov 04 11:52:24 CET 2024
User: jordan.swietlicki
Spectrometer: FLMT02171
Trigger mode: 0
Integration Time (sec): 1.000000E-1
Scans to average: 15
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 15
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
194.7	-41.103
194.9	-39.605
195.2	-35.11
195.5	-34.368
195.7	-31.053
196	-29.979
196.2	-28.822
196.5	-30.17
196.8	-28.975
197	-27.923
197.3	-27.756
197.6	-25.172
197.8	-25.391
198.1	-23.817
198.4	-22.079
198.6	-20.97
198.9	-16.535
199.2	-12.549
199.4	-8.302
199.7	-2.366
200	-2.241
200.2	-4.259
200.5	-4.293
200.7	-4.251
201	-4.063
201.3	-5.262
201.5	-3.682
201.8	-4.417
202.1	-3.456
202.3	-3.523
202.6	-3.376
202.9	-4.636
203.1	-3.795
203.4	-5.258
203.7	-5.447
203.9	-6.19
204.2	-6.269
204.5	-5.526
204.7	-4.263
205	-3.999
205.2	-2.98
205.5	-1.758
205.8	-2.573
206	1.036
206.3	1.304
206.6	1.922
206.8	1.873
207.1	1.674
207.4	3.386
207.6	5.449
207.9	5.747
208.2	6.309
208.4	7.697
208.7	6.863
208.9	8.775
209.2	8.651
209.5	9.684
209.7	9.277
210	9.62
210.3	9.518
210.5	11.54
210.8	10.902
211.1	12.136
211.3	12.517
211.6	11.189
211.9	11.872
212.1	12.102
212.4	13.18
212.6	13.429
212.9	13.927
213.2	12.969
213.4	12.667
213.7	13.452
214	14.383
214.2	11.362
214.5	11.234
214.8	11.023
215	11.042
215.3	14.078
215.5	15.198
215.8	14.504
216.1	14.334
216.3	14.696
216.6	14.561
216.9	15.24
217.1	15.311
217.4	15.104
217.7	15.006
217.9	13.075
218.2	13.391
218.5	13.418
218.7	11.528
219	12.132
219.2	12.856
219.5	12.418
219.8	13.659
220	13.52
220.3	14.183
220.6	13.637
220.8	12.075
221.1	12.63
221.4	12.083
221.6	12.026
221.9	11.913
222.1	10.951
222.4	10.823
222.7	12.539
222.9	9.865
223.2	9.409
223.5	7.319
223.7	7.587
224	6.905
224.2	5.807
224.5	6.241
224.8	5.449
225	5.362
225.3	4.966
225.6	4.827
225.8	6.09
226.1	8.24
226.4	7.229
226.6	5.558
226.9	6.573
227.1	6.626
227.4	6.509
227.7	5.954
227.9	6.03
228.2	6.252
228.5	5.464
228.7	5.132
229	5.196
229.3	5.253
229.5	9.198
229.8	8.783
230	8.937
230.3	7.55
230.6	7.712
230.8	5.833
231.1	7.93
231.4	6.652
231.6	11.012
231.9	10.148
232.1	11.796
232.4	11.525
232.7	11.362
232.9	11.408
233.2	10.299
233.5	10.291
233.7	11.136
234	10.563
234.2	8.511
234.5	9.665
234.8	12.147
235	12.019
235.3	11.996
235.6	11.608
235.8	12.105
236.1	13.463
236.4	13.112
236.6	13.908
236.9	14.806
237.1	16.171
237.4	16.05
237.7	12.004
237.9	11.476
238.2	9.077
238.5	11.589
238.7	11.54
239	11.291
239.2	10.48
239.5	12.863
239.8	9.198
240	7.847
240.3	9.281
240.6	9.002
240.8	8.481
241.1	8.971
241.3	9.413
241.6	7.987
241.9	6.237
242.1	6.72
242.4	9.348
242.7	8.79
242.9	8.779
243.2	7.915
243.4	8.666
243.7	8.817
244	7.286
244.2	6.874
244.5	6.343
244.8	6.403
245	5.66
245.3	6.75
245.5	5.747
245.8	6.859
246.1	6.565
246.3	7.131
246.6	5.803
246.9	7.485
247.1	8.168
247.4	9.631
247.6	10.982
247.9	10.555
248.2	10.944
248.4	7.384
248.7	7.915
248.9	7.923
249.2	7.67
249.5	8.157
249.7	9.292
250	8.198
250.3	7.138
250.5	5.305
250.8	6.603
251	4.853
251.3	6.09
251.6	7.44
251.8	7.263
252.1	7.783
252.4	5.622
252.6	6.505
252.9	5.619
253.1	5.717
253.4	3.786
253.7	4.827
253.9	6.052
254.2	6.807
254.4	6.603
254.7	7.059
255	7.418
255.2	8.564
255.5	6.758
255.8	5.547
256	6.233
256.3	7.346
256.5	8.409
256.8	8.73
257.1	8.391
257.3	7.35
257.6	7.859
257.8	8.357
258.1	10.518
