Wavelength,Coef
380.0,-9.725
381.0,-8.6075
382.0,-8.52
383.0,-8.8775
384.0,-9.9425
385.0,-6.505
386.0,-7.0625
387.0,-7.72
388.0,-4.654999999999999
389.0,-3.51
390.0,-2.815
391.0,-0.7575000000000001
392.0,-1.1375
393.0,4.02
394.0,9.434999999999999
395.0,12.0975
396.0,9.502500000000001
397.0,8.38
398.0,6.0825
399.0,6.01
400.0,5.6450000000000005
401.0,7.734999999999999
402.0,1.6674999999999998
403.0,2.1325000000000003
404.0,5.8725000000000005
405.0,12.415
406.0,15.270000000000001
407.0,13.120000000000001
408.0,9.395
409.0,3.1525000000000003
410.0,5.3
411.0,6.672499999999999
412.0,4.1325
413.0,1.2025
414.0,-1.5525
415.0,-0.19500000000000006
416.0,3.3825
417.0,4.7475000000000005
418.0,8.195
419.0,10.7925
420.0,11.032499999999999
421.0,11.2425
422.0,10.6075
423.0,11.497499999999999
424.0,12.785
425.0,11.305
426.0,8.795
427.0,6.29
428.0,7.12
429.0,8.2525
430.0,7.57
431.0,11.8475
432.0,34.1425
433.0,50.355000000000004
434.0,52.3925
435.0,51.5275
436.0,49.3525
437.0,48.2725
438.0,49.5225
439.0,34.7975
440.0,10.502500000000001
441.0,-0.45500000000000007
442.0,-2.5949999999999998
443.0,-0.9525
444.0,0.3275
445.0,0.915
446.0,0.56
447.0,2.6624999999999996
448.0,0.2175
449.0,-2.8725
450.0,-3.3600000000000003
451.0,-1.5375
452.0,3.3175
453.0,4.585000000000001
454.0,3.5125
455.0,5.72
456.0,6.105
457.0,9.08
458.0,9.967500000000001
459.0,6.89
460.0,3.5949999999999998
461.0,4.220000000000001
462.0,4.2275
463.0,2.7800000000000002
464.0,4.125
465.0,3.415
466.0,6.09
467.0,6.27
468.0,4.7875
469.0,3.2649999999999997
470.0,8.8875
471.0,11.682500000000001
472.0,11.942499999999999
473.0,13.299999999999999
474.0,11.1975
475.0,8.7175
476.0,10.497499999999999
477.0,11.52
478.0,10.105
479.0,8.3525
480.0,12.415
481.0,20.0075
482.0,34.2975
483.0,50.337500000000006
484.0,66.4525
485.0,84.55799999999999
486.0,100.47500000000001
487.0,113.5775
488.0,117.79
489.0,115.975
490.0,110.235
491.0,104.105
492.0,98.39750000000001
493.0,90.57249999999999
494.0,80.8425
495.0,71.6875
496.0,70.48500000000001
497.0,68.235
498.0,62.155
499.0,57.712500000000006
500.0,50.2825
501.0,45.735
502.0,39.5275
503.0,34.304
504.0,28.174999999999997
505.0,27.91
506.0,28.9675
507.0,22.839999999999996
508.0,22.555
509.0,23.015
510.0,23.825
511.0,24.159999999999997
512.0,19.17
513.0,16.099999999999998
514.0,14.620000000000001
515.0,16.167499999999997
516.0,17.5425
517.0,15.004
518.0,13.454999999999998
519.0,13.690000000000001
520.0,13.879999999999999
521.0,15.809999999999999
522.0,15.325
523.0,14.905000000000001
524.0,16.255
525.0,13.945000000000002
526.0,16.2
527.0,17.955
528.0,16.61
529.0,20.792
530.0,25.605
531.0,28.355
532.0,36.95
533.0,44.64
534.0,62.602500000000006
535.0,90.8025
536.0,137.31
537.0,226.2575
538.0,384.77750000000003
539.0,583.004
540.0,759.0749999999999
541.0,907.6125
542.0,1096.74
543.0,1290.965
544.0,1387.4575
545.0,1367.61
546.0,1271.0375000000001
547.0,1144.706
548.0,1015.9775
549.0,866.37
550.0,652.52
551.0,471.01
552.0,347.1625
553.0,257.23249999999996
554.0,189.27499999999998
555.0,137.21499999999997
556.0,96.13399999999999
557.0,68.4175
558.0,50.2475
559.0,37.815
560.0,32.0
561.0,27.4075
562.0,24.945
563.0,21.472
564.0,16.770000000000003
565.0,15.774999999999999
566.0,17.3825
567.0,16.5575
568.0,12.055000000000001
569.0,6.77
570.0,8.722
571.0,11.024999999999999
572.0,12.454999999999998
573.0,23.5575
574.0,36.427499999999995
575.0,56.46000000000001
576.0,76.705
577.0,103.66400000000002
578.0,121.92000000000002
579.0,142.8725
580.0,157.89
581.0,166.77249999999998
582.0,173.3775
583.0,183.39600000000002
584.0,193.79250000000002
585.0,199.79500000000002
586.0,195.9275
587.0,185.47
588.0,171.04250000000002
589.0,164.44800000000004
590.0,162.015
591.0,150.13
592.0,132.9775
593.0,122.66499999999999
594.0,115.2375
595.0,114.31800000000001
596.0,117.3475
597.0,105.76250000000002
598.0,93.8475
599.0,82.44
600.0,75.94000000000001
601.0,75.3875
602.0,75.32
603.0,67.57499999999999
604.0,62.150000000000006
605.0,65.3525
606.0,88.13600000000001
607.0,170.5475
608.0,323.99
609.0,454.575
610.0,537.145
611.0,592.574
612.0,625.65
613.0,631.9475
614.0,598.3625
615.0,461.44399999999996
616.0,304.6825
617.0,214.47750000000002
618.0,158.4725
619.0,121.735
620.0,97.90799999999999
621.0,90.5275
622.0,89.85749999999999
623.0,93.7125
624.0,95.16250000000001
625.0,100.256
626.0,101.48
627.0,106.625
628.0,110.92
629.0,112.208
630.0,101.34
631.0,86.1575
632.0,70.29499999999999
633.0,59.272499999999994
634.0,48.022000000000006
635.0,31.394999999999996
636.0,15.3075
637.0,8.0875
638.0,5.29
639.0,4.35
640.0,7.045
641.0,7.6825
642.0,4.7219999999999995
643.0,2.34
644.0,4.0625
645.0,6.42
646.0,10.362
647.0,14.0075
648.0,15.445
649.0,20.405
650.0,22.566
651.0,21.729999999999997
652.0,20.44
653.0,20.895
654.0,15.790000000000001
655.0,9.1375
656.0,7.8375
657.0,6.415000000000001
658.0,6.581999999999999
659.0,8.1175
660.0,4.2025
661.0,-0.03600000000000003
662.0,-1.46
663.0,-7.915
664.0,-12.2675
665.0,-12.005999999999998
666.0,-15.7625
667.0,-18.1425
668.0,-17.247999999999998
669.0,-13.344999999999999
670.0,-12.2725
671.0,-12.885
672.0,-12.155999999999999
673.0,-7.865
674.0,-7.334999999999999
675.0,-8.472
