Wavelength,Coef
380.0,-6.8999999999999995
381.0,-6.739999999999999
382.0,-6.29
383.0,-4.1925
384.0,-1.935
385.0,1.6649999999999998
386.0,0.44999999999999996
387.0,1.4833333333333334
388.0,4.784999999999999
389.0,7.1000000000000005
390.0,5.6775
391.0,3.705
392.0,0.44999999999999996
393.0,7.1325
394.0,14.9225
395.0,18.8975
396.0,17.044999999999998
397.0,16.3525
398.0,17.822499999999998
399.0,18.91
400.0,25.4225
401.0,37.82
402.0,35.4175
403.0,35.985
404.0,40.9575
405.0,47.574999999999996
406.0,48.47
407.0,47.695
408.0,38.72
409.0,21.3775
410.0,20.3775
411.0,21.2075
412.0,20.275
413.0,17.3925
414.0,15.43
415.0,15.080000000000002
416.0,17.3575
417.0,18.6275
418.0,21.447499999999998
419.0,22.395000000000003
420.0,22.1425
421.0,20.7575
422.0,20.115
423.0,23.7675
424.0,25.895
425.0,24.4025
426.0,24.784999999999997
427.0,22.485
428.0,23.1925
429.0,28.2
430.0,30.3825
431.0,53.447500000000005
432.0,136.215
433.0,185.6875
434.0,194.685
435.0,196.3075
436.0,194.7625
437.0,195.0975
438.0,193.8225
439.0,148.915
440.0,64.665
441.0,30.2125
442.0,24.909999999999997
443.0,25.745
444.0,25.157500000000002
445.0,23.895
446.0,23.972499999999997
447.0,27.419999999999998
448.0,26.005
449.0,26.212500000000002
450.0,25.119999999999997
451.0,28.8675
452.0,30.300000000000004
453.0,30.5425
454.0,29.655
455.0,30.0025
456.0,31.385
457.0,31.7575
458.0,32.605
459.0,32.19
460.0,34.4975
461.0,35.2575
462.0,37.0025
463.0,34.5925
464.0,33.2375
465.0,31.997500000000002
466.0,32.214999999999996
467.0,29.247500000000002
468.0,26.757500000000004
469.0,26.195
470.0,26.88
471.0,29.29
472.0,29.822499999999998
473.0,31.02
474.0,28.93
475.0,26.7675
476.0,26.38
477.0,28.9525
478.0,30.2775
479.0,32.6425
480.0,38.7725
481.0,48.614999999999995
482.0,66.575
483.0,88.83000000000001
484.0,110.39
485.0,128.898
486.0,144.3875
487.0,156.21499999999997
488.0,158.9425
489.0,153.88500000000002
490.0,141.9975
491.0,126.3725
492.0,113.43249999999999
493.0,101.75999999999999
494.0,86.625
495.0,70.455
496.0,65.655
497.0,61.6275
498.0,54.980000000000004
499.0,50.8825
500.0,43.309999999999995
501.0,38.6275
502.0,34.457499999999996
503.0,30.583999999999996
504.0,22.6275
505.0,21.0925
506.0,19.145
507.0,13.5125
508.0,12.535
509.0,10.795
510.0,10.34
511.0,13.4225
