Wavelength,Coef
380.0,-6.7325
381.0,-1.2925
382.0,-0.885
383.0,1.9124999999999999
384.0,3.9074999999999998
385.0,7.51
386.0,3.585
387.0,5.44
388.0,11.332500000000001
389.0,12.61
390.0,12.3725
391.0,10.315
392.0,8.625
393.0,18.3525
394.0,29.01
395.0,31.582499999999996
396.0,27.195
397.0,22.567500000000003
398.0,25.3675
399.0,25.5
400.0,24.3325
401.0,28.424999999999997
402.0,22.1875
403.0,21.38
404.0,28.8925
405.0,35.08
406.0,38.48333333333333
407.0,38.66
408.0,34.495
409.0,23.877499999999998
410.0,25.285
411.0,27.68
412.0,24.85
413.0,22.9325
414.0,18.4325
415.0,17.935000000000002
416.0,21.195
417.0,23.4975
418.0,25.5375
419.0,27.775
420.0,27.54
421.0,25.634999999999998
422.0,22.53
423.0,25.13
424.0,23.884999999999998
425.0,18.36
426.0,14.405
427.0,9.64
428.0,8.2775
429.0,11.272499999999999
430.0,10.6525
431.0,15.9825
432.0,40.44
433.0,59.12
434.0,61.78
435.0,60.985
436.0,59.477500000000006
437.0,58.00750000000001
438.0,59.85
439.0,41.8225
440.0,16.192500000000003
441.0,4.205
442.0,0.8775
443.0,1.0425
444.0,0.7825
445.0,-1.3925
446.0,-3.5825000000000005
447.0,-3.5625
448.0,-6.034999999999999
449.0,-8.205
450.0,-11.45
451.0,-10.4025
452.0,-8.4375
453.0,-9.3
454.0,-9.7375
455.0,-5.767500000000001
456.0,-4.615
457.0,-3.1574999999999998
458.0,2.3850000000000002
459.0,3.84
460.0,4.529999999999999
461.0,7.995000000000001
462.0,9.245000000000001
463.0,8.8375
464.0,10.8675
465.0,10.677499999999998
466.0,13.587499999999999
467.0,8.5
468.0,5.3475
469.0,2.125
470.0,3.87
471.0,6.505
472.0,6.597499999999999
473.0,6.1450000000000005
474.0,2.2725
475.0,1.1275
476.0,2.715
477.0,5.7175
478.0,5.9925
479.0,3.6
480.0,5.819999999999999
481.0,8.4225
482.0,15.9925
483.0,26.447499999999998
484.0,33.462500000000006
485.0,39.120000000000005
486.0,45.097500000000004
487.0,49.8275
488.0,49.61750000000001
489.0,46.209999999999994
490.0,40.302499999999995
491.0,35.115
492.0,32.6575
493.0,30.395
494.0,21.265
495.0,13.844999999999999
496.0,19.91
497.0,25.9375
498.0,25.72
499.0,26.195
500.0,25.55
501.0,24.405
502.0,24.462500000000002
503.0,22.747999999999998
504.0,13.5825
505.0,14.540000000000001
506.0,15.1475
507.0,7.930000000000001
508.0,6.71
509.0,10.46
510.0,9.7375
511.0,13.23
512.0,9.23
513.0,2.6825
514.0,1.3099999999999998
515.0,1.53
516.0,2.7150000000000003
517.0,-2.868
518.0,-5.4975
