Wavelength,Coef
380.0,-5.205
381.0,-0.9575
382.0,-1.3375
383.0,-0.42000000000000004
384.0,-1.9025
385.0,1.3150000000000002
386.0,-0.5825
387.0,0.1333333333333334
388.0,4.58
389.0,6.7275
390.0,6.0525
391.0,6.335
392.0,9.25
393.0,17.525
394.0,24.9225
395.0,26.525000000000002
396.0,21.7025
397.0,18.5625
398.0,20.005000000000003
399.0,19.155
400.0,14.004999999999999
401.0,7.195
402.0,-1.0274999999999999
403.0,-0.7300000000000001
404.0,3.8025
405.0,10.0725
406.0,12.5
407.0,12.912500000000001
408.0,12.0875
409.0,13.5625
410.0,19.1225
411.0,20.305
412.0,19.23
413.0,15.92
414.0,11.085
415.0,10.3875
416.0,13.75
417.0,15.530000000000001
418.0,18.5225
419.0,23.225
420.0,22.055
421.0,22.442500000000003
422.0,23.877499999999998
423.0,26.247500000000002
424.0,27.6275
425.0,23.4025
426.0,21.14
427.0,16.4675
428.0,16.915
429.0,19.017500000000002
430.0,18.3275
431.0,17.825
432.0,18.1675
433.0,21.245
434.0,22.2425
435.0,23.7175
436.0,24.3275
437.0,26.2125
438.0,28.3125
439.0,25.3775
440.0,26.2775
441.0,27.759999999999998
442.0,28.795
443.0,31.927500000000002
444.0,32.325
445.0,33.2
446.0,36.085
447.0,42.167500000000004
448.0,45.82
449.0,46.55
450.0,49.055
451.0,55.17
452.0,60.74250000000001
453.0,63.212500000000006
454.0,64.745
455.0,65.74
456.0,65.17
457.0,68.295
458.0,70.1075
459.0,69.19
460.0,69.765
461.0,70.575
462.0,70.02250000000001
463.0,66.7625
464.0,67.6675
465.0,65.0675
466.0,64.71
467.0,60.025
468.0,56.705000000000005
469.0,53.3975
470.0,55.059999999999995
471.0,58.96
472.0,57.347500000000004
473.0,56.8625
474.0,55.574999999999996
475.0,54.4725
476.0,56.239999999999995
477.0,57.79
478.0,58.3275
479.0,54.5125
480.0,55.949999999999996
481.0,55.2525
482.0,58.620000000000005
483.0,62.5525
484.0,65.41
485.0,69.00999999999999
486.0,72.51750000000001
487.0,77.55
488.0,80.2625
489.0,82.0175
490.0,81.6525
491.0,82.46000000000001
492.0,84.61250000000001
493.0,86.5075
494.0,86.565
495.0,86.755
496.0,96.69500000000001
497.0,106.9975
498.0,114.475
499.0,125.9375
500.0,132.59500000000003
501.0,141.10750000000002
502.0,150.4125
503.0,156.506
504.0,161.69500000000002
505.0,171.29250000000002
506.0,176.60500000000002
507.0,176.46499999999997
508.0,184.13000000000002
509.0,193.49
510.0,203.0925
511.0,212.91
512.0,215.5225
513.0,220.01999999999998
514.0,226.675
515.0,234.115
516.0,240.765
517.0,241.56799999999998
518.0,244.91
519.0,247.4375
520.0,252.87
521.0,258.89750000000004
522.0,265.6
523.0,271.89000000000004
524.0,277.295
525.0,281.1975
526.0,286.01
527.0,291.9725
528.0,294.21
529.0,296.90400000000005
530.0,296.405
531.0,294.17499999999995
532.0,297.005
533.0,295.2
534.0,295.33000000000004
535.0,292.605
536.0,293.795
537.0,295.3525
538.0,295.505
539.0,294.956
540.0,298.8525
541.0,306.60749999999996
542.0,308.635
543.0,311.565
544.0,307.2875
545.0,304.92
546.0,306.4775
547.0,304.98
548.0,297.47749999999996
549.0,290.3725
550.0,287.7575
551.0,284.8575
552.0,282.9275
553.0,281.09
554.0,277.93500000000006
555.0,274.745
556.0,270.092
557.0,267.395
558.0,263.99
559.0,261.235
560.0,261.49
561.0,257.88
562.0,254.4025
