Date Saved,04/11/2024 15:49:55
Title,semspe jour_010_02ﾟ_4435K

Measuring Mode,Ambient
Viewing Angle [ﾟ],2
Tcp [K],4435
⊿uv,-0.0106
Illuminance [lx],213

Peak Wavelength [nm],626
Tristimulus Value X,223.6693
Tristimulus Value Y,212.8202
Tristimulus Value Z,187.2503
CIE1931 x,0.3586
CIE1931 y,0.3412
CIE1931 z,0.3002
CIE1976 u',0.2249
CIE1976 v',0.4815
Dominant Wavelength [nm],592
Purity [%],9.96
CRI Ra,83.0
CRI R1,76.7
CRI R2,86.8
CRI R3,96.3
CRI R4,78.2
CRI R5,78.4
CRI R6,83.4
CRI R7,91.7
CRI R8,72.3
CRI R9,30.8
CRI R10,73.9
CRI R11,74.2
CRI R12,75.1
CRI R13,78.2
CRI R14,96.3
CRI R15,71.5

Spectral Data 380[nm],0.000539247645
Spectral Data 385[nm],0.000705739949
Spectral Data 390[nm],0.000922786479
Spectral Data 395[nm],0.001168906805
Spectral Data 400[nm],0.001452954719
Spectral Data 405[nm],0.001738985302
Spectral Data 410[nm],0.001954559935
Spectral Data 415[nm],0.002061489271
Spectral Data 420[nm],0.002098192228
Spectral Data 425[nm],0.002115079667
Spectral Data 430[nm],0.002150950488
Spectral Data 435[nm],0.002238394227
Spectral Data 440[nm],0.002386354608
Spectral Data 445[nm],0.002556606894
Spectral Data 450[nm],0.002695664298
Spectral Data 455[nm],0.002787189558
Spectral Data 460[nm],0.002831958234
Spectral Data 465[nm],0.002841309411
Spectral Data 470[nm],0.002830047160
Spectral Data 475[nm],0.002813762287
Spectral Data 480[nm],0.002797774505
Spectral Data 485[nm],0.002776094712
Spectral Data 490[nm],0.002755310619
Spectral Data 495[nm],0.002742791781
Spectral Data 500[nm],0.002738951240
Spectral Data 505[nm],0.002749489853
Spectral Data 510[nm],0.002779593226
Spectral Data 515[nm],0.002837825799
Spectral Data 520[nm],0.002911935328
Spectral Data 525[nm],0.002975044539
Spectral Data 530[nm],0.003013337497
Spectral Data 535[nm],0.003018998308
Spectral Data 540[nm],0.002980432473
Spectral Data 545[nm],0.002905446338
Spectral Data 550[nm],0.002808324061
Spectral Data 555[nm],0.002707120962
Spectral Data 560[nm],0.002599521773
Spectral Data 565[nm],0.002498870483
