wavelength,CEILING,DAY LIGHT,FLUO_2700k,LED_2700k,LED_4000k,LED_6500k,mean_albedo
380.0,0.0062683362066358,0.0016036592465661,0.0,0.0,0.0,0.0,0.0013119992422003166
381.0,0.0134713491846588,0.0017525132316333,0.0,0.0,0.0,0.0472206376370666,0.010407416675559783
382.0,0.0162300185385987,0.00182362423551,0.0,0.0,0.0,0.058448123341337,0.012750294352574283
383.0,0.0197113628059919,0.0018587936642905,0.0,0.1293774319066148,0.0,0.0862175144722256,0.03952751714152047
384.0,0.0132769195447538,0.0019190454272029,0.0,0.3696509863429438,0.0,0.0551433601609657,0.07333171857931103
385.0,0.0093003128480523,0.0020149665947038,0.0,0.5490271623964554,0.0,0.0711961961961962,0.10525643967256797
386.0,0.0,0.0021794915237053,0.0,0.5561357702349871,0.0,0.0309304867854157,0.09820762475735134
387.0,0.0,0.0024373929091571,0.0,0.5036341611144761,0.0,0.0466830466830466,0.09212576678444663
388.0,0.0002596707050871,0.0027809976712547,0.0010769831303996,0.5331192970598175,0.0,0.1084085406119304,0.10760758152974821
389.0,0.0030020989605545,0.0029974770306362,0.0057679349083265,0.5996986438975389,0.0,0.0742960475329372,0.11429370038833221
390.0,0.0,0.0029818549161586,0.0057127180596123,0.7275965504311961,0.0,0.0600486470051687,0.13272329506868927
391.0,0.0,0.0030189136876581,0.0069649290619683,0.9951867980747192,0.0,0.0522238022850978,0.17623240718490726
392.0,0.0024560507759888,0.0030572459071388,0.008269968252444,1.0,0.0060858703230304,0.0504439826185528,0.17838551964619245
393.0,0.0352955262685265,0.0032830995122884,0.0368589069178835,1.0,0.0555241612237656,0.178007851589562,0.21816159091867102
394.0,0.0567850174274135,0.0034958651091312,0.0657429862248101,1.0,0.096683651958127,0.2826786432497654,0.25089769399487455
395.0,0.0677278298605359,0.0035760068308621,0.0679671087396409,1.0,0.1086123909588759,0.2890000962371283,0.25614723877117385
396.0,0.0595486887578776,0.0036239408631005,0.0611583663826951,1.0,0.0894914348682672,0.2372014735772357,0.241837317408196
397.0,0.0505221541417928,0.0038064166422715,0.0504169604906483,1.0,0.0768416820096078,0.1853712831928764,0.2278264160795328
398.0,0.0505804743453394,0.0041497403356411,0.0500872621648339,1.0,0.0775727151926768,0.1910517714532391,0.22890699391528838
399.0,0.0409782425366841,0.0043697749001343,0.0387656302586273,1.0,0.0688778310343566,0.1855013877156993,0.22308214440758356
400.0,0.0151390210381647,0.0044618509978797,0.006544200311115,1.0,0.0515468220445097,0.1634018443734554,0.20684895646085408
401.0,0.006754246284501,0.0044753080365283,0.0030821255024713,0.9973614775725592,0.0305957018494187,0.1051340354236476,0.19123381577818768
402.0,0.0044765205257783,0.0043499301221168,0.0020569606861745,0.0,0.0,0.0,0.0018139018890116002
403.0,0.0042001092779176,0.0043426872418528,0.0021886544661115,0.0,0.0,0.0,0.00178857516431365
404.0,0.0046884593778262,0.0044482000466627,0.0023872190556586,0.0,0.0,0.0387822192577064,0.00838434962297565
405.0,0.0055014016775428,0.0045918572787321,0.0028987587843707,0.2026492344744538,0.003007239145817,0.1058444824464339,0.05408216230122504
406.0,0.0060511095968534,0.0047086714396962,0.0031606053153404,0.3286751361161524,0.0043196774640826,0.1166256040936226,0.07725680067095794
407.0,0.0059446394368005,0.0047909214679325,0.0032336389991992,0.364281269446173,0.0029659483584398,0.1062820150215266,0.08124973878834525
408.0,0.0053333358421054,0.0048938733035732,0.0032928038824269,0.3749480968858131,0.0,0.08382862803368,0.07871612299126644
409.0,0.0050202146695471,0.0050535314176014,0.003789451719785,0.3843999439854362,0.0,0.0742172353625436,0.07874672952581889
410.0,0.0084856002197411,0.0053752312910794,0.0080741814133617,0.4880594019666867,0.0067409102369546,0.0798179373125064,0.09942554374005497
411.0,0.0101857273925491,0.0056569907855895,0.0101381517359136,0.5055322715842414,0.0072562738279777,0.0787061464304558,0.1029125936261212
412.0,0.0114224142475481,0.0057887036409556,0.0166475223965124,0.564319566689235,0.0068301648596465,0.0684044418468731,0.1122354689467951
413.0,0.0081348028274615,0.0058425594498377,0.0167730848224889,0.5621673923560716,0.0041724778022862,0.049815169769989,0.10781758117135583
414.0,0.0061001884992964,0.0059039971847522,0.0086100722871721,0.4632379572618616,0.0012858653052427,0.0326335255085391,0.08629526767447736
415.0,0.0070652080512819,0.0060395214822283,0.0069031284144039,0.391717963066592,0.0021018736814363,0.0262213897971493,0.07334151408218194
416.0,0.0098737507706866,0.0062044774794553,0.0135151422625408,0.4014811116658345,0.0043402596255945,0.0284413220032742,0.07730934396789764
417.0,0.0109124233222191,0.0063731241278297,0.020631518547271,0.4318570207917972,0.0043796486291876,0.029995014233559,0.08402479160864394
418.0,0.0126304605164497,0.0065055630207776,0.0253434243485857,0.501495270064083,0.0048484509040671,0.0316678891835468,0.09708184300625165
419.0,0.0130646240349993,0.0066499535508737,0.0288221617330157,0.5321644020973108,0.0049475375269842,0.0304136782309289,0.10267705952901875
420.0,0.0112905102941635,0.0067820703491628,0.0239855487956484,0.4693339318781213,0.0039610432152826,0.0275696996813179,0.09048713403561609
421.0,0.0112106630156844,0.0068950473150034,0.0244950438471175,0.4499619689231772,0.0042957956289376,0.025235949324037,0.08701574467565952
422.0,0.0105510276736428,0.00703231447444,0.0193916854827998,0.4125644883920893,0.004235464627378,0.0236714208433869,0.07957440024895614
423.0,0.0105783305007735,0.007265983720631,0.0223077504462131,0.4363726708074534,0.0039405374743041,0.0234886780168069,0.08399232516103033
424.0,0.0098502612270438,0.007451139075236,0.0273738188522701,0.4199283287569228,0.0035052512622517,0.0224346120534224,0.08175723520452448
425.0,0.0090186838265712,0.0073923880800802,0.0151656768987017,0.3290121980387467,0.0023957922942986,0.0201088348559128,0.06384892899905187
426.0,0.0083006635931615,0.007321758871531,0.012730727170299,0.2539201539201539,0.0018672917722588,0.0189801231676086,0.05052011974916879
427.0,0.0070985175873931,0.0070824552515874,0.0035547960739017,0.1874908807937357,0.0010757826077047,0.0168180445262574,0.03718674614009666
428.0,0.0075606851535148,0.0070347789850465,0.0044742729306487,0.1863175212503427,0.0008712754915183,0.0160284647829177,0.03704783309899812
429.0,0.0076982736820026,0.0071128760563268,0.0071463333418713,0.1718131113087058,0.0008606666001635,0.0163146375324325,0.03515764975358376
430.0,0.0074230968426454,0.0070752702054877,0.0089110901470747,0.1206809239998441,0.0002873530053247,0.0159253986064097,0.026717188801131053
431.0,0.0097229034301182,0.0070788435796143,0.0040753948038716,0.0887302585346007,0.0001785397408778,0.015135252009668,0.0208201986831251
432.0,0.0105599220582902,0.007193587863245,0.0048433563509919,0.0807179558394667,0.0001054260963064,0.0145688062935463,0.01966484241697442
433.0,0.0095626267436814,0.0074419956097239,0.0047775747811917,0.1384809193142014,0.000570679374528,0.0149660556239238,0.029299975241208368
434.0,0.0092041231273402,0.007558721595411,0.0037258821962887,0.109414306431087,0.0004826492851099,0.0140678777380165,0.024075593395542216
435.0,0.0092260093286091,0.0077357778903632,0.0035081294506584,0.0993233040657681,0.000639565242617,0.0137443199625968,0.0223628509901021
436.0,0.0091611609610626,0.0077718268273476,0.0034019248183754,0.0689617928986094,0.000597590080892,0.0136074752301941,0.017250295136080184
437.0,0.009211651911606,0.0077707049079991,0.0033589734509362,0.0795697284101312,0.0005627811764867,0.0137570633325138,0.0190384838649455
438.0,0.0091248563537895,0.0078575014871616,0.0032991315716409,0.089132262282832,0.0006957749772872,0.0135858152544984,0.0206158903212016
439.0,0.0080938568987656,0.0077911037006132,0.0029081473519897,0.0366334338047762,0.0004400760166439,0.0128044793800253,0.011445182858802317
440.0,0.0064073670060107,0.0077423761641405,0.0013049712490211,0.024753230340139,0.0004033470937887,0.0126932958895937,0.008884097957115616
441.0,0.005916366184503,0.0077061886009546,0.0,0.0083484721683574,0.0002477750957299,0.0126763527376179,0.005815859131193799
442.0,0.0054906266284813,0.0077242606157669,0.0,0.0078536502482584,0.0001943259630408,0.0129825941499269,0.005707576267579051
443.0,0.0055469543774942,0.007771294251811,0.0,0.0081577752157355,0.0001581901451529,0.012875390432861,0.0057516007371757666
444.0,0.0049523959722569,0.0078082995040144,0.0,0.0064013673449643,0.0001601426926613,0.0127939286603296,0.0053526890290377495
445.0,0.0042555529042989,0.0078630903149589,0.0,0.0017011116914123,9.234536042368663e-05,0.0125491742001074,0.0044102124118668646
446.0,0.0037565443453595,0.0078467815851522,0.0,0.0,4.501897632347541e-05,0.0124310631545697,0.004013234676900813
447.0,0.004393833316664,0.0079185144922801,0.0,0.0068309070548712,0.0001126503259655,0.0126229158555653,0.005313136840891017
448.0,0.0038363856776455,0.0079570624170732,0.0,0.0,8.687652655071725e-05,0.0124885634719708,0.00406148134887337
449.0,0.0035617697689315,0.0079296874727779,0.0,0.0,3.920703054663313e-05,0.012273371809333,0.0039673393469315055
450.0,0.0031278827185898,0.0079140950591041,0.0,0.0,2.439643833317612e-05,0.0121276674724364,0.0038656736147439134
451.0,0.0031090749170308,0.007913524374245,0.0,0.0050179341328212,8.784776994880641e-05,0.0123785883942705,0.004751161598052718
452.0,0.0035988386028863,0.0080001669899571,0.0,0.0179443176327496,0.0001606599218303,0.0125454311768351,0.007041569054043066
453.0,0.0044388436330036,0.008045786793182,0.0,0.0232637515223445,0.0002002247426843,0.0125879345752722,0.008089423544414434
454.0,0.0048764392856236,0.0080052411342553,0.0,0.0223305031884993,0.0002266471996509,0.0126309031072127,0.008011622319206968
455.0,0.0051421345524268,0.007971591165213,0.0,0.0237377490500694,0.0002646045433515,0.0125997888260492,0.008285978022851649
456.0,0.0055962229875273,0.0079654869192847,0.0,0.0255905511811023,0.0002791523226018,0.0125998700741119,0.008671880580771332
457.0,0.0062972399174789,0.0079840344369029,0.0,0.0297025825778787,0.0003470667567962,0.0124793873562848,0.009468385174223585
458.0,0.0069465813412083,0.0080523911067615,0.0,0.0348775548016534,0.0003802189121174,0.0123745223134472,0.010438544745864633
459.0,0.0075970360399956,0.0081003286700429,0.0,0.0337475556676969,0.0003804691653414,0.0122428590790552,0.010344708103688668
460.0,0.0075008073445285,0.0080768848441751,0.0,0.0358062074186222,0.0003947555350574,0.0121043802716873,0.010647172569011749
461.0,0.00786545735381,0.0080527211446836,0.0063670266705825,0.0422470970561964,0.0004688065778044,0.0121302627290498,0.012855228588687782
462.0,0.0081369751516153,0.0080069178585058,0.0124885127992648,0.0460264942961893,0.0004827494838161,0.0120033645904363,0.014524169029971267
463.0,0.0079667470784349,0.0079545340460627,0.0084849938536263,0.0490614970661652,0.0004866455050989,0.0120141240440972,0.014328090265580866
464.0,0.0076763217709496,0.0079302877692132,0.0049747340732365,0.0495178421536163,0.0004606736950509,0.0119945340755719,0.0137590655896064
465.0,0.0075818627768081,0.0079153851112524,0.0064693214714396,0.0537791761176556,0.0005278082981124,0.012310033683785,0.014763931243175515
466.0,0.0083378264001385,0.0078724190279616,0.0094405579408345,0.0647131056788367,0.0006750486327089,0.0125908118130689,0.01727162824892485
467.0,0.0078241752237762,0.0077466456447177,0.0063356993912842,0.0570360078250831,0.0006229745298982,0.0123745756379046,0.015323346375443999
468.0,0.0074163314376423,0.0076498042692774,0.0,0.0485378740881767,0.0005571043656729,0.01234456998647,0.012750947357873216
469.0,0.0058651891090809,0.0075612811735791,0.0,0.0385800323451712,0.0004596893177225,0.0121869492913698,0.01077552353948725
470.0,0.0060906282892152,0.0075220042084643,0.0,0.0422903390168437,0.0004634586401753,0.0122093683472712,0.011429299750328284
471.0,0.0063832760145685,0.0075300278556467,0.0,0.0526519148177319,0.0005421261303875,0.0121064395272928,0.0132022973909379
472.0,0.0066756638064318,0.0074708597531702,0.0,0.0566840433818683,0.0005984185426926,0.0121112587864473,0.0139233740451017
473.0,0.0061181417495615,0.00741021880201,0.0,0.0534613949166355,0.0005412930640492,0.0117800334506702,0.013218513663821067
474.0,0.0051880904108861,0.0073612851954715,0.0,0.0417134481037924,0.00045416049348,0.0114581767760264,0.011029193496609399
475.0,0.004538204284687,0.0072688022631895,0.0,0.0291938445950224,0.0004020724241709,0.0108634235107361,0.008711057846300984
476.0,0.0053146631996907,0.0072210152615197,0.0,0.0404737695020812,0.0004487336829028,0.0106685662777595,0.010687791320658982
477.0,0.0063747930742826,0.0072160316115401,0.0030427052167073,0.0532737175065997,0.0004861474789923,0.010977262823628,0.013561776285291665
478.0,0.0062736205121417,0.007188160184636,0.0035434198847229,0.0571455889852116,0.0005507870180082,0.0110556504520726,0.014292871172798835
479.0,0.0056852275789297,0.0071413415848238,0.0019856703432812,0.0499592416526097,0.0004739498646795,0.0104788205984339,0.012620708603792967
