wavelength,CEILING,DAY LIGHT,FLUO_2700k,LED_2700k,LED_4000k,LED_6500k,mean_albedo
380.0,0.0051795057919729,0.0020195674590288,0.0033582075567166,1.0,0.0591253134561851,0.0169041508098061,0.18109779084561825
381.0,0.0141887583128359,0.0022428808360433,0.0086888465150695,1.0,0.0790541556034267,0.0471572542308423,0.19188864924970295
382.0,0.0201825877085592,0.0022536169097944,0.0080756276791181,1.0,0.0800606747566342,0.0092885125742449,0.1866435032713918
383.0,0.0222871757398611,0.0023084221307449,0.0103570566267289,1.0,0.0870112866068913,0.009422342653036,0.18856438062621036
384.0,0.0214831578602118,0.0023231799901859,0.011281795959575,1.0,0.0951174990544162,0.002326458752515,0.18875534860281729
385.0,0.0233891162929279,0.002438921299258,0.0153612313612313,0.9574263147755732,0.1118575528306809,0.0482982982982983,0.19312857247632828
386.0,0.0191849443865004,0.002648408923385,0.007053801614471,1.0,0.0833761540884151,0.0,0.18537721816879524
387.0,0.017742694338439,0.0030177942108989,0.009354525817182,0.9857662023016354,0.0913964435146443,0.0,0.18454627669713328
388.0,0.0229808574002093,0.0035215571959848,0.0228141710286834,1.0,0.1273681555968855,0.0602575390710983,0.20615704671547685
389.0,0.0225031986151877,0.0037164544425142,0.0282412575807862,1.0,0.1230981376468036,0.0697494187548437,0.20788474450668926
390.0,0.0166112671459369,0.0037894954261494,0.030005217830996,1.0,0.1060273510045585,0.0556906861254687,0.20202066958885156
391.0,0.0213777968191237,0.0039078047410148,0.0276535176901179,1.0,0.0945525928349419,0.0642377286323738,0.20195490678626205
392.0,0.0272718469677896,0.0040247993928842,0.0282787303378204,1.0,0.0839966302579595,0.0767050821840166,0.20337951485674502
393.0,0.05762569808513,0.0043319687739256,0.0526220864870714,1.0,0.1360177677315916,0.2024863366946347,0.2421806429620589
394.0,0.0875623301035638,0.0046237732382512,0.0801213792424261,1.0,0.1728403984918025,0.3271886311838048,0.27872275204330804
395.0,0.0979892006492861,0.0048041366333152,0.0884081506399103,1.0,0.1736654967016132,0.3386263753889584,0.28391556000218054
