wavelength,CEILING,DAY LIGHT,FLUO_2700k,LED_2700k,LED_4000k,LED_6500k,mean_albedo
380.0,0.0,0.0009944035941482,0.0036992755116956,0.0,0.0217636367819265,0.0305336755465085,0.009498498572379799
381.0,0.0,0.0011200547407388,0.0073654552181461,0.0,0.0510829450762319,0.1164353172339481,0.029333962044844147
382.0,0.0,0.0011078305523601,0.0076134061896462,0.0,0.052373649819976,0.0858081637811196,0.02448384172385032
383.0,0.0,0.0011056832238745,0.0107458774023009,0.0,0.0580406715613968,0.1020445867717699,0.028656136493223683
384.0,0.0,0.00112213573932,0.0180792249686232,0.0,0.0721768159318521,0.1314134808853118,0.03713194292085118
385.0,0.0023836042081964,0.0011806042217939,0.0268590668590668,0.0,0.0881978867727628,0.147022022022022,0.04427386401397365
386.0,0.0,0.0012001149351037,0.0204429229533832,0.0,0.0569212153359081,0.0848820011574818,0.02724104239697947
387.0,0.0045376130482513,0.0012914880487862,0.021618951840854,0.0,0.0587735355648535,0.0799344799344799,0.02769267807287082
388.0,0.0142818887797911,0.0015540584677607,0.0303060231104589,0.0,0.0726286921161302,0.098943429451904,0.03628568198767415
389.0,0.0128697222849401,0.0016191606271758,0.0344165183196049,0.0,0.0674289609866443,0.0893309222423146,0.03427754741011329
390.0,0.0043288927826019,0.0015976186247661,0.0337599044652799,0.0813648293963254,0.058784706767148,0.0882233708320664,0.044676553811364615
391.0,0.0061554065278785,0.0015377390756735,0.0405180165989838,0.1372908549163419,0.0556191722558481,0.0940028441131761,0.055854005581316986
392.0,0.0083188816606072,0.001491970427917,0.0415958998241581,0.0357142857142857,0.0539158726469904,0.0986680521443415,0.03995082706971665
393.0,0.0324561478529338,0.0017805807242293,0.0656558673055303,0.5990403358824412,0.1137818196154705,0.2362404741744284,0.17482587092583893
394.0,0.0522572252889281,0.0019786630405412,0.0933118313985695,0.7005583573487032,0.1652873646296363,0.3292331411717388,0.22377109714635288
395.0,0.0546675721336999,0.0019787492434304,0.10216654422663,0.7636130136986301,0.1707729772371294,0.3433740737176403,0.2394288217095267
396.0,0.041764586298028,0.0018413880661864,0.0957034729875083,0.8544005035141089,0.148885252835565,0.3194867886178861,0.2436803320532138
397.0,0.0364799092727645,0.0018082656071375,0.0895316715295883,0.8346943825785696,0.1330180094385541,0.3093337573541103,0.2341443326301207
398.0,0.0347764002409656,0.0018811202190437,0.0870485861088397,0.6373062421449518,0.124041537477238,0.3196016157380284,0.20077591698817787
399.0,0.0261494349806038,0.0019082221000737,0.0699510704947316,0.671631982475356,0.1088781969192492,0.2862917823096416,0.19413511487994264
400.0,0.0058826984294792,0.0017959679502224,0.0102412067337986,0.5254348972061149,0.0759136517688698,0.2207823518775239,0.14000846232766814
401.0,0.000942144373673,0.0016290755580348,0.0036195267501111,0.1826669372843515,0.04077634096305,0.1251495931067496,0.05913060300599501
402.0,0.0,0.0014300227368936,0.0023562400926721,0.0,0.0,0.0069102869730528,0.0017827583004364166
403.0,0.0,0.0013844393266858,0.0023787549367092,0.0,0.0,0.0006035830886992,0.0007277962253490334
404.0,0.0,0.0014128681596848,0.0026413175998129,0.0,0.0051514353436923,0.0233217399590261,0.005421226843702683
405.0,0.0006254035034631,0.0015233329623537,0.003025608328715,0.0,0.0157664604387031,0.0580625691580323,0.0131672290652112
406.0,0.001205233183709,0.001576220364613,0.0032325045396958,0.0,0.0191132395447806,0.0720174358002463,0.016190772238840783
407.0,0.001255814581975,0.0015548972166658,0.0033032445565832,0.0,0.0151596858081499,0.0742591370478614,0.015922129868539216
408.0,0.0010560362467389,0.0015188523569958,0.0034638166317222,0.0,0.0113306851416491,0.0525562709812338,0.011654276893056634
409.0,0.0008370100561175,0.0015162638552197,0.005323366132743,0.0,0.0079205006323317,0.0487228576967817,0.0107199997288656
410.0,0.0047023216201415,0.0016021345637839,0.0135182459862732,0.1658639373871162,0.013089353928709,0.0637529740353781,0.04375482792023364
411.0,0.0056479286159809,0.0016675601430623,0.0180595537051871,0.2870075440067057,0.0146885081067493,0.0595594745173089,0.06443842818249904
412.0,0.0067012059218586,0.0016974430327713,0.027417030712281,0.3590893703452945,0.0131906282489232,0.0513461913111241,0.07657364492870879
413.0,0.005107546687354,0.0016662805694887,0.0355825520796948,0.4190614417029512,0.0109282320629613,0.040696878422782,0.08550715525420532
414.0,0.0003880267207453,0.0016068522858897,0.0310786174470012,0.367499698176989,0.0083881817688638,0.0261309933886894,0.0725153949646964
415.0,0.0024117183158835,0.0016218455639538,0.0320833317246624,0.3865696698377169,0.007940411685426,0.0230363057257441,0.07561054714223112
416.0,0.0053016073297678,0.0017184406119249,0.0412163628036286,0.5255450158096189,0.0089117054571561,0.0294502047573407,0.10202388946157283
417.0,0.0063658620712976,0.0017362968181863,0.0473765484186721,0.5051979493021931,0.0098133680736205,0.0284590765073901,0.09982485019855995
418.0,0.0080039182027318,0.0018280644239949,0.0572656201249788,0.4847726579188282,0.0095130079251729,0.0302185013823844,0.09860029499634848
419.0,0.0095271027053844,0.0018745857955377,0.0687214093985104,0.4941083610531657,0.0087705206084642,0.0285367126999714,0.10192311537683896
420.0,0.0080232878306607,0.0018413640229506,0.0696986457070079,0.429268840132428,0.0071984053412333,0.0232794327954259,0.08988499597161771
421.0,0.0075382044415809,0.0018179342568508,0.0736279918239961,0.364718026730414,0.0056715955938949,0.0188176418428947,0.07869856578160524
422.0,0.0075129195610833,0.0017894071544713,0.0719940866331344,0.3273860705073086,0.0050355655365498,0.017821722666346,0.07192329534314891
423.0,0.0065063521195368,0.0018303548528913,0.0750684581082888,0.3060869565217391,0.0049350514084187,0.017120121790333,0.06859121580020129
424.0,0.0057482284892789,0.0018738374260735,0.0748732426826457,0.3006469027784241,0.0049121346618925,0.0155933528573209,0.06727461648260592
425.0,0.0041115210405978,0.0018165521032569,0.0617626608610411,0.2518536235350394,0.0039730800907577,0.0119589525131924,0.05591273169064754
426.0,0.002655572452835,0.0017056299954498,0.0487744258745816,0.2051948051948051,0.0034228754857239,0.0110203298504241,0.04546227314230325
427.0,0.0014414578018903,0.0015844694790764,0.0354055579289357,0.1003355867905257,0.002593466581016,0.0095868680598661,0.025157901106885035
428.0,0.0010476079618205,0.001568649533919,0.0358136791878073,0.0778722237455442,0.002419935009276,0.0094091684861485,0.021355210654085913
429.0,0.0019359864269505,0.0015819317888529,0.0375716127489903,0.1083178401099345,0.0024389858080403,0.0097352325469491,0.026930264904952938
430.0,0.0009846563620135,0.0015405823800453,0.0243021295680549,0.0741692960928674,0.001914404316628,0.0087937275581655,0.01861746604629577
431.0,0.0017561285879361,0.0015493652433547,0.0063540813860626,0.0319192218071531,0.0015812742294213,0.0078541147035884,0.008502364326252699
432.0,0.0021977901952474,0.0015390362795112,0.0044648231389399,0.0,0.0013705392519843,0.0078349563763031,0.002901190873664317
