wavelength,CEILING,DAY LIGHT,FLUO_2700k,LED_2700k,LED_4000k,LED_6500k,mean_albedo
380.0,0.0106085352206393,0.0011268254688615,0.0030621155958007,0.0,0.0,0.0394725196920081,0.009044999329551601
381.0,0.0133176186571923,0.0012659783516227,0.0068930187551583,1.0,0.0,0.0629397223806807,0.1807360563574423
382.0,0.0135833129292151,0.0011780004633753,0.0051963116491591,1.0,0.0,0.0943384304309364,0.18571600924544765
383.0,0.0147058823529411,0.0011868350609038,0.0057068855769441,1.0,0.0,0.1479246212587757,0.19492070404159412
384.0,0.0088687723441241,0.0011866470376067,0.0048819785151455,0.8694992412746585,0.0028778634741567,0.1515970824949698,0.1731519308567769
385.0,0.0094138178103473,0.0012765221993545,0.0096161616161616,0.759005971874398,0.0113651187059744,0.2007007007007006,0.16522971548448942
386.0,0.0,0.0013857979903447,0.004822281391319,0.9634464751958224,0.0,0.1907915889653398,0.193407690590471
387.0,0.0,0.0015276364496221,0.0024100400483198,0.7949727437916415,0.0,0.2247338247338247,0.170607374170568
388.0,0.0033594897470645,0.0018509639806777,0.0079668533750958,0.9905373436971948,0.0137597326860637,0.2818622055910191,0.21655609817951926
389.0,0.0093658797655185,0.0019502213113763,0.0137434752436411,1.0,0.0305537479470732,0.3174373546887108,0.22884177982605333
390.0,0.0080994958214159,0.0020106737097265,0.0168369185749404,1.0,0.0319095053182508,0.3062734367082193,0.2275216716887588
391.0,0.0091981358910912,0.0019864093064736,0.0203048302012154,1.0,0.0434989515637315,0.2984847741872211,0.22891218352495546
392.0,0.0114879794360766,0.0020071753391964,0.0230694905387482,1.0,0.0582732976992795,0.31088229737389,0.23428670673119845
393.0,0.0369461287812053,0.002212589405851,0.045377757203749,1.0,0.1074343237879962,0.3818412747286583,0.26230201231791
394.0,0.067708420192452,0.0024282748335449,0.0766683490699592,1.0,0.1551805138954139,0.4143316798498458,0.28605287297353593
395.0,0.0703365687216351,0.0024594720035374,0.0916173684414027,1.0,0.1588370471149119,0.4197542745324479,0.29050078846898914
396.0,0.0614352510672901,0.0023434228769233,0.0833503804250994,1.0,0.1318662971249207,0.3924669715447155,0.27857705383982484
397.0,0.055097894057051,0.0023112932658224,0.0694373459445821,1.0,0.1083317461325206,0.358053744633487,0.26553867067224385
398.0,0.0543585777077027,0.0024135010276007,0.0713474986880164,0.9849183074989528,0.1019243072985875,0.3544139866177422,0.26156269647310043
399.0,0.0488581548321808,0.0024671397179066,0.0524503585574857,1.0,0.0874922249460319,0.3383914564981296,0.2549432224252891
400.0,0.016259646897135,0.0023456796456212,0.00775856310864,0.8613600421718504,0.0602784780539926,0.2927490808269544,0.2067919151173656
401.0,0.0050942144373673,0.002190171130162,0.0033781598863891,0.8209864014613355,0.0356591291519719,0.2282192436572522,0.18258788662074635
402.0,0.0022881291199581,0.0019704457242079,0.0022161441972118,0.0,0.0,0.114034823018196,0.02008492367659563
403.0,0.0025734532517132,0.001894109348403,0.0021014460906605,0.0,0.0,0.0673269499849104,0.012315993112614517
404.0,0.0029575674726897,0.0019300388689462,0.0023921212783754,0.0437842064112588,0.0091440611008691,0.0725618180951927,0.022128302204555316
405.0,0.0036484020188282,0.0020588310067031,0.0029414133362958,0.3302941682435919,0.0166101202895658,0.098038426717634,0.07559856026876981
406.0,0.0039949568417675,0.0020762079157521,0.003158913568885,0.4466424682395645,0.0220250221316808,0.1168625035534918,0.09912667870852361
407.0,0.003915236316097,0.0020520257847787,0.0032999073038319,0.4695706285003111,0.0174409116388638,0.1005468087112284,0.09947091970918516
408.0,0.0038125495678483,0.0020301604787794,0.0035214549665792,0.522076124567474,0.0125404555970591,0.0746656760772659,0.10310773687583431
409.0,0.0050285201717577,0.0020337902946178,0.0048017110287411,0.6669934182887551,0.0116845100518948,0.0672741372625048,0.1263026811830452
410.0,0.0120650309313257,0.0021708145815201,0.0107484587474235,0.7372065021071643,0.0172019276053832,0.0849074169856211,0.14405002515973966
411.0,0.0140921636659462,0.0022395912071976,0.0133059020118253,0.6946353730092205,0.0166408312036532,0.0869246384847211,0.13797308326376065
412.0,0.0130629234379843,0.0022581125044959,0.0221304718168178,0.7577860528097495,0.0152198128620228,0.0767348529125267,0.14786537105726616
413.0,0.0110970498879676,0.0022016059979748,0.0261446355469241,0.8081277213352686,0.0120888106377577,0.0614389375684556,0.1535164601623914
414.0,0.007860604463941,0.0021686841144512,0.0187737010957252,0.9229747675962816,0.0081667842077559,0.0463396062221255,0.1677140246167134
415.0,0.0084228737065418,0.0022181272364886,0.0198020948755467,0.8801343033016229,0.0085640588733383,0.0389881802694094,0.15968827304382463
416.0,0.0096909367248326,0.0023299841918533,0.0314255180670614,0.8263438176069229,0.009161479498779,0.042079582505973,0.1535052197659037
417.0,0.0094634077059901,0.002379555964593,0.0376430283187632,0.6644830532611791,0.0082286199476398,0.0394639496920083,0.1269436024816956
418.0,0.0090313296682609,0.0024473327550778,0.0457393986396741,0.6211168751907232,0.0079298402830285,0.0385762850533205,0.12080684359834748
419.0,0.0092895640865662,0.0025071676188717,0.0569590941741333,0.6313920054124147,0.0079530431581237,0.0379495083841937,0.12434173047238388
420.0,0.0097817972278284,0.0024568433405704,0.054719728836952,0.6159587004096291,0.0063738155464168,0.0327273525786892,0.12033637299001432
421.0,0.0084187354447285,0.0024303522824956,0.0564682740280006,0.5824731065956753,0.005486155757191,0.028053979860799,0.11388843399481502
422.0,0.00793480863593,0.0023851695077524,0.0592260650123868,0.5405739466895959,0.0045186533572085,0.0233258056483397,0.10632740814186888
423.0,0.0076211142619286,0.0024137350133129,0.0581908455085085,0.5164223602484472,0.0041034899263466,0.0237050760525201,0.10207610350184398
424.0,0.0072946208198907,0.0024767346727482,0.0528117077667665,0.4798250104714478,0.0043992455237956,0.021656123938004,0.09474390719877546
425.0,0.0068592359511569,0.002393703939835,0.0416899385621958,0.4176512795981822,0.0032494813746246,0.0159148134334506,0.08129307547657418
426.0,0.006190003409451,0.0023077737581706,0.0353754045664925,0.3679653679653679,0.002492819733063,0.012990958293028,0.07122038795426215
427.0,0.0048020218242764,0.0021905090773271,0.0257485377341075,0.2524682651622002,0.0016872597595886,0.010569099890361,0.04957761557464347
428.0,0.0038385430190807,0.0021945192042738,0.0239212761913117,0.1855863266611827,0.001591393337974,0.0103082691726571,0.037906721264413336
429.0,0.0041620747955542,0.0022572919966963,0.0241583634298984,0.1809877940344353,0.0017978440721345,0.011122577030492,0.037414324226535116
430.0,0.0030885624017114,0.0022653021329981,0.0146579854935741,0.1545713061431186,0.001530280525782,0.0098231911313556,0.030989437971423298
