wavelength,CEILING,DAY LIGHT,FLUO_2700k,LED_2700k,LED_4000k,LED_6500k,mean_albedo
380.0,0.0016030003326981,0.0009949985703712,0.0,1.0,0.0378678077622104,0.0,0.1734109677775466
381.0,0.014746743190307,0.0010722488744799,0.0,1.0,0.0859008399712773,0.0,0.18361997200601068
382.0,0.011368008674665,0.0009736652208548,0.0,1.0,0.0929457260968129,0.0,0.1842145666653888
383.0,0.0054926318353428,0.0008907420419265,0.002398773333166,1.0,0.0883040257221936,0.0418154945190294,0.1898169445752764
384.0,0.0054314670864902,0.0009300562943925,0.0054040597869493,1.0,0.0848065253498659,0.0941272635814889,0.19844989534986449
385.0,0.0118754566801217,0.0010605275927011,0.0115594035594035,1.0,0.1165862248891208,0.1647272272272272,0.21763480665809568
386.0,0.0056717395110884,0.0010473720087391,0.006060606060606,1.0,0.0986590197085978,0.1061025014468523,0.20292353978931396
387.0,0.0076533012703225,0.0010607505536947,0.0097115687873035,0.9421562689279224,0.1056485355648535,0.1392301392301392,0.20091009405570595
388.0,0.0149229508329749,0.001321914742208,0.0213186224021897,0.9227779655288948,0.1234593197364688,0.1856702619414484,0.21157850586403074
389.0,0.010277380564127,0.0013795108581552,0.025364833197558,1.0,0.1173809302469709,0.183001808318264,0.22290074386417916
390.0,0.0096970633959476,0.0013333786143885,0.0266216964943706,1.0,0.1117830337820207,0.1849599675686632,0.22239918997589844
391.0,0.014164429794266,0.0013088998269028,0.0236326458138828,1.0,0.1117291019139538,0.1105281223949394,0.2102271999573241
392.0,0.0131605588175744,0.0012362924033883,0.0207049277728099,1.0,0.1149198233790378,0.0658416776875118,0.2026438800100537
393.0,0.0329350791519495,0.0014547617621037,0.0441332956588131,1.0,0.1394214973782082,0.1757755369101686,0.2322866951435405
394.0,0.0464369694645031,0.0016646252191147,0.0714241749042876,1.0,0.1661546986616554,0.2487598873843678,0.2557400592723214
395.0,0.0454417464471461,0.001706876551031,0.0814097359161736,1.0,0.1593400939783004,0.2707150418631507,0.25976891579263367
