wavelength,CEILING,DAY LIGHT,FLUO_2700k,LED_2700k,LED_4000k,LED_6500k,mean_albedo
380.0,0.0,0.0013391724828732,0.0,0.0,0.0,0.2627666165147359,0.04401763149960151
381.0,0.0,0.0015627196676237,0.0,1.0,0.0,0.3721239779425745,0.22894778293503304
382.0,0.0,0.0015382127388972,0.0010451505016722,1.0,0.0,0.3486035637558448,0.225197821166069
383.0,0.0,0.0016159855664012,0.003894479058552,0.8628404669260702,0.0,0.3541076487252125,0.203743096712706
384.0,0.0,0.0016083086428183,0.0021263574977439,0.7183611532625189,0.0,0.4109029175050301,0.18883312281801853
385.0,0.0,0.0017303410213475,0.0072111592111592,0.6025813908688114,0.0168764675189146,0.4436311311311311,0.17867174829189394
386.0,0.0,0.0019094416914665,0.004927940492794,0.4963736582535538,0.0115864675363423,0.3921934280753649,0.15116515600825356
387.0,0.0,0.0021929648284025,0.0100924146220997,0.6735311932162327,0.0093270571827057,0.4171171171171172,0.18537679116109296
388.0,0.0,0.0025672711488229,0.0170624226947152,0.6655964852990875,0.0360936859691706,0.4970834250495267,0.20306721502688715
389.0,0.006087821847587,0.0027305234325311,0.020341147954822,0.6418884982420895,0.0312819559356698,0.4714544045466287,0.19563072532655468
390.0,0.0059092822111709,0.0027693633576422,0.0214953120209143,0.6152980877390326,0.0094700167298512,0.4843417452113104,0.18988063454498694
391.0,0.0038208986543791,0.0027279346963732,0.021473288695164,0.7928031171212467,0.0140683788647145,0.478644632962291,0.21892304183236141
392.0,0.0,0.0027824371444834,0.0244258133435757,0.8852040816326531,0.0133191959098303,0.4202248252408841,0.22432605887857107
393.0,0.0240577454309098,0.0030921920374791,0.050656197959564,1.0,0.0635800927812019,0.4998075590793627,0.2735322978814196
394.0,0.0581608658672848,0.003293622216316,0.0745756035108884,1.0,0.1122595256164697,0.5405215176297091,0.29813518914011133
395.0,0.0623778447676151,0.0033449459520001,0.0768987871992163,1.0,0.1204911566647993,0.530266576845347,0.2988965519048296
396.0,0.0463264891238056,0.0033603007530882,0.0675592743877894,1.0,0.0916953284135305,0.459667174796748,0.2781014279124936
397.0,0.0309433427315828,0.0034975310124916,0.0533282439784953,1.0,0.0808625907349798,0.4303386865956431,0.2664950658421988
398.0,0.031652771476807,0.0037842457650177,0.0493183787544088,0.913594470046083,0.0883901766819233,0.4023927723474453,0.2481888025119475
399.0,0.028024962050936,0.0040052800595744,0.0390918269604162,0.8635268346111721,0.0751436098203505,0.3679860021720767,0.22962975261242094
400.0,0.0107082026523827,0.0040421576359654,0.0081158706514505,0.701765946230891,0.0499023323371788,0.2943764691700319,0.17815182977965005
401.0,0.004911093418259,0.0039927975608682,0.0047985392057639,0.3129693525471889,0.0188860459934382,0.2148157012924844,0.09339558833633377
402.0,0.0025440414986734,0.0038136775028186,0.00371326151708,0.0,0.0,0.1079694619632457,0.01967340708030295
403.0,0.0028770030229849,0.0037673821743272,0.0036870529170426,0.0,0.0,0.1003594062937254,0.01844847406801335
404.0,0.0035804229485278,0.0038386647596281,0.0040686814475217,0.0,0.0,0.1233265043594263,0.02246904558585065
405.0,0.004612082193924,0.0039022681523689,0.0045974603989091,0.5809392740409426,0.0082460946713355,0.1488180263554974,0.12518586763549625
406.0,0.0051140209549573,0.0039630581343537,0.0047823557611685,0.6822141560798549,0.0096526126049254,0.1556666350800719,0.1435654731025553
407.0,0.0050819530914827,0.0039922094220298,0.0047781513558542,0.6133167392657126,0.0074113231109818,0.1449828729455391,0.12992720819860004
408.0,0.0045858785610059,0.004041398949142,0.004740039696263,0.7143252595155709,0.0066506195396636,0.1363986572010346,0.14512364224378002
409.0,0.0051595625399702,0.0041031576170688,0.0051461690021772,0.7419128973533119,0.0081385460730016,0.1281989143078712,0.14877654114890015
410.0,0.0099885465127327,0.0043452876429326,0.0095068299851805,0.945314067830624,0.0141026311908624,0.1328850729285196,0.1860237393484753
411.0,0.0111432620650322,0.0045138843994048,0.0126750536626352,0.7787091366303437,0.0159327998659348,0.1157117178347537,0.15644764240968403
412.0,0.0107835012852061,0.0045991977244156,0.0176545947390175,0.7728503723764387,0.0148670726273577,0.0999493473602181,0.1534506810187756
413.0,0.0086332057710726,0.0045738223820469,0.0186627638914115,0.7189163038219643,0.0113947714616366,0.081421139101862,0.14060033440499897
414.0,0.0043316035510571,0.0044861459953509,0.0141804147060034,0.6921405287939152,0.0088383079361495,0.0678596033213677,0.13197276738397398
415.0,0.0044396239781704,0.0044994154096728,0.0149336133707574,0.7313933967543369,0.0085418789524292,0.0629398008528829,0.13779128821970826
416.0,0.0063375535896075,0.0045617388261667,0.0213373723413658,0.6585954401730737,0.009720276308177,0.0593085484470084,0.12664348828089986
417.0,0.0064960536727558,0.0046370968456143,0.023909778242819,0.5721304471660495,0.0090183926512638,0.0510880229023593,0.11121329858014362
418.0,0.008080495454821,0.0046635858246648,0.0322252828069424,0.5208422337503815,0.0080642601771728,0.0499880099305986,0.10397731132409684
419.0,0.009303094767385,0.0047292717620974,0.0391762126195607,0.57225009866381,0.0078459427347423,0.0494474760407214,0.1137920160980528
420.0,0.0090338275326651,0.0047108146958269,0.0377568158638501,0.488300319847371,0.006046991828654,0.0426419040769887,0.09808177897422594
421.0,0.0087569882081328,0.004740388397305,0.0344677905008901,0.4345322177550799,0.0052236765765624,0.0377203104692263,0.08757356198453276
422.0,0.0088267302836538,0.0047712374942691,0.0328931031894067,0.3737102321582115,0.0039869015937713,0.0317064374586764,0.07598244036299813
423.0,0.0084202653276817,0.004886077132413,0.0399120945564903,0.3483229813664596,0.0037915843738118,0.0287163989848274,0.07234156695694731
424.0,0.0084451636271478,0.0049462939255761,0.0422793270338787,0.3468143528645227,0.0034711604167631,0.0260220605333486,0.07199639306687285
425.0,0.0064339061883364,0.0048648739477789,0.0321380127890939,0.2612293709638842,0.0021277413303568,0.0230955772546235,0.054981580412345625
426.0,0.004543268533766,0.0047871964181372,0.0267096731434126,0.2157768157768157,0.0015095455313397,0.0195850354819712,0.0454852558142404
427.0,0.0023456793626562,0.004584711387654,0.0129586557174728,0.1277661592335003,0.0009197265310395,0.0162496343386345,0.027470761095159547
428.0,0.002521422239732,0.0045571705234812,0.0115317317580773,0.1236175852298693,0.0011647614799463,0.0143600743965917,0.02629212427128297
429.0,0.0032063453667844,0.0046691982286972,0.0160685774783774,0.1394794276938,0.0014501554268322,0.0151855144465819,0.030009869773512183
430.0,0.0035505874093069,0.004677801656394,0.0094585608017197,0.1449495539714074,0.0014870739976899,0.0140293341402179,0.029692151996122632
431.0,0.0054784335698296,0.0046594402109302,0.006972620282051,0.0973850649110478,0.0015622227326813,0.0126147692260171,0.021445425155426166
432.0,0.0062753124877123,0.0047364946413876,0.0098844539321604,0.0891890015275656,0.0017330351423652,0.011629046687887,0.020574557403179684
433.0,0.0058871671790251,0.0049122863476616,0.0090114546114971,0.1355005223376144,0.0022964798624497,0.0117710691017916,0.028229829906673252
434.0,0.0056774719840006,0.0049583646810677,0.0069161347148162,0.1091183521264316,0.002327043998646,0.0107372415836619,0.023289101514770667
435.0,0.0057749022409181,0.0050625585116117,0.0064533919507404,0.1035736256361501,0.0023029763861759,0.0104560269683469,0.022270580282323846
436.0,0.0055768854194501,0.005050181540566,0.006413914285943,0.1142972863507492,0.001969367252028,0.0097359375403823,0.023840595398186434
437.0,0.0055282338741563,0.0050207449202294,0.0064152355601512,0.102532804394263,0.0019384141217946,0.0089620916286714,0.02173292074987765
438.0,0.0054535769825079,0.00505648105536,0.0064763985000193,0.1052213711937231,0.0021290024676699,0.0085921228706418,0.022154825511653663
439.0,0.0048227329196869,0.0049933988603095,0.0058143074071989,0.0716670530952933,0.0017313153703726,0.0076162658706576,0.0161075122539198
440.0,0.0033055612844551,0.0049984308130211,0.0027848355520347,0.0690519251301941,0.001607535388936,0.0074818261074496,0.014871685712681769
441.0,0.0023569867323782,0.0049836981527567,0.0,0.0574595333836827,0.0015025982379004,0.0070622967959793,0.012227518883782885
442.0,0.0022904520330127,0.0049692796819376,0.0,0.05678793256433,0.0015034579099372,0.0069843529486696,0.012089245856314516
443.0,0.0020292210099709,0.0050305188809768,0.0,0.064580931418789,0.0015302353133267,0.0067367392037386,0.013317940971133667
444.0,0.0021033540525992,0.0050503469430188,0.0,0.0521139024154277,0.0015837560088023,0.0065718059543815,0.01123719422903825
445.0,0.0017692846013301,0.0051168786997435,0.0,0.0514362456166529,0.0015151951909665,0.0063742432807123,0.011035307898234217
446.0,0.0014669174080873,0.0051360386695555,0.0,0.0558133787346221,0.0014547493291543,0.0061741520578526,0.011674206033211967
447.0,0.0019157296146537,0.0052786360366441,0.0,0.0663182779644145,0.0015292936693573,0.0064918016635158,0.013588956491430902
448.0,0.0020732904762067,0.0053217640207512,0.0,0.0635488149472348,0.0015445767514223,0.0063701327048412,0.013143096483409368
