wavelength,CEILING,DAY LIGHT,FLUO_2700k,LED_2700k,LED_4000k,LED_6500k,mean_albedo
380.0,0.0,0.00123461532794,0.0,0.0,0.0304368831527365,0.0,0.00527858308011275
381.0,0.0,0.0013380925353225,0.0,0.0,0.0584139071188818,0.0,0.00995866660903405
382.0,0.0,0.0012566675120525,0.0,0.0,0.0563241765568742,0.0,0.009596807344821117
383.0,0.0,0.0013254659306122,0.0,0.0,0.0791554104446691,0.0,0.013413479395880216
384.0,0.0,0.0013030950860267,0.0,0.0,0.0802677235277672,0.0,0.013595136435632317
385.0,0.0,0.0013557372187537,0.0021202501202501,0.0,0.1013729454735194,0.0329079079079079,0.022959473453405183
386.0,0.0,0.0013973890802147,0.0,0.0,0.0897246763579704,0.0,0.015187010906364184
387.0,0.0,0.0014859540129819,0.001904229173981,0.0,0.0989365411436541,0.0032760032760032,0.017600454601103366
388.0,0.0,0.0017509387899274,0.009551758680531,0.1816492058127745,0.1194243923966837,0.1008144397974906,0.06886512257956787
389.0,0.0,0.0018576862035423,0.011274376690905,0.2305374183827222,0.1190077778810697,0.1390338413846551,0.08361851675714906
390.0,0.0,0.001835204981213,0.0081172236835735,0.2782152230971128,0.1161880496677052,0.122681666159927,0.08783956126492191
391.0,0.0,0.0017340447761686,0.0076866240141131,0.3919321567728627,0.0971104799012536,0.1242583239346834,0.10378693823318023
392.0,0.0,0.0016937770005571,0.0076818282751294,0.5178571428571429,0.1001626772019521,0.1747591158133383,0.13369242352468666
393.0,0.0137521701574486,0.0019498232284359,0.0333539741608902,0.8139151297046034,0.1437582957696503,0.2698021707335847,0.21275526062576885
394.0,0.0314694061337825,0.0021646536548389,0.0626654192261765,0.8248378962536023,0.1782130509679206,0.3341265585199088,0.23891283079270495
395.0,0.040075197932885,0.0022044230070621,0.0697521555890654,0.9026541095890412,0.1820115014805584,0.340358643698072,0.256176005216114
396.0,0.0309087212848139,0.0021340588064506,0.0598781847816762,0.9869925521871394,0.1532485168241671,0.2756923272357723,0.2514757268533366
397.0,0.0263991053286499,0.0021285979034568,0.0523966332623842,1.0,0.1329439400672973,0.2361265702019399,0.24166580779395472
398.0,0.0180947351980901,0.002242672043505,0.0530712620671979,0.8474025974025974,0.1170037895565726,0.2467392309827017,0.2140923812084441
399.0,0.0162185866081969,0.0022420919902617,0.043731068941414,0.883789704271632,0.1053657019501664,0.2311451671292385,0.2137487201484849
400.0,0.0053047655965511,0.002175534205387,0.0065514430315774,0.6557722720084344,0.0806551246306158,0.168826472183714,0.15321426860937995
401.0,0.0020528131634819,0.0020371900646144,0.0021959747621535,0.3850213111426831,0.054460656632014,0.0861057922450933,0.08864562300167338
402.0,0.0003245124650249,0.0018059111197936,0.0010195667867565,0.0,0.0138933696155302,0.0,0.002840559997850867
