wavelength,CEILING,DAY LIGHT,FLUO_2700k,LED_2700k,LED_4000k,LED_6500k,mean_albedo
380.0,0.0,0.0011661732297469,0.0,1.0,0.0,0.0,0.1668610288716245
381.0,0.000159424250706,0.0012954903294982,0.0,1.0,0.0,0.0,0.16690915243003404
382.0,0.0018830086163676,0.0012716853733532,0.0,1.0,0.0,0.0,0.1671924489982868
383.0,0.0010960906101571,0.0011714941829361,0.0,1.0,0.0009446939688748,0.0,0.16720204646032802
384.0,0.0050838007150119,0.0011306415098132,3.1117426796253463e-05,0.7817905918057663,0.0039961189955434,0.0,0.13200537840882184
385.0,0.0041074608230528,0.0012636228851309,0.0058104858104858,0.7355037565016375,0.0126858857291938,0.0,0.1265618686249168
386.0,0.0043242255601318,0.0013789448642172,0.00177507290478,1.0,0.0,0.0,0.16791304055485481
387.0,0.0152856918814365,0.0015053537432887,0.0062601534094628,1.0,0.0,0.0,0.17050853317236467
388.0,0.0147444272232275,0.001743883303888,0.0158114291895349,0.9471105103075362,0.0158087192257983,0.0,0.16586982820833082
389.0,0.0068571619711831,0.0017931434927935,0.0217843888603928,0.9512807634354596,0.0119766973443649,0.0,0.16561535918403233
390.0,0.0076614530993669,0.0018085791639966,0.0264334242419352,1.0,0.0037603794146086,0.0,0.17327730598665123
391.0,0.0128966258929274,0.0018077741794387,0.0285928666754491,1.0,0.0,0.0,0.17388287779130254
392.0,0.0107485232884671,0.0017916390547608,0.0276185732204264,1.0,0.0,0.0,0.17335978926060905
393.0,0.044078784198688,0.0020338895870829,0.0483235840492494,1.0,0.0424217733562877,0.0636594565468401,0.20008624795635802
394.0,0.0646065073461968,0.0022005239319642,0.0701623724348479,1.0,0.0920217315360244,0.1959377932698753,0.23748815475315144
395.0,0.0588249908901182,0.0021710626336484,0.0738957841962133,1.0,0.0988830073056124,0.2283065473326276,0.24368023205970332
396.0,0.0491563325879243,0.00212325449227,0.0630456444130631,1.0,0.0826126156209303,0.1745426829268292,0.22858008834016952
397.0,0.0431820687699844,0.0021732665708216,0.0553273253068169,1.0,0.0683554483313228,0.1231356336460486,0.21536229043749908
398.0,0.0417078812128604,0.0022742340267419,0.0529614215799943,1.0,0.0713224075987991,0.1327741975270574,0.2168400236575755
399.0,0.0355608028335301,0.0023548220496461,0.038687964377249,1.0,0.064112180308075,0.1101725594304332,0.20848138816648895
400.0,0.0109431346982885,0.0022783641033181,0.0059768538748956,1.0,0.0417216221179691,0.0607859682960641,0.18695099051508923
401.0,0.0034341825902335,0.0020978269960422,0.0024122043286425,1.0,0.0218826114683939,0.0,0.171637804230552
402.0,0.0010946822283448,0.0018575622500082,0.0014321113837999,1.0,0.0,0.0,0.16739739264369213
403.0,0.0012503469967805,0.001816962123925,0.0014494514575949,1.0,0.0,0.0,0.1674194600963834
404.0,0.0020274897507736,0.001841668115589,0.0017641465483531,1.0,0.0,0.0,0.16760555073578595
405.0,0.003291642631973,0.0019271354175703,0.002172039813886,1.0,0.0044586969537529,0.0048888441806659,0.169456393166308
406.0,0.0036100305333298,0.0019594229081357,0.0023308036789564,1.0,0.0087940100472498,0.0149246659717615,0.1719364888565722
407.0,0.0034520121747296,0.0019611839815028,0.0025328159214289,1.0,0.0086495001170769,0.0150843782407843,0.17194664840592044
408.0,0.0031121317632183,0.0019098108825304,0.0025775558987224,1.0,0.0073334538946501,0.0025865389906994,0.1695865819049701
409.0,0.0034550889196295,0.0019233825814125,0.0036105985412701,1.0,0.0060207797304958,0.0021447266382318,0.16952576273517328
410.0,0.0094132808626566,0.0020814109646195,0.0091710048360875,1.0,0.0125969868083669,0.0207613530567911,0.1756706727547536
411.0,0.0116754377096991,0.0020897805777791,0.0130060126466857,1.0,0.0130085047551217,0.0175190706575687,0.17621646772447572
412.0,0.011669123213205,0.0020623071444337,0.0200181318693866,1.0,0.0116367146888459,0.0186947204363919,0.1773468328920438
413.0,0.0074565414302864,0.0019763615572513,0.0230673578025232,1.0,0.0085592669891228,0.0058050383351588,0.17447742768572375
414.0,0.0038435067812775,0.0018689474736026,0.0157077666595539,1.0,0.0046508149922804,0.0007251894557453,0.17113270422707663
415.0,0.003244267156521,0.0018596080190914,0.015968310470903,0.9683268047006156,0.0046969244277906,0.0027776895971556,0.16614560072867954
416.0,0.0063250075276371,0.0019696348726,0.0224341719363936,0.8640372774172075,0.0058633004096294,0.0118773015137827,0.15208444894620837
417.0,0.0072721308814478,0.0019769693372336,0.024597495527728,0.7701509541441185,0.0069872512580173,0.0130554706724351,0.1373400453034967
418.0,0.008659610923745,0.0020416550858284,0.0341686055322297,0.6834299664327129,0.008057725876763,0.0151392258646955,0.12524946495266243
419.0,0.0083754914268102,0.0021504993898192,0.0436231144380174,0.6983142583300446,0.0085278712117408,0.016665837984313,0.1296095121301242
420.0,0.0080332229120007,0.0021150541261666,0.0432521298781694,0.6430054430166657,0.0072812408457354,0.0128653108727934,0.11942540027525522
421.0,0.0075704189904765,0.0021126355802289,0.0462867315765181,0.5893730305335217,0.0063029091556147,0.0094161089314562,0.11017697246130269
422.0,0.0069389983871928,0.0021297729782968,0.043957566972922,0.5784071367153911,0.0054690050553516,0.0082754445770614,0.10752965411436931
423.0,0.0072495268811313,0.0022209674489102,0.0420108951588053,0.5779378881987578,0.0051036036010811,0.0086692090272149,0.10719868171931678
424.0,0.0059691416793663,0.0022838810897185,0.0427690712145655,0.6054823846977242,0.0049981250034981,0.0074293378806924,0.11148865692759417
425.0,0.0049378457788137,0.002195927215178,0.0281086503060491,0.5017938292274575,0.003256888655148,0.0039648481090205,0.09070966488194447
426.0,0.0043552987968937,0.0020924694741872,0.01545361154989,0.4437229437229437,0.0023551275553302,0.0028193710510817,0.07846647035838775
427.0,0.0036575572965288,0.0019694437551338,0.0002373380168035,0.3596614950634696,0.0014207283415217,0.0007158638764623,0.06127707105831995
428.0,0.0034445707941226,0.0019859040855277,0.0010722658439463,0.3399597842975962,0.0013067366512436,0.0006628872517098,0.058072024820691036
429.0,0.0040140636008332,0.0020204411249662,0.0055241071352338,0.3007032576186242,0.0015479731237,0.0025822139769239,0.052732009430046876
430.0,0.0040842380995108,0.0019903454821591,0.0034456627642628,0.2578785399867555,0.0011544429184056,0.0020709275543939,0.045104026134247945
431.0,0.0039946687610563,0.0019142124250828,0.002966175160308,0.215519473314347,0.0008333669002561,0.001477231484413,0.0377841880075772
432.0,0.0034138818379214,0.0019094272856524,0.0036041055425345,0.1830648521038744,0.0006745271564633,0.0025671629755733,0.03253899281700322
433.0,0.0029612355147015,0.0020280439323876,0.0034011139705438,0.2332698334664782,0.000954878712283,0.0041617746183888,0.041129480035797146
434.0,0.0026845086942781,0.0020535659595696,0.0026775837756528,0.2201012163721921,0.0006946777483504,0.00384177056504,0.03867555385251383
435.0,0.0026318516535665,0.002073707419287,0.0025721446410739,0.2031206308372015,0.0006161641557235,0.0038639252846871,0.03581307066525658
436.0,0.0026148701986133,0.0020494019049786,0.0024509351659366,0.2155258539219657,0.0005354705298637,0.0035722089474389,0.037791456778132795
437.0,0.0025401090201451,0.0020312853942206,0.0024554510098803,0.2136100091547146,0.0003869324494569,0.0029675204480103,0.03733188457940463
438.0,0.0025231245186686,0.0020395735371751,0.0024765671951275,0.1946338501774705,0.0006104709561546,0.0030587832283888,0.03422372826883085
439.0,0.0021321754482425,0.0019187520523641,0.0020948199958873,0.1169023881289125,0.0002114794408715,0.0021873990179478,0.020907835680704284
440.0,0.0015974933096115,0.0018913176590778,0.0011499452950796,0.1072494715969755,0.0002155425794568,0.0017208958151017,0.018970777709217148
441.0,0.0015963840046035,0.0018344498747049,0.0001287818816615,0.0934661468432977,0.0002009874652537,0.0014352018349235,0.016443658650740798
442.0,0.0017938348202156,0.0018203624029428,0.0,0.0764975740527478,0.0002521803816423,0.0015844832383351,0.013658072482647268
443.0,0.0019223301302078,0.0018350868564474,0.0,0.0684239946895853,0.0002684045905463,0.0016426795578686,0.012348749304109235
444.0,0.0014656623593906,0.001812815141859,0.0,0.0517269179915508,0.0002777647393401,0.0015168821021965,0.009466673722389499
445.0,0.001379034893016,0.0018340495003596,0.0,0.0469297918376482,0.0002350299965111,0.0015026783564212,0.008646764097326017
446.0,0.0014920907177425,0.0018093333712815,0.0,0.0436621265377855,0.0001773260550821,0.0016926681637039,0.008138924140932582
447.0,0.0017842803869179,0.0018669055423641,0.0,0.0641532910289909,0.0002270471686126,0.0020482236667117,0.011679957965599534
448.0,0.0012151215634754,0.0018425211213565,0.0,0.0500432501009169,0.0002039063066746,0.0019830465873829,0.009214640946634383
449.0,0.0008487718407995,0.0018216611449341,0.0,0.0410243178739598,0.0001772839642108,0.0019986612645149,0.007645116014736517
