Wavelength,Coef
380.0,-427.1740000000001
381.0,-164.624
382.0,-37.65000000000002
383.0,96.69600000000001
384.0,-17.98600000000001
385.0,22.972000000000016
386.0,169.606
387.0,269.13800000000003
388.0,-226.06199999999998
389.0,-256.372
390.0,140.526
391.0,137.248
392.0,-2.4240000000000124
393.0,-205.58
394.0,-97.04
395.0,54.78499999999999
396.0,25.838000000000022
397.0,16.01
398.0,136.02000000000004
399.0,-25.361999999999988
400.0,-113.426
401.0,6.588000000000011
402.0,90.964
403.0,-355.492
404.0,84.82166666666666
405.0,77.856
406.0,-83.522
407.0,-109.73800000000001
408.0,-6.517999999999995
409.0,175.34
410.0,-124.075
411.0,233.91199999999998
412.0,174.10999999999999
413.0,114.30999999999999
414.0,-49.524
415.0,361.2949999999999
416.0,20.51399999999999
417.0,-194.522
418.0,204.012
419.0,318.288
420.0,19.285
421.0,313.784
422.0,250.704
423.0,11.503999999999996
424.0,338.4266666666667
425.0,109.396
426.0,79.498
427.0,91.78399999999999
428.0,496.11999999999995
429.0,256.44000000000005
430.0,351.056
431.0,335.082
432.0,317.60499999999996
433.0,199.50600000000003
434.0,502.60600000000005
435.0,472.296
436.0,476.325
437.0,709.452
438.0,746.7239999999999
439.0,558.5816666666666
440.0,861.82
441.0,1054.328
442.0,790.14
443.0,1375.7233333333334
444.0,1253.3899999999999
445.0,1206.6960000000001
446.0,1285.2733333333333
447.0,1590.896
448.0,1333.2620000000002
449.0,1155.092
450.0,1497.92
451.0,1357.836
452.0,1137.886
453.0,1367.6680000000001
454.0,1361.385
455.0,1097.746
456.0,1477.0259999999998
457.0,1396.8850000000002
458.0,1133.79
459.0,1271.8259999999998
460.0,1470.4780000000003
461.0,1134.7466666666667
462.0,1574.1039999999998
463.0,1285.338
464.0,1180.484
465.0,1159.6616666666666
466.0,1279.6080000000002
467.0,1372.1740000000002
468.0,1100.614
469.0,1454.57
470.0,1271.002
471.0,1509.7959999999998
472.0,1446.72
473.0,1751.0459999999998
474.0,1633.4233333333332
475.0,1708.0400000000002
476.0,2085.686
477.0,2000.4899999999998
478.0,2120.09
479.0,2501.765
480.0,2555.9019999999996
481.0,2455.548
482.0,3172.338
483.0,3497.1459999999997
484.0,3071.166
485.0,3571.146666666666
486.0,3983.7400000000002
487.0,3980.8779999999997
488.0,4170.518
489.0,5074.081999999999
490.0,5150.268
491.0,5372.676
492.0,5882.620000000001
493.0,6568.278
494.0,6811.170000000001
495.0,7077.266666666667
496.0,7906.424000000001
497.0,8506.068
498.0,8859.14
499.0,9459.6
500.0,10024.838
501.0,11030.393999999998
502.0,11184.4
503.0,11894.225999999999
504.0,12766.251999999999
505.0,13598.138
506.0,13924.583999999999
507.0,14612.290000000003
508.0,15175.894
509.0,16032.761999999999
510.0,16487.412
511.0,17257.036
512.0,17959.489999999998
513.0,18717.238
514.0,19105.126
515.0,19251.758
516.0,20177.444
517.0,20674.690000000002
518.0,21242.796
519.0,21473.806
520.0,21943.61
521.0,22156.29
522.0,22733.716
523.0,23207.618
524.0,23262.91
525.0,23609.836
526.0,23830.505
527.0,24363.897999999997
528.0,24602.284000000003
529.0,24698.946
530.0,25154.0075
531.0,25319.072
532.0,25670.912000000004
533.0,25727.844
534.0,25939.399999999998
535.0,26024.803999999996
536.0,26231.647999999997
537.0,26555.839999999997
538.0,26723.566000000003
539.0,27037.728000000003
540.0,26706.364999999998
541.0,27052.061999999998
542.0,27238.43
543.0,27569.585
544.0,27663.178000000004
545.0,27817.9
546.0,28339.416000000005
547.0,28068.7775
548.0,28402.082000000002
549.0,28600.734000000004
550.0,29044.1225
551.0,29235.197999999997
552.0,29495.1875
553.0,29505.942000000003
554.0,29467.54
555.0,29647.252
556.0,29974.925
557.0,30324.1
558.0,30365.266000000003
559.0,30306.184999999998
560.0,30867.428000000004
561.0,30484.867499999997
562.0,31018.57
563.0,31167.352499999997
564.0,31472.5
565.0,31218.862
566.0,31615.857500000002
567.0,31912.299999999996
568.0,31826.288
569.0,32156.5225
570.0,32268.1375
571.0,32557.412
572.0,32263.0175
573.0,32640.355
574.0,32822.11
575.0,32804.806
576.0,32645.985
577.0,32648.035000000003
578.0,32721.762499999997
579.0,33081.695
580.0,32859.282
581.0,32973.6625
582.0,32829.7925
583.0,32856.9275
584.0,33004.38249999999
585.0,33031.005
586.0,32926.865999999995
587.0,33057.1175
588.0,32639.842500000002
589.0,32685.41
590.0,32720.7375
591.0,32386.917500000003
592.0,32705.89
593.0,32254.312499999996
594.0,31882.607500000002
595.0,32023.405
596.0,31692.66
597.0,31976.3025
598.0,31675.25
599.0,31192.9525
600.0,31272.31
601.0,31064.957499999997
602.0,30963.0675
603.0,30743.4225
604.0,30537.602499999997
605.0,30590.850000000002
606.0,30080.905
607.0,30049.674999999996
608.0,29845.39
609.0,29712.275
610.0,29621.99
611.0,29507.472499999996
612.0,29014.425
613.0,28802.4625
614.0,28528.545000000002
615.0,28328.3575
616.0,28268.283333333336
617.0,28126.12
618.0,27617.2
619.0,27477.937500000004
620.0,27072.44
621.0,26630.589999999997
622.0,26551.229999999996
623.0,26849.21
624.0,26206.15
625.0,25575.206666666665
626.0,25534.414999999997
627.0,24970.2
628.0,25078.23
629.0,24687.579999999998
630.0,24472.0325
631.0,24156.64333333333
632.0,23773.675
633.0,23304.6875
634.0,22914.209999999995
635.0,22915.0625
636.0,22377.9825
637.0,22048.603333333333
638.0,22109.7
639.0,21507.256666666668
640.0,21052.947500000002
641.0,21121.045
642.0,21084.01
643.0,20372.0
644.0,19944.653333333335
645.0,19752.4875
646.0,19381.463333333333
647.0,19321.39
648.0,19318.663333333334
649.0,18668.6
650.0,18644.876666666667
651.0,18084.93
652.0,17838.66
653.0,17591.879999999997
654.0,17396.3
655.0,17002.5775
656.0,16902.74
657.0,16697.943333333333
658.0,16324.1875
659.0,15649.383333333331
660.0,15741.54
661.0,15473.256666666666
662.0,15185.176666666666
663.0,14809.717499999999
664.0,15085.51
665.0,14407.8025
666.0,13808.94
667.0,13604.143333333333
668.0,13773.445
669.0,13367.946666666665
670.0,13493.553333333335
671.0,12977.807499999999
672.0,12572.653333333335
673.0,12209.473333333333
674.0,12488.683333333334
675.0,12123.2925
676.0,12058.61
677.0,11322.023333333333
678.0,11356.840000000002
679.0,11417.7675
680.0,11111.766666666668
681.0,11094.016666666668
682.0,10508.300000000001
683.0,10429.6225
684.0,9966.269999999999
685.0,10345.826666666666
686.0,10089.146666666667
687.0,9517.763333333334
688.0,9513.6675
689.0,9314.333333333334
690.0,9246.07
691.0,9219.443333333335
692.0,8538.153333333334
693.0,8620.753333333332
694.0,8491.05
695.0,8240.852499999999
696.0,8366.123333333333
697.0,7583.12
698.0,7581.07
699.0,7864.37
700.0,7874.613333333334
701.0,7150.31
702.0,7308.006666666665
703.0,7701.213333333333
704.0,7195.366666666668
705.0,6733.209999999999
706.0,6481.306666666666
707.0,6934.593333333334
708.0,6519.536666666667
709.0,6339.83
710.0,6095.606666666667
711.0,6019.833333333333
712.0,6224.633333333332
713.0,6368.669999999999
714.0,5744.040000000001
715.0,5639.9349999999995
716.0,6014.37
717.0,5740.626666666667
718.0,5212.93
719.0,5442.990000000001
720.0,5436.846666666666
721.0,5048.413333333333
722.0,4975.37
723.0,5081.863333333334
724.0,4967.176666666666
725.0,4602.639999999999
726.0,4494.096666666667
727.0,4827.233333333334
728.0,4659.98
729.0,4288.616666666666
730.0,4213.525
731.0,4457.233333333334
732.0,4028.523333333333
733.0,3728.153333333333
734.0,3979.3700000000003
735.0,4064.7066666666665
736.0,3775.263333333334
737.0,3925.785
738.0,3899.5033333333336
739.0,3669.4466666666667
740.0,3513.8033333333333
741.0,3732.933333333333
742.0,3607.325
743.0,3448.9466666666667
744.0,3386.8266666666664
745.0,3472.84
746.0,3225.0400000000004
747.0,3195.685
748.0,3377.273333333333
749.0,3025.7033333333334
750.0,2663.8933333333334
751.0,3818.265
752.0,2846.1633333333334
753.0,2570.3700000000003
754.0,2813.396666666667
755.0,2730.795
756.0,2716.46
757.0,3134.9300000000003
758.0,2506.8866666666668
759.0,2250.545
760.0,2599.0433333333335
761.0,2632.49
762.0,1977.145
763.0,2306.186666666667
764.0,2612.016666666667
765.0,2123.5699999999997
766.0,2304.816666666667
767.0,2101.3866666666668
768.0,1597.245
769.0,2216.0733333333337
770.0,2363.523333333333
771.0,1600.3200000000002
772.0,2398.3433333333332
773.0,1859.7266666666667
774.0,1683.26
775.0,2201.0533333333337
776.0,2180.915
777.0,1675.4066666666668
778.0,1953.25
779.0,1713.98
780.0,1390.0600000000002
