couleur : magenta
angle source :0
angle capteur :30
source : 4000K
FLMT02171_1:101		
194,658	-1004,45	
194,923	-1004,45	
195,188	-1004,45	
195,453	-1029	
195,717	-152,14	
195,982	254,73	
196,247	105,66	
196,512	-117,06	
196,777	-55,68	
197,042	-45,16	
197,307	88,12	
197,572	33,76	
197,837	-48,67	
198,101	-131,09	
198,366	-38,14	
198,631	53,05	
198,896	-99,52	
199,161	289,8	
199,425	-206,5	
199,69	168,8	
199,955	-52,17	
200,22	-57,43	
200,484	-395,9	
200,749	7,45	
201,014	51,3	
201,278	-83,74	
201,543	366,97	
201,807	-188,96	
202,072	82,86	
202,337	151,26	
202,601	181,07	
202,866	-294,19	
203,13	-187,21	
203,395	-166,17	
203,659	140,74	
203,924	-117,06	
204,189	47,79	
204,453	-20,61	
204,717	-181,95	
204,982	44,28	
205,246	-38,14	
205,511	191,59	
205,775	2,19	
206,04	160,03	
206,304	-111,8	
206,568	-125,83	
206,833	-160,9	
207,097	14,47	
207,361	12,71	
207,626	-218,78	
207,89	37,27	
208,154	-74,97	
208,419	100,4	
208,683	-89	
208,947	170,55	
209,211	98,65	
209,476	46,04	
209,74	193,35	
210,004	484,47	
210,268	158,27	
210,532	433,61	
210,796	56,56	
211,061	-146,87	
211,325	26,74	
211,589	298,57	
211,853	160,03	
212,117	-141,61	
212,381	258,24	
212,645	86,37	
212,909	109,17	
213,173	9,21	
213,437	-67,96	
213,701	279,28	
213,965	-34,64	
214,229	168,8	
214,493	186,33	
214,757	-24,11	
215,021	-134,6	
215,285	212,64	
215,549	-215,27	
215,813	-73,22	
216,077	39,02	
216,34	110,92	
216,604	130,21	
216,868	-27,62	
217,132	-234,56	
217,396	147,75	
217,659	149,51	
217,923	277,53	
218,187	-134,6	
218,451	147,75	
218,714	124,95	
218,978	70,59	
219,242	333,65	
219,505	279,28	
219,769	-57,43	
220,033	286,3	
220,296	258,24	
220,56	161,78	
220,824	107,42	
221,087	184,58	
221,351	-11,84	
221,614	-22,36	
221,878	-257,36	
222,142	77,6	
222,405	81,11	
222,669	-90,76	
222,932	-29,37	
223,196	231,93	
223,459	89,88	
223,722	60,07	
223,986	-131,09	
224,249	181,07	
224,513	89,88	
224,776	-124,08	
225,04	7,45	
225,303	-185,46	
225,566	93,39	
225,83	237,19	
226,093	10,96	
226,356	-67,96	
226,62	484,47	
226,883	-238,07	
227,146	-127,58	
227,409	-160,9	
227,673	340,66	
227,936	-155,64	
228,199	26,74	
228,462	286,3	
228,725	114,43	
228,989	84,62	
229,252	72,34	
229,515	-15,35	
229,778	258,24	
230,041	277,53	
230,304	-190,72	
230,567	-80,23	
230,83	100,4	
231,093	68,83	
231,356	53,05	
231,619	-32,88	
231,882	-87,25	
232,145	-45,16	
232,408	-138,11	
232,671	-55,68	
232,934	-210,01	
233,197	151,26	
233,46	407,3	
233,723	-3,07	
233,986	135,48	
234,249	-64,45	
234,512	-13,59	
234,775	107,42	
235,037	77,6	
235,3	-118,81	
235,563	619,5	
235,826	212,64	
236,089	109,17	
236,351	-57,43	
236,614	30,25	
236,877	123,2	
237,14	-185,46	
237,402	67,08	
237,665	146	
237,928	-17,1	
238,19	-94,26	
238,453	119,69	
238,716	323,12	
238,978	-67,96	
239,241	24,99	
239,503	126,71	
239,766	23,24	
240,029	198,61	
240,291	-20,61	
240,554	235,44	
240,816	51,3	
241,079	186,33	
241,341	3,95	
241,604	-338,03	
241,866	-90,76	
242,129	-125,83	
242,391	193,35	
242,653	-52,17	
242,916	124,95	
243,178	-81,99	
243,441	181,07	
243,703	137,23	
243,965	-80,23	
244,228	423,09	
244,49	-83,74	
244,752	58,31	
245,015	119,69	
245,277	-115,31	
245,539	-157,4	
245,801	-117,06	
246,064	116,18	
246,326	142,49	
246,588	-94,26	
246,85	407,3	
247,112	-94,26	
247,374	98,65	
247,637	-97,77	
247,899	-245,08	
248,161	174,06	
248,423	-48,67	
248,685	317,86	
248,947	142,49	
249,209	328,39	
249,471	-43,4	
249,733	-53,93	
249,995	-104,79	
250,257	-224,04	
250,519	226,67	
250,781	258,24	
251,043	161,78	
251,305	149,51	
251,567	384,5	
251,829	-3,07	
252,091	-46,91	
252,353	-67,96	
252,615	63,57	
252,876	-60,94	
253,138	133,72	
253,4	-45,16	
253,662	-13,59	
253,924	-320,49	
254,185	53,05	
254,447	-106,54	
254,709	267	
254,971	16,22	
255,232	49,54	
255,494	326,63	
255,756	58,31	
256,017	-194,23	
256,279	-262,62	
256,541	-67,96	
256,802	53,05	
257,064	-101,28	
257,326	-66,2	
257,587	112,68	
257,849	158,27	
258,11	-20,61	
258,372	-167,92	
258,633	102,15	
258,895	216,15	
259,156	316,11	
259,418	40,77	
259,679	138,98	
259,941	109,17	
260,202	142,49	
260,464	-120,57	
260,725	-18,85	
260,987	121,45	
261,248	7,45	
261,509	144,24	
261,771	103,91	
262,032	137,23	
262,293	67,08	
262,555	79,36	
262,816	88,12	
263,077	-89	
263,338	-34,64	
263,6	-234,56	
263,861	-181,95	
264,122	144,24	
264,383	-10,08	
264,645	-124,08	
264,906	17,98	
265,167	-120,57	
265,428	-10,08	
265,689	-83,74	
265,95	351,18	
266,211	39,02	
266,473	-236,31	
266,734	-143,37	
266,995	72,34	
267,256	72,34	
267,517	63,57	
267,778	161,78	
268,039	-24,11	
268,3	358,2	
268,561	53,05	
268,822	-152,14	
269,083	181,07	
269,344	-101,28	
269,604	216,15	
269,865	-181,95	
270,126	109,17	
270,387	33,76	
270,648	-360,83	
270,909	-204,75	
271,17	23,24	
271,43	231,93	
271,691	226,67	
271,952	-59,19	
272,213	-29,37	
272,473	-273,14	
272,734	296,82	
272,995	-276,65	
273,256	-294,19	
273,516	-92,51	
273,777	-117,06	
274,038	-206,5	
274,298	133,72	
274,559	-32,88	
274,82	-81,99	
275,08	-59,19	
275,341	-294,19	
275,601	-257,36	
275,862	-24,11	
276,122	263,5	
276,383	77,6	
276,643	202,12	
276,904	84,62	
277,164	196,86	
277,425	281,03	
277,685	-89	
277,946	72,34	
278,206	-218,78	
278,467	-11,84	
278,727	265,25	
278,987	116,18	
279,248	302,08	
279,508	2,19	
279,768	-48,67	
280,029	16,22	
