Date Saved,04/11/2024 17:20:19
Title,semspe 2700K _022_02ﾟ_2813K

Measuring Mode,Ambient
Viewing Angle [ﾟ],2
Tcp [K],2813
⊿uv,-0.0072
Illuminance [lx],489

Peak Wavelength [nm],610
Tristimulus Value X,555.8690
Tristimulus Value Y,489.3509
Tristimulus Value Z,219.7169
CIE1931 x,0.4394
CIE1931 y,0.3869
CIE1931 z,0.1737
CIE1976 u',0.2599
CIE1976 v',0.5148
Dominant Wavelength [nm],587
Purity [%],48.00
CRI Ra,89.4
CRI R1,96.6
CRI R2,95.1
CRI R3,88.7
CRI R4,93.3
CRI R5,97.7
CRI R6,87.7
CRI R7,82.9
CRI R8,73.2
CRI R9,49.4
CRI R10,90.5
CRI R11,96.8
CRI R12,79.9
CRI R13,98.3
CRI R14,94.9
CRI R15,90.6

Spectral Data 380[nm],0.000000000000
Spectral Data 385[nm],0.000000000000
Spectral Data 390[nm],0.000006495664
Spectral Data 395[nm],0.000022302658
Spectral Data 400[nm],0.000027367654
Spectral Data 405[nm],0.000038782480
Spectral Data 410[nm],0.000079424390
Spectral Data 415[nm],0.000154332622
Spectral Data 420[nm],0.000271134690
Spectral Data 425[nm],0.000456479203
Spectral Data 430[nm],0.000748449296
Spectral Data 435[nm],0.001214969088
Spectral Data 440[nm],0.001918058726
Spectral Data 445[nm],0.002822556766
Spectral Data 450[nm],0.003771124175
Spectral Data 455[nm],0.004545951262
Spectral Data 460[nm],0.004947661888
Spectral Data 465[nm],0.004877116531
Spectral Data 470[nm],0.004452897236
Spectral Data 475[nm],0.003932298627
Spectral Data 480[nm],0.003517727833
Spectral Data 485[nm],0.003293280490
Spectral Data 490[nm],0.003277362790
Spectral Data 495[nm],0.003430185840
Spectral Data 500[nm],0.003682748880
Spectral Data 505[nm],0.003982660361
Spectral Data 510[nm],0.004280677997
Spectral Data 515[nm],0.004532134160
Spectral Data 520[nm],0.004725457635
Spectral Data 525[nm],0.004867644049
Spectral Data 530[nm],0.004981287289
Spectral Data 535[nm],0.005099777598
Spectral Data 540[nm],0.005233450793
Spectral Data 545[nm],0.005376486108
Spectral Data 550[nm],0.005525901914
Spectral Data 555[nm],0.005700266454
Spectral Data 560[nm],0.005905310623
Spectral Data 565[nm],0.006181471050
Spectral Data 570[nm],0.006581966300
Spectral Data 575[nm],0.007117677480
Spectral Data 580[nm],0.007789542899
Spectral Data 585[nm],0.008566202596
Spectral Data 590[nm],0.009342130274
Spectral Data 595[nm],0.010016008280
Spectral Data 600[nm],0.010581967421
Spectral Data 605[nm],0.010978665203
Spectral Data 610[nm],0.011133308522
Spectral Data 615[nm],0.011036774144
Spectral Data 620[nm],0.010794247501
Spectral Data 625[nm],0.010435361415
Spectral Data 630[nm],0.009936236776
Spectral Data 635[nm],0.009422547184
Spectral Data 640[nm],0.008908201940
Spectral Data 645[nm],0.008348998614
Spectral Data 650[nm],0.007800991181
Spectral Data 655[nm],0.007212191820
Spectral Data 660[nm],0.006611209363
Spectral Data 665[nm],0.005994739942
Spectral Data 670[nm],0.005384108517
Spectral Data 675[nm],0.004778318107
Spectral Data 680[nm],0.004209369887
Spectral Data 685[nm],0.003693229286
Spectral Data 690[nm],0.003220902290
Spectral Data 695[nm],0.002793605905
Spectral Data 700[nm],0.002429475076
Spectral Data 705[nm],0.002121183556
Spectral Data 710[nm],0.001848523156
Spectral Data 715[nm],0.001622225158
Spectral Data 720[nm],0.001424213639
Spectral Data 725[nm],0.001261828351
Spectral Data 730[nm],0.001133408281
Spectral Data 735[nm],0.001034895540
Spectral Data 740[nm],0.000964146398
