380,151.845,115.76697916666667
381,117.20750000000001,108.83092592592592
382,140.8075,104.32708333333335
383,0.0,94.84280303030305
384,52.464999999999996,98.27152777777779
385,171.865,105.16929487179488
386,91.6325,105.71077380952381
387,200.31333333333336,110.47172222222223
388,53.3425,101.96122222222222
389,63.7925,118.87488888888889
390,0.0,134.60522222222224
391,135.98749999999998,153.81805555555556
392,187.9425,154.28572222222223
393,112.75,145.34172222222224
394,177.125,145.02988888888888
395,24.1875,144.63866666666667
396,370.9125,141.96416666666667
397,376.7625,149.4905
398,288.1925,153.21233333333333
399,59.480000000000004,147.12138888888887
400,37.705,141.55322222222222
401,86.95500000000001,154.1508888888889
402,194.445,156.96672222222224
403,13.225,170.5922222222222
404,176.6875,149.96155555555558
405,55.8275,143.60405555555556
406,44.623333333333335,140.51572222222222
407,104.41999999999999,152.16338888888887
408,301.715,163.8743888888889
409,219.3625,176.73505555555553
410,228.57,185.26505555555553
411,61.4525,199.46055555555554
412,281.4,217.7478888888889
413,241.8675,248.84722222222223
414,234.195,281.3851666666667
415,213.37,321.8718333333333
416,279.865,340.96316666666667
417,322.395,362.18316666666664
418,226.1575,391.48966666666666
419,450.9975,432.29799999999994
420,522.3175,485.5478333333333
421,532.6925,524.8798333333333
422,711.72,584.112
423,588.085,642.1701666666668
424,537.6625,706.9801666666666
425,668.1675,793.088
426,673.5775,867.636
427,1080.1475,960.4083333333333
428,831.8475,1063.4396666666667
429,1122.6775,1184.6026666666667
430,1084.2425,1296.8898333333334
431,1252.0149999999999,1425.6718333333333
432,1614.0125,1579.2788333333335
433,1344.3775,1728.8428333333334
434,1842.5825,1912.0488333333333
435,2067.7875,2075.1941666666667
436,2350.1375,2273.6968333333334
437,2396.0275,2492.698166666667
438,2519.815,2726.2066666666665
439,2841.7675,2973.2386666666666
440,2911.6275,3207.828833333333
441,3421.6675,3493.3158333333336
442,3527.3275,3761.2851666666666
443,3809.3875,4034.6621666666665
444,4407.6975,4303.5475
445,4586.87,4585.498166666667
446,4957.495,4857.7446666666665
447,5132.865,5107.309666666666
448,5626.6825,5359.1348333333335
449,5862.1224999999995,5549.102333333333
450,6168.4425,5719.399
451,6383.4175,5847.2455
452,6625.2875,5923.347500000001
453,6603.5125,5958.509666666666
454,6585.2425,5952.663833333334
455,6689.005,5906.248666666666
456,6271.18,5832.787166666666
457,6081.7775,5723.150166666667
458,5727.085,5564.720333333333
459,5549.2275,5382.137833333333
460,5114.3025,5179.4068333333325
461,4869.8075,4962.246666666667
462,4436.6375,4746.596833333333
463,4524.76,4493.387833333333
464,4217.5675,4266.9525
465,3791.995,4032.6448333333333
466,3644.6800000000003,3827.225166666666
467,3584.3225,3626.9984999999997
468,3346.11,3450.9635
469,3350.495,3281.8165000000004
470,2890.87,3129.027833333333
471,2874.65,2963.9535000000005
472,2567.1625000000004,2818.4721666666665
473,2645.79,2695.662666666666
474,2545.8275,2581.017833333333
475,2473.7775,2471.371
476,2332.6025,2378.521
477,2144.8075,2281.7054999999996
478,2048.645,2217.3576333333335
479,2035.3474999999999,2150.764633333333
480,1949.8525,2101.0561333333335
481,1925.0075000000002,2048.7851333333333
482,1939.62,2010.6999666666666
483,1953.3600000000001,1980.0583
484,1898.2625,1950.8879666666664
485,1925.652,1918.3173
486,1875.755,1887.9389666666668
487,1821.535,1867.4691333333333
488,1861.725,1859.7528
489,1974.55,1860.5224666666666
490,2014.1525000000001,1835.2299666666665
491,1895.0475000000001,1811.4278000000002
492,1656.2475,1811.7979666666665
493,1592.97,1813.2356666666667
494,1728.3,1804.925
495,1834.1075,1797.1698333333334
496,1936.5525,1795.3987000000002
497,1560.2325,1772.6002
498,1596.3275,1746.5283666666667
499,1903.815,1727.5005333333334
500,1947.2175,1726.5557000000001
501,1751.0949999999998,1733.1222
502,1705.2075,1727.5880333333332
503,1835.158,1704.0978666666667
504,1632.5725,1674.8496999999998
505,1623.0749999999998,1663.0120333333334
506,1609.6299999999999,1663.8598666666664
507,1642.075,1639.9510333333333
508,1691.4675,1604.6722
509,1645.2875000000001,1580.8508666666667
510,1481.7549999999999,1557.3392999999999
511,1497.83,1526.0040999999999
512,1382.6675,1516.3099333333334
513,1609.045,1487.6364333333333
514,1545.1825,1460.3755999999998
515,1418.035,1431.7505999999998
516,1393.775,1396.1209333333331
517,1352.534,1375.7679333333333
518,1365.13,1341.4922666666669
519,1487.16,1333.7757666666666
520,1192.9725,1327.6961000000001
521,1200.7175,1284.2816
522,1212.6999999999998,1268.3750333333335
523,1157.0225,1242.3420333333336
524,1339.9925,1224.5805333333333
525,967.62,1211.6829333333335
526,1382.0825,1198.4034333333334
527,1291.4724999999999,1164.7805999999998
528,957.8275,1152.2609333333335
529,1306.584,1135.3762666666667
530,1027.54,1111.3114333333333
531,1127.3525,1104.0527666666667
532,1159.0700000000002,1081.7160666666666
533,1165.9375,1093.8167333333333
534,982.8175,1064.3832333333332
535,1005.1775,1034.3555666666666
536,947.4475,1045.8132333333333
537,851.7275,1022.9916333333333
538,1048.1425,1036.0664666666667
539,1004.942,1022.3191333333333
540,1149.13,1016.1982
541,940.5799999999999,995.6792
542,841.0575,993.7693666666667
543,1129.6925,996.7118666666667
544,964.26,996.2737
545,1223.6625,994.1595333333333
