Date Saved,04/11/2024 15:50:00
Title,semspe jour_021_02ﾟ_6520K

Measuring Mode,Ambient
Viewing Angle [ﾟ],2
Tcp [K],6520
⊿uv,0.0122
Illuminance [lx],321

Peak Wavelength [nm],534
Tristimulus Value X,288.9882
Tristimulus Value Y,321.0977
Tristimulus Value Z,321.4765
CIE1931 x,0.3102
CIE1931 y,0.3447
CIE1931 z,0.3451
CIE1976 u',0.1904
CIE1976 v',0.4761
Dominant Wavelength [nm],498
Purity [%],7.24
CRI Ra,94.0
CRI R1,91.8
CRI R2,94.0
CRI R3,97.5
CRI R4,92.9
CRI R5,92.0
CRI R6,92.9
CRI R7,98.8
CRI R8,92.1
CRI R9,73.5
CRI R10,87.3
CRI R11,91.0
CRI R12,88.6
CRI R13,91.7
CRI R14,98.6
CRI R15,89.7

Spectral Data 380[nm],0.001052361331
Spectral Data 385[nm],0.001311362488
Spectral Data 390[nm],0.001647891942
Spectral Data 395[nm],0.002048850991
Spectral Data 400[nm],0.002536922460
Spectral Data 405[nm],0.003034282243
Spectral Data 410[nm],0.003405459458
Spectral Data 415[nm],0.003582851030
Spectral Data 420[nm],0.003635522211
Spectral Data 425[nm],0.003657960799
Spectral Data 430[nm],0.003714951454
Spectral Data 435[nm],0.003856296185
Spectral Data 440[nm],0.004105418455
Spectral Data 445[nm],0.004394861404
Spectral Data 450[nm],0.004625556525
Spectral Data 455[nm],0.004770240281
Spectral Data 460[nm],0.004837586544
Spectral Data 465[nm],0.004855511710
Spectral Data 470[nm],0.004843299277
Spectral Data 475[nm],0.004821072798
Spectral Data 480[nm],0.004798209760
Spectral Data 485[nm],0.004761856049
Spectral Data 490[nm],0.004720378667
Spectral Data 495[nm],0.004689766560
Spectral Data 500[nm],0.004678091034
Spectral Data 505[nm],0.004699410871
Spectral Data 510[nm],0.004759043921
Spectral Data 515[nm],0.004867499229
Spectral Data 520[nm],0.005005708430
Spectral Data 525[nm],0.005134072620
Spectral Data 530[nm],0.005224466790
Spectral Data 535[nm],0.005254622549
Spectral Data 540[nm],0.005198550411
Spectral Data 545[nm],0.005067161750
Spectral Data 550[nm],0.004886962473
Spectral Data 555[nm],0.004698791075
Spectral Data 560[nm],0.004502029624
Spectral Data 565[nm],0.004305711947
Spectral Data 570[nm],0.004144001752
Spectral Data 575[nm],0.004016693681
Spectral Data 580[nm],0.003916102927
Spectral Data 585[nm],0.003839684883
Spectral Data 590[nm],0.003771364689
Spectral Data 595[nm],0.003711568192
Spectral Data 600[nm],0.003703994676
Spectral Data 605[nm],0.003746643895
Spectral Data 610[nm],0.003767398419
Spectral Data 615[nm],0.003709327895
Spectral Data 620[nm],0.003620246658
Spectral Data 625[nm],0.003542558989
Spectral Data 630[nm],0.003465133021
Spectral Data 635[nm],0.003406625707
Spectral Data 640[nm],0.003352710512
Spectral Data 645[nm],0.003282964928
Spectral Data 650[nm],0.003207697533
Spectral Data 655[nm],0.003138026223
Spectral Data 660[nm],0.003107814817
Spectral Data 665[nm],0.003091494320
Spectral Data 670[nm],0.003046818543
Spectral Data 675[nm],0.002922956366
Spectral Data 680[nm],0.002735736780
Spectral Data 685[nm],0.002528663492
Spectral Data 690[nm],0.002356051700
Spectral Data 695[nm],0.002239803318
Spectral Data 700[nm],0.002173193963
Spectral Data 705[nm],0.002115015872
Spectral Data 710[nm],0.001988555538
Spectral Data 715[nm],0.001816010568
Spectral Data 720[nm],0.001662111608
Spectral Data 725[nm],0.001601793221
