380,78.87,65.5625
381,60.8925,62.67305555555556
382,67.30000000000001,62.63875
383,13.275,56.94431818181818
384,12.667499999999999,59.01291666666666
385,119.595,62.402884615384615
386,60.31,62.74392857142857
387,111.58999999999999,66.03066666666668
388,39.5575,61.94833333333334
389,62.33,73.32483333333333
390,0.0,84.74183333333333
391,81.7675,93.96333333333332
392,103.0825,94.72483333333334
393,67.17750000000001,89.34016666666668
394,112.045,87.54733333333334
395,17.634999999999998,87.34216666666666
396,231.54,85.36433333333335
397,238.555,88.14933333333333
398,151.5975,89.51816666666667
399,24.09,86.33588888888889
400,38.825,85.04005555555555
401,33.417500000000004,90.58222222222223
402,108.51249999999999,92.21555555555555
403,9.89,100.6883888888889
404,104.10499999999999,87.98705555555556
405,20.5325,83.26338888888888
406,34.03333333333333,83.75072222222222
407,83.64500000000001,91.82422222222222
408,150.31,97.70738888888887
409,136.545,106.48405555555556
410,144.7275,109.77555555555554
411,41.02,118.20138888888889
412,167.7,125.98588888888888
413,158.9075,144.54472222222222
414,145.1925,159.1635
415,127.07249999999999,175.88216666666668
416,165.0675,182.01850000000002
417,157.885,188.91666666666666
418,136.2775,197.32533333333333
419,220.8725,212.52083333333334
420,298.91499999999996,232.51166666666668
421,253.315,243.6963333333333
422,334.425,264.681
423,242.35500000000002,282.53816666666665
424,240.01749999999998,299.94733333333335
425,270.8575,329.80916666666667
426,268.9525,348.5435
427,467.56249999999994,376.24283333333335
428,326.6775,403.4351666666667
429,459.9625,441.2376666666667
430,394.92999999999995,472.7853333333333
431,426.20500000000004,511.47433333333333
432,605.8125,558.893
433,417.2925,603.5445
434,636.3625,664.5645000000001
435,706.8,713.2693333333334
436,820.3525,779.1121666666667
437,807.64,857.2406666666667
438,822.69,941.7896666666668
439,951.2975,1035.4386666666667
440,940.63,1121.2446666666667
441,1184.2525,1238.1985
442,1198.135,1347.0073333333332
443,1314.32,1462.0031666666666
444,1631.8899999999999,1581.1495
445,1663.165,1712.8933333333332
