couleur : vert
angle source :0
angle capteur :30
source : 6500K
FLMT02171_1:101		
194,658	-1865,53	
194,923	-1865,53	
195,188	-1865,53	
195,453	-1909,37	
195,717	-125,83	
195,982	554,62	
196,247	107,42	
196,512	-262,62	
196,777	-125,83	
197,042	-69,71	
197,307	116,18	
197,572	72,34	
197,837	-67,96	
198,101	-332,77	
198,366	42,53	
198,631	68,83	
198,896	-103,03	
199,161	454,65	
199,425	-429,22	
199,69	281,03	
199,955	-90,76	
200,22	-43,4	
200,484	-757,17	
200,749	-132,84	
201,014	35,51	
201,278	-294,19	
201,543	494,99	
201,807	-266,13	
202,072	263,5	
202,337	340,66	
202,601	245,96	
202,866	-481,84	
203,13	-385,38	
203,395	-257,36	
203,659	233,68	
203,924	-280,16	
204,189	23,24	
204,453	-38,14	
204,717	-295,94	
204,982	244,21	
205,246	21,48	
205,511	310,85	
205,775	-8,33	
206,04	91,63	
206,304	-259,11	
206,568	-139,86	
206,833	-316,99	
207,097	84,62	
207,361	-59,19	
207,626	-202,99	
207,89	53,05	
208,154	105,66	
208,419	196,86	
208,683	-120,57	
208,947	95,14	
209,211	233,68	
209,476	168,8	
209,74	189,84	
210,004	751,03	
210,268	209,13	
210,532	566,89	
210,796	228,42	
211,061	-290,68	
211,325	67,08	
211,589	484,47	
211,853	365,21	
212,117	9,21	
212,381	377,49	
212,645	124,95	
212,909	231,93	
213,173	32,01	
213,437	-246,84	
213,701	438,87	
213,965	179,32	
214,229	372,23	
214,493	205,62	
214,757	3,95	
215,021	-215,27	
215,285	138,98	
215,549	-339,78	
215,813	-25,87	
216,077	103,91	
216,34	124,95	
216,604	172,3	
216,868	-187,21	
217,132	-285,42	
217,396	270,51	
217,659	67,08	
217,923	377,49	
218,187	-204,75	
218,451	202,12	
218,714	135,48	
218,978	121,45	
219,242	456,41	
219,505	277,53	
219,769	-97,77	
220,033	265,25	
220,296	265,25	
220,56	238,95	
220,824	107,42	
221,087	298,57	
221,351	-6,58	
221,614	-111,8	
221,878	-441,5	
222,142	156,52	
222,405	110,92	
222,669	-227,55	
222,932	-52,17	
223,196	274,02	
223,459	272,27	
223,722	116,18	
223,986	-131,09	
224,249	275,77	
224,513	186,33	
224,776	-234,56	
225,04	-43,4	
