couleur : rouge
angle source :0
angle capteur :30
source : 2700K
FLMT02171_1:101		
194,658	-577,27	
194,923	-577,27	
195,188	-577,27	
195,453	-563,24	
195,717	-2,05	
195,982	215,42	
196,247	10,23	
196,512	-94,99	
196,777	-49,4	
197,042	-45,89	
197,307	-0,29	
197,572	48,81	
197,837	6,72	
198,101	-82,72	
198,366	-17,83	
198,631	-23,09	
198,896	33,03	
199,161	176,83	
199,425	-37,12	
199,69	192,62	
199,955	-7,31	
200,22	3,22	
200,484	-223,02	
200,749	10,23	
201,014	24,26	
201,278	-51,15	
201,543	104,93	
201,807	-26,6	
202,072	154,04	
202,337	104,93	
202,601	143,51	
202,866	-152,87	
203,13	11,98	
203,395	1,46	
203,659	173,33	
203,924	-63,43	
204,189	33,03	
204,453	-73,95	
204,717	-79,21	
204,982	66,35	
205,246	15,49	
205,511	175,08	
205,775	62,84	
206,04	97,92	
206,304	-45,89	
206,568	-72,2	
206,833	-117,79	
207,097	61,09	
207,361	75,12	
207,626	-52,9	
207,89	66,35	
208,154	8,48	
208,419	31,27	
208,683	-42,38	
208,947	136,5	
209,211	108,44	
209,476	68,1	
209,74	108,44	
210,004	348,7	
210,268	168,07	
210,532	255,75	
210,796	41,8	
211,061	-45,89	
211,325	157,54	
211,589	334,67	
211,853	196,13	
212,117	47,06	
212,381	206,65	
212,645	34,78	
212,909	118,96	
213,173	22,51	
213,437	-24,84	
213,701	147,02	
213,965	68,1	
214,229	99,67	
214,493	180,34	
214,757	59,33	
215,021	-40,63	
215,285	122,47	
215,549	-54,66	
215,813	111,95	
216,077	-10,81	
216,34	50,57	
216,604	87,39	
216,868	-86,22	
217,132	-124,81	
217,396	101,42	
217,659	110,19	
217,923	147,02	
218,187	-35,37	
218,451	99,67	
218,714	143,51	
218,978	108,44	
219,242	285,57	
219,505	225,94	
219,769	-16,08	
220,033	157,54	
220,296	164,56	
220,56	55,83	
220,824	92,66	
221,087	168,07	
221,351	45,3	
221,614	-28,35	
221,878	-47,64	
222,142	29,52	
222,405	124,22	
222,669	-35,37	
222,932	15,49	
223,196	106,69	
223,459	162,8	
223,722	97,92	
223,986	-2,05	
224,249	222,43	
224,513	89,15	
224,776	-72,2	
225,04	11,98	
225,303	-24,84	
225,566	140,01	
225,83	196,13	
226,093	10,23	
226,356	-38,87	
226,62	248,74	
226,883	-65,18	
227,146	-44,14	
227,409	-35,37	
227,673	196,13	
227,936	-38,87	
228,199	38,29	
228,462	245,23	
228,725	71,61	
228,989	75,12	
229,252	62,84	
229,515	-14,32	
229,778	117,21	
230,041	138,25	
230,304	-94,99	
230,567	-68,69	
230,83	92,66	
231,093	13,74	
231,356	52,32	
231,619	45,3	
231,882	-61,67	
232,145	-23,09	
232,408	-58,17	
232,671	125,98	
232,934	-77,46	
233,197	173,33	
233,46	353,96	
233,723	27,77	
233,986	103,18	
234,249	-19,58	
234,512	17,24	
234,775	104,93	
235,037	78,63	
235,3	-49,4	
235,563	429,37	
235,826	136,5	
236,089	124,22	
236,351	33,03	
236,614	61,09	
236,877	117,21	
237,14	-45,89	
237,402	-3,8	
237,665	69,86	
237,928	-63,43	
238,19	20,75	
238,453	132,99	
238,716	255,75	
238,978	15,49	
239,241	11,98	
239,503	64,6	
239,766	15,49	
240,029	136,5	
240,291	11,98	
240,554	192,62	
240,816	134,74	
241,079	117,21	
241,341	97,92	
241,604	-73,95	
241,866	-73,95	
242,129	-128,31	
242,391	125,98	
242,653	-5,55	
242,916	90,9	
243,178	-28,35	
243,441	66,35	
243,703	96,16	
243,965	47,06	
244,228	352,21	
244,49	-23,09	
244,752	69,86	
245,015	94,41	
245,277	-38,87	
245,539	-12,57	
245,801	-119,55	
246,064	110,19	
246,326	234,71	
246,588	-45,89	
246,85	275,04	
247,112	-51,15	
247,374	171,57	
247,637	-7,31	
247,899	-66,93	
248,161	89,15	
248,423	-31,86	
248,685	248,74	
248,947	120,71	
249,209	227,69	
249,471	-24,84	
249,733	-45,89	
249,995	-116,04	
250,257	-75,7	
250,519	122,47	
250,781	213,66	
251,043	97,92	
251,305	196,13	
251,567	215,42	
251,829	41,8	
252,091	59,33	
252,353	-44,14	
252,615	68,1	
252,876	104,93	
253,138	155,79	
253,4	-0,29	
253,662	-28,35	
253,924	-175,66	
254,185	89,15	
254,447	36,54	
254,709	208,4	
254,971	57,58	
255,232	64,6	
255,494	185,6	
255,756	36,54	
256,017	-102,01	
256,279	-131,82	
256,541	-33,61	
256,802	132,99	
257,064	75,12	
257,326	41,8	
257,587	8,48	
257,849	278,55	
258,11	8,48	
258,372	-31,86	
258,633	110,19	
258,895	264,52	
259,156	199,63	
259,418	92,66	
259,679	69,86	
259,941	136,5	
260,202	140,01	
260,464	66,35	
260,725	-9,06	
260,987	85,64	
261,248	41,8	
261,509	141,76	
261,771	164,56	
262,032	80,38	
262,293	106,69	
262,555	89,15	
262,816	131,24	
263,077	13,74	
263,338	-0,29	
263,6	-138,84	
263,861	-154,62	
264,122	192,62	
264,383	8,48	
264,645	-30,11	
264,906	43,55	
265,167	-2,05	
265,428	3,22	
265,689	71,61	
265,95	259,26	
266,211	61,09	
266,473	-21,34	
266,734	-63,43	
266,995	-2,05	
267,256	33,03	
267,517	59,33	
267,778	4,97	
268,039	-12,57	
268,3	259,26	
268,561	76,87	
268,822	-14,32	
269,083	164,56	
269,344	11,98	
269,604	162,8	
269,865	-72,2	
270,126	120,71	
270,387	108,44	
270,648	-109,02	
270,909	-184,43	
271,17	6,72	
271,43	162,8	
271,691	213,66	
271,952	125,98	
272,213	-14,32	
272,473	-159,88	
272,734	155,79	
272,995	-109,02	
273,256	-128,31	
273,516	-33,61	
273,777	-23,09	
274,038	-58,17	
274,298	129,48	
274,559	27,77	
274,82	4,97	
275,08	-17,83	
275,341	-140,59	
275,601	-84,47	
275,862	-44,14	
276,122	157,54	
276,383	27,77	
276,643	159,3	
276,904	138,25	
277,164	122,47	
277,425	196,13	
277,685	64,6	
277,946	90,9	
278,206	-45,89	
278,467	83,89	
278,727	208,4	
278,987	89,15	
279,248	92,66	
279,508	13,74	
279,768	22,51	
280,029	122,47	
280,289	73,36	
280,549	-40,63	
280,81	120,71	
281,07	190,86	
281,33	-10,81	
281,59	287,32	
281,851	54,07	
282,111	120,71	
282,371	197,88	
282,631	76,87	
282,891	-30,11	
283,151	-87,98	
283,412	61,09	
283,672	75,12	
283,932	33,03	
284,192	-49,4	
284,452	-73,95	
284,712	111,95	
284,972	48,81	
285,232	269,78	
285,492	19	
285,752	262,77	
286,012	138,25	
286,272	-131,82	
286,532	150,53	
286,792	136,5	
287,052	31,27	
287,312	34,78	
287,571	103,18	
287,831	45,3	
288,091	147,02	
288,351	-24,84	
288,611	-184,43	
288,871	-45,89	
289,13	-38,87	
289,39	176,83	
289,65	140,01	
