Wavelength,Coef
380.0,440.2025
381.0,439.08
382.0,428.835
383.0,410.54999999999995
384.0,381.1125
385.0,352.4075
386.0,328.3825
387.0,318.81666666666666
388.0,308.0825
389.0,298.9575
390.0,291.0675
391.0,285.9275
392.0,283.9925
393.0,292.3175
394.0,299.81500000000005
395.0,301.87
396.0,307.4375
397.0,317.43500000000006
398.0,336.1475
399.0,370.5625
400.0,1064.1374999999998
401.0,3768.0
402.0,5138.4775
403.0,5394.5025000000005
404.0,5647.3775000000005
405.0,5816.245
406.0,5879.913333333333
407.0,5920.460000000001
408.0,5314.6849999999995
409.0,2709.0475
410.0,1447.1574999999998
411.0,1310.6575
412.0,1185.6075
413.0,1153.6850000000002
414.0,1224.1425
415.0,1309.2325
416.0,1394.86
417.0,1478.59
418.0,1567.045
419.0,1662.8875
420.0,1761.435
421.0,1862.5124999999998
422.0,1973.2675
423.0,2099.1025
424.0,2229.3825
425.0,2362.8725
426.0,2500.4025
427.0,2643.1575
428.0,2792.075
429.0,2955.8575
430.0,3176.2350000000006
431.0,4653.7025
432.0,11444.449999999999
433.0,17491.01
434.0,19135.7175
435.0,19444.485
436.0,19609.96
437.0,19714.705
438.0,19707.707500000004
439.0,17241.78
440.0,10061.075
441.0,5387.174999999999
442.0,4490.38
443.0,4397.0075
444.0,4375.155000000001
445.0,4368.9975
446.0,4369.7075
447.0,4374.3125
448.0,4384.335
449.0,4394.585
450.0,4403.9375
451.0,4411.28
452.0,4422.26
453.0,4431.897500000001
454.0,4432.5375
455.0,4434.442499999999
456.0,4423.072499999999
457.0,4414.6325
458.0,4395.3275
459.0,4368.48
460.0,4335.2
461.0,4298.86
462.0,4263.254999999999
463.0,4220.9825
464.0,4183.969999999999
465.0,4135.1975
466.0,4084.9975
467.0,4026.6225
468.0,3965.5725
469.0,3900.13
470.0,3850.1775000000002
471.0,3793.1150000000002
472.0,3740.0775000000003
473.0,3700.4700000000003
474.0,3670.9075000000003
475.0,3664.445
476.0,3699.67
477.0,3798.1625000000004
478.0,4004.0675
479.0,4416.2699999999995
480.0,5182.97
481.0,6389.009999999999
482.0,8168.8
483.0,10487.4375
484.0,12949.4025
485.0,15403.276000000002
486.0,17301.627500000002
487.0,18437.780000000002
488.0,19058.15
489.0,18996.6975
490.0,18126.96
491.0,16692.454999999998
492.0,15130.970000000001
493.0,13712.607499999998
494.0,12483.6675
495.0,11320.515
496.0,10149.0725
497.0,9067.7675
498.0,8069.9825
499.0,7153.1775
500.0,6323.11
501.0,5575.7625
502.0,4907.275000000001
503.0,4287.464
504.0,3791.25
505.0,3461.3525
506.0,3215.6325
507.0,3023.6274999999996
508.0,2880.45
509.0,2777.9799999999996
510.0,2702.3500000000004
511.0,2640.8250000000003
512.0,2573.465
513.0,2509.8424999999997
514.0,2447.015
515.0,2386.025
516.0,2324.775
517.0,2246.948
518.0,2167.71
519.0,2103.165
520.0,2045.7875
521.0,1986.2
522.0,1935.7450000000001
523.0,1894.8675
524.0,1872.6425
525.0,1859.4775
526.0,1857.0774999999999
527.0,1866.9375
528.0,1892.9225
529.0,2022.4420000000002
530.0,2307.2
531.0,2575.315
532.0,2890.67
533.0,3426.465
534.0,4470.51
535.0,6094.334999999999
536.0,8691.55
537.0,13524.4825
538.0,20736.337499999998
539.0,29207.090000000004
540.0,37552.005
541.0,44591.58
542.0,51050.5025
543.0,56828.36
544.0,61022.307499999995
545.0,62313.130000000005
546.0,61314.645
547.0,57174.14399999999
548.0,51700.065
549.0,46002.2975
550.0,39732.89750000001
551.0,33027.7075
552.0,25981.355
553.0,18867.255
554.0,13939.97
555.0,10623.935000000001
556.0,7958.230000000001
557.0,6057.065
558.0,4884.8949999999995
559.0,4085.8000000000006
560.0,3547.4625
561.0,3164.9500000000003
562.0,2879.9775
563.0,2644.5559999999996
564.0,2472.2725
565.0,2359.195
566.0,2261.75
567.0,2166.025
568.0,2082.4975
