Wavelength,Coef
380.0,5.0075
381.0,5.46
382.0,4.88
383.0,7.092499999999999
384.0,8.46
385.0,8.6275
386.0,4.9975
387.0,5.496666666666667
388.0,9.73
389.0,13.2775
390.0,11.794999999999998
391.0,9.2275
392.0,7.6275
393.0,16.835
394.0,27.2625
395.0,29.78
396.0,24.6475
397.0,21.9675
398.0,24.847499999999997
399.0,25.972499999999997
400.0,22.0725
401.0,15.04
402.0,3.5849999999999995
403.0,1.6
404.0,5.987500000000001
405.0,10.672500000000001
406.0,10.843333333333334
407.0,9.96
408.0,9.8125
409.0,10.99
410.0,18.5425
411.0,21.4125
412.0,22.5675
413.0,21.46
414.0,21.182499999999997
415.0,21.689999999999998
416.0,26.452499999999997
417.0,28.277500000000003
418.0,32.7
419.0,36.39
420.0,34.935
421.0,36.717499999999994
422.0,38.86
423.0,43.53
424.0,47.815
425.0,48.4
426.0,47.755
427.0,49.4975
428.0,55.95
429.0,62.43000000000001
430.0,65.72
431.0,69.515
432.0,75.39
433.0,86.8025
434.0,93.515
435.0,102.2175
436.0,108.3475
437.0,117.5725
438.0,128.8825
439.0,134.365
440.0,144.0125
441.0,156.325
442.0,168.63500000000002
443.0,180.3525
444.0,193.29500000000002
445.0,207.1675
446.0,222.705
447.0,239.845
448.0,251.82
449.0,260.6675
450.0,274.02250000000004
451.0,285.405
452.0,294.04999999999995
453.0,297.48249999999996
454.0,296.5425
455.0,294.845
456.0,292.275
457.0,285.28
458.0,273.66
459.0,262.1225
460.0,251.5
461.0,241.105
462.0,229.65
463.0,216.165
464.0,202.45000000000002
465.0,192.57
466.0,186.765
467.0,174.3
468.0,162.6275
469.0,152.8625
470.0,144.375
471.0,139.1625
472.0,136.0375
473.0,130.44
474.0,122.63
475.0,116.2525
476.0,113.35249999999999
477.0,113.02
478.0,113.7175
479.0,109.42999999999999
480.0,106.84750000000001
481.0,103.34
482.0,104.39250000000001
483.0,108.03999999999999
484.0,107.86
485.0,106.91600000000001
486.0,108.29750000000001
487.0,109.86000000000001
488.0,107.47749999999999
489.0,102.14999999999999
490.0,100.145
491.0,97.52250000000001
492.0,99.48
493.0,98.46000000000001
494.0,92.065
495.0,88.075
496.0,97.7
497.0,104.7
498.0,104.965
499.0,106.9125
500.0,107.5275
501.0,110.245
502.0,114.4425
503.0,116.348
504.0,114.51
505.0,118.6
506.0,121.9925
507.0,116.935
508.0,115.41
509.0,114.91499999999999
510.0,113.635
511.0,116.7325
512.0,112.815
513.0,108.435
514.0,107.9975
515.0,110.83
516.0,112.48499999999999
517.0,110.832
518.0,106.77250000000001
519.0,101.035
520.0,98.79750000000001
521.0,98.4925
522.0,94.0375
523.0,91.5925
524.0,92.72749999999999
525.0,88.045
526.0,91.9975
527.0,95.655
528.0,92.7925
529.0,94.78399999999999
530.0,98.70250000000001
531.0,96.83000000000001
532.0,99.55749999999999
533.0,96.4725
534.0,92.57500000000002
535.0,92.64250000000001
536.0,94.3625
537.0,93.31
538.0,90.32749999999999
539.0,85.604
540.0,88.69
541.0,97.67
542.0,99.28999999999999
543.0,102.4225
544.0,99.9575
545.0,98.4275
546.0,101.94749999999999
547.0,102.67999999999999
548.0,99.13500000000002
549.0,95.46000000000001
550.0,93.84
551.0,91.735
552.0,91.48249999999999
553.0,90.27000000000001
554.0,87.4975
555.0,82.5
556.0,79.40599999999999
557.0,78.16499999999999
558.0,76.69
559.0,76.5325
560.0,78.16
561.0,76.52749999999999
562.0,78.6425
563.0,81.128
564.0,79.425
565.0,80.335
566.0,82.8875
567.0,85.86
568.0,86.53
569.0,86.1075
570.0,86.986
571.0,88.04750000000001
572.0,89.2175
573.0,89.7075
574.0,82.525
575.0,79.58250000000001
576.0,82.26
577.0,90.58
578.0,93.59
579.0,97.16749999999999
580.0,95.9
581.0,98.145
582.0,102.5675
583.0,111.78999999999999
584.0,112.0975
585.0,115.44
586.0,119.51250000000002
587.0,123.7625
588.0,127.6
589.0,137.20600000000002
590.0,139.265
591.0,143.89749999999998
592.0,151.0675
593.0,156.0675
594.0,160.89249999999998
595.0,171.64
596.0,181.95250000000001
597.0,189.72500000000002
598.0,197.9075
599.0,202.47
600.0,211.58200000000002
601.0,219.7425
602.0,225.535
603.0,227.72750000000002
604.0,230.6925
605.0,233.37
606.0,234.76799999999997
607.0,228.90249999999997
608.0,229.01250000000002
609.0,229.01250000000002
610.0,226.5025
611.0,223.00600000000003
612.0,221.5525
613.0,220.0675
614.0,220.4725
615.0,221.452
616.0,221.0875
617.0,222.89499999999998
618.0,222.03750000000002
619.0,222.29250000000002
620.0,218.642
621.0,214.3325
622.0,213.02999999999997
623.0,211.55249999999998
624.0,209.27999999999997
625.0,212.55
626.0,213.85500000000002
627.0,212.92
628.0,211.02
629.0,211.59
630.0,207.125
631.0,202.475
632.0,195.32
633.0,190.91249999999997
634.0,188.45600000000002
635.0,190.77249999999998
636.0,186.14499999999998
637.0,183.44
638.0,181.38799999999998
639.0,180.07750000000001
640.0,178.9775
641.0,176.57
642.0,170.418
643.0,163.52
644.0,164.1275
645.0,162.1475
646.0,159.13599999999997
647.0,153.75
648.0,150.9375
649.0,152.4125
650.0,150.02399999999997
651.0,144.8325
652.0,143.18
653.0,143.79749999999999
654.0,141.804
655.0,136.43
656.0,135.07
657.0,136.39
658.0,134.234
659.0,127.27250000000001
660.0,115.1725
661.0,105.418
662.0,102.075
663.0,92.85
664.0,82.9225
665.0,79.94000000000001
666.0,77.2275
667.0,73.3725
668.0,71.51
669.0,71.5375
670.0,68.30250000000001
671.0,64.2625
672.0,62.864
673.0,64.02
674.0,65.2925
675.0,63.14
676.0,63.335
677.0,62.802499999999995
678.0,62.150000000000006
679.0,60.378
680.0,56.6625
681.0,55.637499999999996
682.0,56.080000000000005
683.0,50.155
684.0,52.7875
685.0,50.652
686.0,50.887499999999996
687.0,46.9475
688.0,45.001999999999995
689.0,46.445
690.0,44.1875
691.0,35.93
692.0,35.82000000000001
693.0,32.125
694.0,32.3775
695.0,31.808000000000003
696.0,26.1625
697.0,33.965
698.0,37.766000000000005
699.0,38.015
700.0,37.8075
701.0,38.07199999999999
702.0,35.8325
703.0,34.980000000000004
704.0,29.842000000000002
705.0,26.0325
706.0,22.932499999999997
707.0,19.804
708.0,16.4725
709.0,15.722
710.0,14.305
711.0,12.1875
712.0,12.117999999999999
713.0,11.8875
714.0,14.462499999999999
715.0,10.834
716.0,8.6625
717.0,8.9075
718.0,10.239999999999998
719.0,7.58
720.0,2.3574999999999995
721.0,-4.106
722.0,-5.92
723.0,-1.1440000000000001
724.0,-1.4500000000000002
725.0,3.685
726.0,0.62
727.0,0.7424999999999999
728.0,4.985
729.0,5.8340000000000005
730.0,2.2075
731.0,-0.8759999999999998
732.0,-8.395
733.0,-9.71
734.0,-2.034
735.0,-0.7849999999999999
736.0,0.346
737.0,-0.07999999999999996
738.0,1.47
739.0,1.182
740.0,5.7125
741.0,0.4680000000000001
742.0,0.47000000000000003
743.0,-3.085
744.0,-1.8980000000000001
745.0,2.1025
746.0,8.693999999999999
747.0,12.7725
748.0,13.7725
749.0,8.654
750.0,11.649999999999999
751.0,11.398
752.0,6.7225
753.0,1.376
754.0,-1.4175
755.0,-1.07
756.0,0.8560000000000001
757.0,-1.6400000000000001
758.0,-2.474
759.0,-2.51
760.0,-1.496
761.0,-1.4249999999999998
762.0,0.01750000000000007
763.0,1.3
764.0,2.0625
765.0,0.03799999999999999
766.0,-0.14999999999999997
767.0,-1.7739999999999998
768.0,-3.585
769.0,-5.364
770.0,-4.397500000000001
771.0,-1.8499999999999999
772.0,-2.2060000000000004
773.0,-3.7075
774.0,-4.264
775.0,-4.1525
776.0,-2.522
777.0,-5.2375
778.0,-7.531999999999999
779.0,-7.425000000000001
780.0,-6.792
