Wavelength,Coef
380.0,2.4175
381.0,5.2275
382.0,5.11
383.0,7.92
384.0,6.865
385.0,6.91
386.0,2.865
387.0,3.0233333333333334
388.0,4.715
389.0,5.83
390.0,4.5625
391.0,2.1750000000000003
392.0,0.7474999999999999
393.0,9.1225
394.0,19.0575
395.0,21.6775
396.0,19.7175
397.0,18.0475
398.0,20.9325
399.0,21.785000000000004
400.0,20.095
401.0,19.905
402.0,12.9575
403.0,13.475000000000001
404.0,16.3525
405.0,19.317500000000003
406.0,19.53
407.0,20.215
408.0,17.34
409.0,12.8725
410.0,16.3575
411.0,18.335
412.0,18.945
413.0,17.080000000000002
414.0,15.0075
415.0,15.884999999999998
416.0,18.0625
417.0,18.835
418.0,18.560000000000002
419.0,19.9525
420.0,19.107499999999998
421.0,18.085
422.0,16.845
423.0,17.445
424.0,18.255000000000003
425.0,15.465
426.0,14.75
427.0,12.075
428.0,12.22
429.0,13.477500000000001
430.0,14.54
431.0,19.8625
432.0,40.417500000000004
433.0,54.292500000000004
434.0,54.275
435.0,52.3475
436.0,51.7275
437.0,52.8175
438.0,51.315
439.0,36.905
440.0,16.775
441.0,9.765
442.0,10.2725
443.0,12.665
444.0,11.5575
445.0,8.6125
446.0,7.95
447.0,9.9375
448.0,8.1725
449.0,6.2325
450.0,4.324999999999999
451.0,6.905
452.0,9.2225
453.0,11.15
454.0,10.41
455.0,10.667499999999999
456.0,10.915000000000001
457.0,11.940000000000001
458.0,13.18
459.0,13.7825
460.0,14.807500000000001
461.0,17.33
462.0,17.8325
463.0,17.4625
464.0,17.705000000000002
465.0,18.515
466.0,19.9125
467.0,17.5625
468.0,16.1725
469.0,13.4525
470.0,14.75
471.0,14.727500000000001
472.0,14.729999999999999
473.0,15.2025
474.0,13.27
475.0,10.712500000000002
476.0,10.6475
477.0,14.265
478.0,14.73
479.0,14.0425
480.0,15.9825
481.0,16.805
482.0,23.549999999999997
483.0,32.8875
484.0,39.932500000000005
485.0,45.216
486.0,52.0275
487.0,58.705
488.0,59.145
489.0,56.4525
490.0,49.6575
491.0,43.3875
492.0,39.4625
493.0,35.0975
494.0,27.945
495.0,20.93
496.0,21.34
497.0,24.545
498.0,23.200000000000003
499.0,22.4925
500.0,18.695
501.0,17.475
502.0,14.79
503.0,11.92
504.0,9.06
505.0,11.792499999999999
506.0,15.182500000000001
507.0,12.0175
508.0,11.419999999999998
509.0,12.5625
510.0,14.240000000000002
511.0,16.7775
512.0,13.535
513.0,7.765
514.0,6.095
515.0,7.075
516.0,8.9225
517.0,5.239999999999999
518.0,3.7449999999999997
519.0,0.9000000000000001
520.0,2.525
521.0,3.075
