Wavelength,Coef
380.0,6.047499999999999
381.0,10.455
382.0,11.3775
383.0,12.837499999999999
384.0,14.607499999999998
385.0,15.0275
386.0,12.6325
387.0,13.719999999999999
388.0,16.45
389.0,17.8275
390.0,17.0325
391.0,15.565
392.0,15.99
393.0,26.332500000000003
394.0,36.7775
395.0,39.68
396.0,36.7275
397.0,34.5825
398.0,34.260000000000005
399.0,33.415
400.0,41.19
401.0,69.48500000000001
402.0,72.72749999999999
403.0,72.62
404.0,78.7825
405.0,84.17249999999999
406.0,89.48666666666666
407.0,91.86
408.0,78.21249999999999
409.0,44.1025
410.0,34.3875
411.0,35.075
412.0,31.395
413.0,28.365
414.0,23.0775
415.0,22.0475
416.0,25.405
417.0,26.675
418.0,29.070000000000004
419.0,32.73
420.0,33.0125
421.0,32.6875
422.0,29.2825
423.0,30.5775
424.0,28.1975
425.0,22.955
426.0,19.654999999999998
427.0,14.665000000000001
428.0,14.445
429.0,16.9875
430.0,17.32
431.0,39.86
432.0,135.9275
433.0,203.925
434.0,214.70499999999998
435.0,215.665
436.0,212.0625
437.0,212.2125
438.0,212.29250000000002
439.0,163.83
440.0,63.3675
441.0,16.4075
442.0,7.8975
443.0,4.975
444.0,4.9575
445.0,-0.23250000000000004
446.0,-1.87
447.0,0.9425000000000001
448.0,-2.08
449.0,-4.6525
450.0,-4.205
451.0,-1.745
452.0,0.14999999999999997
453.0,2.295
454.0,2.8674999999999997
455.0,4.975
456.0,7.1475
457.0,7.547499999999999
458.0,8.782499999999999
459.0,9.7725
460.0,9.965
461.0,11.8125
462.0,12.7975
463.0,13.53
464.0,15.5875
465.0,19.137500000000003
466.0,23.770000000000003
467.0,21.5225
468.0,20.18
469.0,18.002499999999998
470.0,19.19
471.0,18.5625
472.0,17.07
473.0,15.9475
474.0,10.9575
475.0,9.227500000000001
476.0,12.377500000000001
477.0,16.2475
478.0,18.5175
479.0,18.4725
480.0,27.544999999999998
481.0,39.225
482.0,61.4725
483.0,87.2275
484.0,109.3625
485.0,134.234
486.0,156.57
487.0,173.14749999999998
488.0,177.0175
489.0,173.11
490.0,162.29
491.0,146.2725
492.0,132.20499999999998
493.0,115.6425
494.0,98.0
495.0,81.27250000000001
496.0,77.51750000000001
497.0,72.96249999999999
498.0,64.79249999999999
499.0,59.92999999999999
500.0,52.717499999999994
501.0,47.50750000000001
502.0,42.14
503.0,31.962
504.0,21.544999999999998
505.0,19.425
506.0,19.8725
507.0,10.829999999999998
508.0,10.17
509.0,11.0975
510.0,14.025000000000002
511.0,18.515
512.0,11.622499999999999
513.0,8.3525
514.0,5.112500000000001
515.0,6.0675
516.0,7.277500000000001
517.0,1.9899999999999998
518.0,-1.1975
519.0,-3.9875
520.0,-2.6525000000000003
521.0,-2.7375
522.0,-2.3724999999999996
523.0,0.09249999999999997
524.0,1.51
525.0,1.7149999999999999
526.0,7.0024999999999995
527.0,12.3225
528.0,12.965
529.0,19.966
530.0,25.2175
531.0,27.6075
532.0,35.6625
533.0,36.1325
534.0,46.17999999999999
535.0,64.005
536.0,94.11
537.0,147.5925
538.0,243.28999999999996
539.0,367.262
540.0,486.39500000000004
541.0,591.125
542.0,736.715
543.0,898.615
544.0,981.585
545.0,980.9074999999999
546.0,922.9499999999999
547.0,842.9960000000001
548.0,757.1075000000001
549.0,651.3825
550.0,477.315
551.0,333.65500000000003
552.0,239.48250000000002
553.0,178.4875
554.0,132.0625
555.0,95.64500000000001
556.0,64.99600000000001
557.0,45.22
558.0,33.165
559.0,26.15
560.0,22.53
561.0,20.685000000000002
562.0,20.6025
563.0,17.858
564.0,14.559999999999999
565.0,13.2575
566.0,14.600000000000001
567.0,15.857499999999998
568.0,15.1025
569.0,11.4825
570.0,12.526
571.0,15.81
572.0,17.5825
573.0,27.8525
574.0,39.175
575.0,59.08500000000001
576.0,85.59
577.0,117.65
578.0,136.93750000000003
579.0,156.16
580.0,168.54000000000002
581.0,172.7525
582.0,177.3025
583.0,182.264
584.0,186.51000000000002
585.0,191.07
586.0,191.405
587.0,185.52499999999998
588.0,176.7175
589.0,177.24599999999998
590.0,178.54
591.0,170.09500000000003
592.0,158.8325
593.0,149.3875
594.0,144.2625
595.0,148.352
596.0,157.07999999999998
597.0,147.2475
598.0,136.6675
599.0,123.0975
600.0,120.596
601.0,119.32749999999999
602.0,117.8125
603.0,108.26
604.0,103.2625
605.0,110.28999999999999
606.0,144.978
607.0,264.7325
608.0,490.34000000000003
609.0,695.9925
610.0,832.4725
611.0,926.1139999999999
612.0,979.275
613.0,989.9549999999999
614.0,943.75
615.0,742.4260000000002
616.0,500.07749999999993
617.0,351.94750000000005
618.0,252.94
619.0,192.175
620.0,148.114
621.0,128.51500000000001
622.0,125.22749999999999
623.0,130.1325
624.0,133.9525
625.0,143.07599999999996
626.0,147.6775
627.0,160.4275
628.0,173.51749999999998
629.0,178.976
630.0,166.0775
631.0,144.78
632.0,126.2225
633.0,110.2675
634.0,89.6
635.0,63.465
636.0,39.9825
637.0,28.4225
638.0,25.932
639.0,27.15
640.0,30.4875
641.0,30.665
642.0,25.945999999999998
643.0,21.762499999999996
644.0,23.5175
645.0,25.2425
646.0,26.582
647.0,30.6625
648.0,35.785
649.0,46.2275
650.0,49.672000000000004
651.0,48.245
652.0,50.1325
653.0,53.027499999999996
654.0,48.19799999999999
655.0,36.4325
656.0,30.1575
657.0,30.2275
658.0,30.966
659.0,26.759999999999998
660.0,21.0975
661.0,16.114
662.0,15.932500000000001
663.0,10.8575
664.0,5.625
665.0,4.264
666.0,4.9025
667.0,2.99
668.0,1.716
669.0,5.487500000000001
670.0,2.33
671.0,-1.2875
672.0,0.7020000000000001
673.0,3.975
674.0,4.825
675.0,2.558
676.0,5.400000000000001
677.0,6.6975
678.0,8.0
679.0,5.292
680.0,3.1599999999999997
681.0,6.4075
682.0,11.565999999999999
683.0,7.015000000000001
684.0,13.7775
685.0,19.27
686.0,27.4425
687.0,27.52
688.0,27.756
689.0,28.8775
690.0,28.717499999999998
691.0,21.955
692.0,20.979999999999997
693.0,13.9125
694.0,13.0025
695.0,9.06
696.0,3.49
697.0,12.64
698.0,14.916
699.0,13.735000000000001
700.0,14.7525
701.0,18.586000000000002
702.0,23.012500000000003
703.0,26.7425
704.0,30.008000000000003
705.0,37.082499999999996
706.0,42.9525
