Wavelength,Coef
380.0,4.6975
381.0,5.8475
382.0,5.824999999999999
383.0,6.0375
384.0,3.38
385.0,3.3175000000000003
386.0,-1.5125000000000002
387.0,-1.3466666666666667
388.0,1.035
389.0,2.8
390.0,2.3575
391.0,2.63
392.0,3.2624999999999997
393.0,10.8
394.0,20.3
395.0,21.232499999999998
396.0,18.8875
397.0,17.49
398.0,18.2725
399.0,18.105
400.0,17.3025
401.0,19.195
402.0,11.7575
403.0,13.8825
404.0,16.7025
405.0,21.22
406.0,23.49
407.0,23.180000000000003
408.0,20.2625
409.0,13.622499999999999
410.0,17.46
411.0,18.47
412.0,15.4875
413.0,12.8025
414.0,9.6225
415.0,11.027500000000002
416.0,13.5175
417.0,13.9925
418.0,14.1525
419.0,15.447500000000002
420.0,17.23
421.0,15.68
422.0,15.657499999999999
423.0,15.997499999999999
424.0,16.2625
425.0,16.2075
426.0,15.4775
427.0,12.6925
428.0,10.7175
429.0,12.3025
430.0,9.809999999999999
431.0,15.3675
432.0,38.72
433.0,54.167500000000004
434.0,55.62
435.0,57.0625
436.0,56.9375
437.0,58.6075
438.0,62.0075
439.0,46.5475
440.0,23.0375
441.0,13.325
442.0,12.38
443.0,13.512500000000001
444.0,13.225
445.0,9.36
446.0,8.1925
447.0,10.175
448.0,6.92
449.0,5.7299999999999995
450.0,4.817500000000001
451.0,6.834999999999999
452.0,9.335
453.0,10.4975
454.0,9.305
455.0,11.552499999999998
456.0,13.087500000000002
457.0,11.6875
458.0,11.58
459.0,11.23
460.0,11.989999999999998
461.0,14.32
462.0,13.4375
463.0,11.675
464.0,12.6375
465.0,16.0275
466.0,20.3675
467.0,19.9475
468.0,19.2325
469.0,19.534999999999997
470.0,23.6525
471.0,23.817500000000003
472.0,21.7375
473.0,20.442500000000003
474.0,17.935000000000002
475.0,14.645
476.0,12.875
477.0,11.66
478.0,12.3525
479.0,14.36
480.0,18.759999999999998
481.0,21.2775
482.0,28.1075
483.0,41.2075
484.0,52.9175
485.0,64.018
486.0,72.54749999999999
487.0,81.2975
488.0,85.42750000000001
489.0,85.4475
490.0,82.0625
491.0,75.125
492.0,69.565
493.0,64.05
494.0,55.7625
495.0,46.7675
496.0,46.2425
497.0,46.2975
498.0,41.9175
499.0,42.165000000000006
500.0,38.265
501.0,34.955
502.0,32.875
503.0,30.566000000000003
504.0,23.6875
505.0,23.47
506.0,23.425
507.0,19.1175
508.0,19.275
509.0,21.625
510.0,22.424999999999997
511.0,24.7025
512.0,23.68
513.0,20.015
514.0,20.6675
515.0,21.82
516.0,23.825000000000003
517.0,18.732
518.0,17.4675
519.0,15.614999999999998
520.0,18.0075
521.0,18.94
522.0,16.7125
523.0,18.6575
524.0,23.7
525.0,25.13
526.0,28.747500000000002
527.0,30.7375
528.0,30.845
529.0,38.528
